,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
83,19进出05,100.34,3.1600,10.0,3.1517,
84,21兴业银行CD021,97.28,2.8001,-2.97,2.8268,
85,21德宝天元之信1优先_bc,100.00,,,,
86,20进出15,100.53,3.3059,10.18,3.2762,
87,20农发05,96.04,3.2600,0.25,3.1598,
88,16进出03,100.25,3.2750,-0.5,3.3047,
89,16国开06,100.08,1.9740,17.43,1.8993,
90,20农业银行CD032,98.17,2.3799,1.0,2.3799,
91,20民生银行CD486,99.28,1.9000,29.96,1.9569,
92,20贴现国债60,98.91,2.0000,15.0,2.0000,
93,21嘉兴现代PPN001,100.00,4.2797,,4.2797,
94,20浦发银行CD513,97.26,2.7500,-2.0,2.7700,
95,21锡交通MTN001,100.00,3.7198,,3.7198,
96,20国开16,100.24,2.3149,9.49,2.3931,
97,21建设银行CD006,97.28,2.7989,-0.08,2.7989,
98,20浦发银行CD388,97.96,2.5499,4.99,2.5535,
99,20农业银行CD136,99.26,2.2689,56.81,2.2541,
100,20贴现国债56,99.37,1.9505,23.06,1.9225,
101,20进出13,100.66,3.0700,12.0,3.0496,
102,20进出11,100.80,3.6400,4.05,3.6349,
103,21上海银行CD011,98.68,2.7000,,2.7000,
104,21徐州新盛MTN002,100.00,6.9569,,6.9569,
105,20江苏银行CD172,97.87,2.7500,13.0,2.6548,
106,20中国银行CD019,98.02,2.5001,8.0,2.4642,
107,21上海银行CD006,98.48,3.1201,1.0,3.1201,
108,20贴现国债61,99.46,1.8501,-0.99,1.9090,
109,15国开18,101.85,3.3000,2.5,3.2934,
110,20中信银行CD335,97.28,2.7700,1.0,2.7709,
111,17国开06,101.58,2.7024,-0.96,2.6932,
112,21平安银行CD015,98.02,2.6994,,2.6994,
113,21吴江城投SCP001,100.00,2.9393,,2.9393,
114,16农发04,100.75,2.9200,4.21,2.9038,
115,20农业银行CD137,98.63,2.4700,6.99,2.4446,
116,16附息国债25,100.02,2.7800,5.0,2.7651,
117,18附息国债02,100.04,1.4993,10.1,1.3934,
118,20国开05,95.63,3.6400,1.55,3.6373,
119,20附息国债10,99.96,2.2000,5.01,2.1643,
120,20浦发银行二级03,100.06,4.2593,1.6,4.2492,
121,20附息国债08,98.26,3.1533,7.33,3.1224,
122,20交通银行CD051,98.19,2.4002,5.01,2.4021,
123,17国开10,103.24,3.4500,2.0,3.4487,
124,19农发06,100.77,3.6300,-1.0,3.6387,
125,21建设银行CD002,97.27,2.8000,2.0,2.8175,
126,20徽商银行CD137,98.66,2.5401,-95.28,2.5401,
127,21北京农商银行CD018,98.70,2.6495,,2.6495,
128,19进出09,100.45,2.3948,11.27,2.3955,
129,20长沙银行CD174,98.64,2.4701,1.0,2.4701,
130,20农业银行CD078,98.64,2.2793,32.87,2.2793,
131,21上海银行CD009,98.68,2.7001,1.03,2.7001,
132,20徽商银行CD142,98.66,2.5551,,2.5551,
133,20浦发银行CD531,97.22,2.8500,-6.72,2.8358,
134,20兴业银行CD432,99.27,1.9553,20.66,1.9681,
135,20招商银行小微债01,100.38,3.3319,3.19,3.3130,
136,21衡阳城投PPN001,100.00,4.7498,,4.7498,
137,21六安建投PPN001,100.00,5.1698,,5.1698,
138,20农业银行CD016,97.67,2.2498,7.0,2.2815,
139,18新铁鑫建ABN001优先级,101.00,,,,
140,18国开08,100.52,2.0699,4.99,2.1097,
141,21首开SCP001,100.00,3.0790,,3.0792,
142,09附息国债11,102.84,2.8057,5.43,2.8056,
143,18河南31,104.22,3.0750,,3.0850,
144,15江苏债26,101.63,2.6100,9.14,2.6100,
145,20建设银行CD083,97.34,2.6000,0.01,2.6000,
146,20国开17,99.32,3.1471,4.71,3.1475,
147,19附息国债06,100.94,3.1600,-1.76,3.1920,
148,21成都高新SCP001,100.00,2.5395,,2.5395,
149,19附息国债15,99.61,3.1801,-0.99,3.1822,
150,21光大水务MTN001,100.00,3.7498,,3.7498,
151,19农发09,100.05,3.2200,10.0,3.1881,
152,19附息国债10,101.39,3.7800,1.5,3.7690,
153,16农发13,100.19,2.0599,0.2,2.0649,
154,21越秀金融CP001,100.00,2.9793,,2.9793,
155,20农业银行CD093,98.63,2.3300,28.03,2.2475,
156,20进出14,100.19,2.4700,15.0,2.4556,
157,20青岛银行CD045,97.95,2.4900,1.02,2.4900,
158,20中信银行CD267,97.96,2.5999,-0.02,2.5999,
159,18国开05,108.82,3.4500,5.0,3.4483,
160,18江苏债02,100.44,2.0300,-4.0,2.0287,
161,19国开08,100.66,3.2100,4.0,3.2022,
162,20农业银行永续债01,97.08,4.2300,1.0,4.2301,
163,20广州国资SCP002,99.92,2.3498,-20.0,2.3498,
164,21宿迁城投SCP001,100.00,3.3991,,3.3991,
165,19农发01,100.89,3.6200,2.03,3.6198,
166,21平安银行CD004,97.64,2.4000,-39.0,2.9143,
167,19成都银行二级,99.72,4.5872,-0.55,4.5954,
168,19交通银行永续债,100.04,4.1809,-3.3,4.1809,
169,21温州银行CD006,99.36,2.6294,,2.6294,
170,19中国华融债01(品种一),100.77,3.2534,0.66,3.2534,
171,18江苏债09,100.80,2.1600,-4.01,2.1330,
172,21中关村集SCP001,100.00,2.9893,,2.9893,
173,20浙江债40,101.10,3.7900,-2.0,3.7900,
174,20农发08,100.66,3.2925,4.55,3.2847,
175,20兴业银行CD448,99.27,2.3016,55.19,2.1817,
176,20进出12,100.14,2.8480,10.8,2.8238,
177,18中信银行二级01,102.68,4.5343,1.0,4.5340,
178,20民生银行CD158,98.22,2.5198,12.99,2.4555,
179,19建元7A2_bc,71.23,,,,
180,21镇江城建CP001,100.00,4.9780,,4.9780,
181,21首旅MTN001,100.00,3.6998,,3.6998,
182,18进出02,100.03,1.7012,1.0,1.6889,
183,21山东核电SCP002,100.00,2.9493,,2.9492,
184,20进出07,98.91,3.4600,4.25,3.4320,
185,19进出08,100.66,2.8450,5.33,2.8457,
186,20中信建投CP015,100.02,2.4501,30.03,2.1916,
187,20兴业银行CD329,97.25,2.7500,15.01,2.7167,
188,20农业银行CD076,98.64,2.2991,34.92,2.2671,
189,16浙江债07,100.69,2.7937,,2.7938,
190,17附息国债22,110.69,3.6504,0.5,3.6504,
191,21天宁建设SCP001,100.00,3.4990,,3.4988,
192,20中信银行CD271,98.65,2.4499,,2.4499,
193,21淮安水利PPN002,100.00,5.1996,,5.1996,
194,20农业银行CD149,99.28,2.3302,27.96,2.2765,
195,20东莞农村商业银行CD201,99.38,2.4498,,2.4499,
196,20贵州银行CD017,97.10,2.4000,1.0,2.4000,
197,11附息国债10,108.62,3.1600,,3.1600,
198,20民生银行CD348,97.31,2.6300,1.0,2.6300,
199,17安徽债06,103.50,3.0400,,3.0350,
200,20广发银行CD235,98.68,2.5499,4.99,2.5500,
201,20光大银行CD052,97.38,2.2997,13.95,2.1997,
202,20农业银行CD075,98.64,2.2010,30.08,2.1842,
203,20上海银行CD225,98.66,2.3001,1.02,2.3001,
204,20北京银行CD103,97.95,2.5501,-32.99,2.5501,
205,20交通银行CD065,98.06,2.5002,10.01,2.5002,
206,19德宝天元2优先_bc,56.92,,,,
207,20汇金MTN010A,100.54,3.2900,-1.0,3.2799,
208,20贴现国债43,98.81,1.9000,10.01,1.9178,
209,19农发清发01,100.30,2.3000,14.52,2.2943,
210,18民生银行01,100.79,2.8536,2.89,2.8185,
211,21中电投SCP001,99.99,2.5126,-0.74,2.5163,
212,18附息国债09,101.16,2.6300,3.0,2.6545,
213,21中化化肥SCP001,100.00,2.8993,,2.8993,
214,19交通银行二级01,100.40,4.0413,-1.78,4.0413,
215,20农发06,99.92,2.2701,11.0,2.2742,
216,19建设银行永续债,100.20,4.1600,1.0,4.1607,
217,21惠山国投MTN001,100.00,3.6998,,3.6998,
218,18国开12,100.84,2.2999,-5.32,2.3224,
219,16神华MTN001,100.01,2.9005,90.1,2.3464,
220,20农发09,100.20,2.4000,4.01,2.3282,
221,20国信证券CP013,100.02,2.4002,40.98,2.4363,
222,20民生银行CD357,97.33,2.5999,-0.01,2.6680,
223,21闽冶金SCP001,100.00,2.3995,,2.3995,
224,20贵州银行CD023,97.96,2.5699,-0.03,2.5699,
225,21平安银行CD014,100.00,2.7198,0.02,2.7198,
226,21农盈汇寓1A3,100.00,,,,
227,20南电SCP011,99.92,2.7401,1.0,2.7401,
228,20农业银行CD104,98.62,2.3202,27.04,2.3161,
229,21平安证券CP001,99.96,2.7499,1.0,2.7499,
230,20中国银行CD055,98.64,2.2200,17.03,2.2200,
231,20兴业银行CD121,98.18,2.4702,8.03,2.4702,
232,20中航技SCP001,99.88,2.5601,1.0,2.5601,
233,20江苏银行CD222,97.19,2.8200,1.0,2.8200,
234,20浦发银行CD440,99.27,1.9430,18.36,1.9430,
235,20光大银行CD076,97.62,2.3000,14.52,2.3000,
236,20贴现国债55,99.32,2.6995,69.96,2.3697,
237,17进出09,101.91,2.7618,3.64,2.7618,
238,21宿迁经开SCP001,100.00,5.3077,,5.3077,
239,21国药控股SCP001,100.00,2.4302,11.05,2.4178,
240,18汇金MTN002,100.39,2.5001,,2.5001,
241,19民生银行永续债,101.81,4.2567,-3.5,4.2567,
242,21太湖新城SCP002,100.00,3.0992,,3.0992,
243,20银河证券CP013,100.01,2.2982,39.84,2.5473,
244,21浦口康居MTN001,100.00,4.3697,,4.3697,
245,21南昌国金MTN001,100.00,4.2797,,4.2797,
246,20民生银行CD183,98.03,2.8500,1.0,2.6001,
247,20江苏银行CD226,97.16,2.8500,1.0,2.8500,
248,20江苏银行CD224,97.19,2.8200,1.0,2.8400,
249,16山东债10,100.24,1.9899,-54.02,1.9899,
250,16江西债02,100.14,1.8900,-53.99,1.8900,
251,21绍兴城投SCP001,100.00,2.8793,,2.8793,
252,20中国银行CD029,97.54,2.6001,,2.6001,
253,21中化股SCP003,100.00,2.3495,,2.3495,
254,20浙江债35,101.10,3.7900,-2.0,3.7900,
255,18附息国债27,100.41,3.1900,5.0,3.1776,
256,21衡阳交通PPN001,100.00,6.4694,,6.4694,
257,21钟楼新城MTN001,100.00,5.5997,,5.5997,
258,15东方财信PPN001,103.39,4.9642,,4.9642,
259,21建设银行CD004,97.27,2.8000,5.0,2.7900,
260,20中国银行永续债02,100.80,4.3600,1.0,4.3680,
261,20中石化MTN003,97.60,3.2723,2.23,3.2688,
262,20光大银行CD105,98.24,2.4502,10.02,2.4502,
263,21南新工SCP001,100.00,2.7794,,2.7794,
264,20中国银行CD100,97.93,2.6999,9.98,2.7000,
265,20平安银行CD061,97.38,2.3404,19.05,2.3404,
266,20建设银行CD056,97.36,2.5999,-0.01,2.5999,
267,19平安不动MTN001,101.03,7.3755,,7.3755,
268,20兴业银行CD301,97.26,2.7401,4.0,2.7401,
269,17工商银行二级02,101.59,4.1761,0.19,4.1761,
270,20农业银行CD177,98.73,2.5400,4.0,2.5400,
271,21镇江城建MTN001,99.00,5.9745,37.47,5.9740,
272,20华夏银行CD475,98.69,2.5501,-0.99,2.5250,
273,20华夏银行CD058,97.39,2.1497,4.98,2.2622,
274,20浦发银行CD527,98.02,2.6800,3.0,2.6800,
275,20平安银行CD291,97.91,2.7000,4.11,2.7000,
276,20浙江27,103.04,3.8175,,3.8222,
277,20建设银行CD071,98.66,2.1509,,2.1509,
278,20交通银行CD214,99.28,1.9499,40.13,1.9499,
279,20徽商银行CD154,99.78,2.0012,40.13,2.0012,
280,20中信银行二级,98.71,4.0321,2.08,4.0321,
281,20江苏银行CD117,98.00,2.4499,1.0,2.4499,
282,20交通银行CD059,98.09,2.4999,9.99,2.4999,
283,20建设银行CD020,98.23,2.5000,38.02,2.5000,
284,19江苏债14,101.55,3.1250,0.5,3.1250,
285,20渤海银行CD336,98.59,2.3505,15.05,2.3505,
286,20贴现国债49,98.86,1.8601,-2.98,1.8644,
287,21厦路桥SCP002,100.00,2.7294,,2.7294,
288,20深圳机场CP002,99.98,2.7999,0.67,2.7974,
289,20邮储银行永续债,97.94,4.2386,-0.14,4.2394,
290,21光大证券CP001BC,100.00,2.4498,1.0,2.4498,
291,19兴业银行二级01,100.39,4.0922,-0.23,4.0922,
292,20附息国债07,98.72,3.7875,0.25,3.7922,
293,19国开07,100.51,2.7777,9.77,2.7585,
294,16浙商银行债,100.11,2.4498,-55.0,2.9255,
295,18农发06,107.19,3.5150,2.5,3.4965,
296,21苏国信SCP001,100.00,2.2496,,2.2496,
297,18厦门国际银行,100.19,3.6500,1.0,3.6500,
298,20湖北债99,102.28,3.7400,-2.0,3.7400,
299,18国开03,100.34,1.9998,25.99,1.9656,
300,20工商银行二级01,100.20,4.1720,0.4,4.1692,
301,21招商银行CD001,97.20,2.8800,-1.98,2.8800,
302,20吉林银行CD068,96.81,2.9601,,2.9599,
303,20平安银行CD208,97.31,2.6299,3.98,2.6299,
304,20象屿SCP021,99.95,3.0801,0.01,3.0760,
305,18农发11,103.11,3.2891,1.41,3.2880,
306,20农业银行CD156,99.28,2.3002,15.01,2.3002,
307,16湖北债06,100.19,1.9701,-55.98,1.9701,
308,20建设银行双创债,100.51,3.3000,1.0,3.2989,
309,20中石油MTN002,97.90,3.5387,-4.13,3.5373,
310,21进出02,99.73,2.8900,8.94,2.9220,
311,21扬州经开SCP001,100.00,3.4990,,3.4990,
312,21城投公路SCP001,100.00,2.4795,,2.4795,
313,21邮政SCP001,100.01,2.5000,-1.0,2.5120,
314,20抗疫国债04,96.88,3.2450,6.0,3.2289,
315,20交通银行CD029,97.38,2.3501,20.02,2.3185,
316,20永煤MTN005,50.00,40.0100,-3765.79,39.8971,
317,21平安银行CD008,97.01,3.0850,1.0,3.0850,
318,21上海银行CD003,98.68,2.7000,0.14,2.7000,
319,20交通银行CD167,97.33,2.5999,-0.01,2.5999,
320,17邮储银行二级01,101.22,4.2684,-0.8,4.2697,
321,21龙岩水务CP001,99.97,3.8719,,3.8399,
322,20邮政SCP005,99.86,2.5578,2.46,2.5684,
323,21浙江海盐农商银行CD005,98.63,2.7994,,2.7994,
324,19进出03,100.38,2.5900,5.0,2.5290,
325,21前海茂信ABN001,100.00,,,,
326,16农发05,100.36,3.2496,-1.13,3.2585,
327,18河北26,100.85,2.2100,7.0,2.2100,
328,20贴现国债47,98.85,1.9299,14.01,1.9482,
329,20华夏银行CD009,97.16,2.0050,35.5,2.0050,
330,20交通银行CD007,97.17,1.9955,34.78,1.9955,
331,20招商银行CD116,97.26,2.7500,15.0,2.7500,
332,20上海银行CD284,98.60,2.6500,-22.0,2.6500,
333,16邮储银行二级01,100.06,3.2857,0.13,3.2854,
334,20农业银行CD022,97.72,2.2002,5.01,2.2334,
335,20广州银行CD048,97.91,2.5845,-32.55,2.5845,
336,20青岛农商行CD046,98.02,2.4751,1.0,2.4751,
337,15附息国债23,100.04,2.9800,1.0,2.9767,
338,20中国银行永续债01,96.80,4.2300,-1.0,4.2296,
339,21重庆农村商行CD005,97.35,3.6492,,3.6492,
340,20东方资本债01,100.46,4.8525,1.0,4.8525,
341,20浦发银行CD141,98.24,2.4502,7.0,2.4501,
342,20沪信投MTN001,99.09,3.4660,-11.68,3.4660,
343,18云能投MTN001,100.66,3.9450,1.0,3.9450,
344,20山西债45,100.00,3.4900,-1.19,3.5059,
345,17农业银行二级,101.54,4.1799,-0.84,4.1799,
346,19广发银行永续债,100.72,4.2800,1.0,4.2799,
347,20浦发银行CD515,97.27,2.7450,0.5,2.7450,
348,20宁波银行CD224,99.31,2.2501,7.04,2.2501,
349,21宁波北仑农商银行CD007,99.33,2.7493,,2.7493,
350,20北京银行CD161,97.17,2.8500,1.0,2.8500,
351,20华夏银行CD388,99.27,2.2014,62.24,2.2174,
352,20北京银行CD054,97.97,2.5500,0.01,2.5500,
353,20建设银行CD101,98.66,2.1996,9.93,2.1996,
354,21江阴临港PPN001,100.00,3.9987,,3.9987,
355,20江苏银行CD081,97.57,2.5199,-33.02,2.5199,
356,20农业银行CD142,99.28,2.2506,25.0,2.1840,
357,14国开28,101.40,2.4500,8.0,2.4500,
358,19华夏银行永续债,101.82,4.2622,-2.56,4.2622,
359,19东方二级资本债01BC,99.93,4.1882,-0.86,4.1882,
360,20交通银行CD011,97.15,1.7038,0.37,1.7679,
361,20招商银行CD111,97.34,2.6000,2.99,2.6000,
362,20兴业银行CD159,98.07,2.4901,2.0,2.4901,
363,20武汉城投PPN002,99.17,4.0488,,4.0485,
364,20湘高速PPN001,98.54,3.9019,0.15,3.9014,
365,17广州银行二级,101.08,4.5949,-1.06,4.5945,
366,21广东华兴银行CD010,99.36,2.5994,,2.5994,
367,20民生银行CD368,98.00,2.5201,2.0,2.5201,
368,21齐鲁银行CD002,98.67,2.7095,,2.7095,
369,21南京银行CD003,98.73,2.5999,,2.5997,
370,20建元13A2_bc,100.23,,,,
371,20北京债07,96.76,3.4995,1.45,3.5068,
372,16上饶投资MTN001,100.03,7.0837,-0.54,7.0837,
373,20东航股SCP028,99.95,2.7009,46.14,2.6836,
374,19农发04,100.98,3.1800,11.63,3.1426,
375,19农发08,101.37,3.3500,5.83,3.3856,
376,21国投交控SCP001,100.00,2.8793,,2.8793,
377,16宁高新PPN001,100.25,3.0522,,3.0522,
378,18赣国资MTN002,103.40,3.6400,-17.54,3.6389,
379,20江苏银行CD114,97.23,2.7200,11.01,2.7200,
380,20进出08,99.99,2.2503,5.53,2.2486,
381,16长沙银行二级,100.30,4.1120,-6.42,4.1149,
382,21瑞丰银行CD008,98.65,2.7499,,2.7495,
383,15鄂交投PRN001A,105.12,4.8436,,4.8436,
384,16国开13,98.13,3.4200,12.0,3.3795,
385,21宁德国投MTN001,100.00,3.9999,,3.9998,
386,16九龙江MTN001,100.12,2.6701,-20.92,2.6701,
387,18工元10A2,90.80,,,,
388,20昆山高新SCP008,99.87,3.0069,-10.3,2.9464,
389,20泰隆银行小微债01,100.39,3.5850,1.5,3.5803,
390,16广新控股MTN001,100.21,6.8220,-0.54,6.8161,
391,20光大银行CD328,99.42,2.3001,10.02,2.2932,
392,18东风日产汽车债02,100.86,3.1000,-15.42,3.1015,
393,20平安银行CD196,98.00,2.5501,12.02,2.5501,
394,21中电投SCP002,99.82,3.0152,51.94,3.0152,
395,21嘉善农商行CD004,99.77,2.6865,,2.6865,
396,20交通银行CD009,97.16,2.2064,55.66,2.0820,
397,20民生银行CD518,97.95,2.6499,1.0,2.6757,
398,15国开05,102.06,3.2575,1.75,3.2571,
399,20浦发银行CD142,98.24,2.4502,5.01,2.4502,
400,18农发09,100.70,2.2500,1.0,2.2300,
401,21太仓港SCP002,100.00,3.4987,,3.4987,
402,21南平武夷SCP001,100.00,4.2885,,4.2884,
403,15黔东湖建投债,38.47,8.0540,,8.0540,
404,19中国银行永续债01,101.26,4.0500,-1.87,4.0359,
405,16进出16,100.79,2.3700,1.0,2.3700,
406,16农发16,100.28,2.1000,2.77,2.0790,
407,14昌平债,20.19,2.9499,,2.9776,
408,20江苏银行CD143,97.25,2.6900,-41.0,2.6900,
409,20国开09,99.70,3.4400,3.0,3.4452,
410,18金茂控股MTN001,100.52,2.6000,1.0,2.5984,
411,21连云金控CP001,100.00,4.7981,,4.7981,
412,20福建海峡银行CD039,97.18,2.4701,6.98,2.4549,
413,20沪电力SCP016,100.02,2.3244,2.46,2.3129,
414,17幸福基业MTN001,93.10,11.5804,-9844.51,74.8342,
415,17兴业租赁二级,102.54,4.6914,,4.6914,
416,16附息国债15,100.25,2.1000,-9.0,2.0944,
417,19赣州城投PPN001,100.43,4.2258,-17.87,4.2258,
418,20交通银行01,99.56,3.3596,12.34,3.3567,
419,20陕煤化MTN005,98.71,7.0422,-10.17,7.0414,
420,20广州地铁MTN003,100.94,3.4981,-2.01,3.4832,
421,19淮安水利MTN001,104.60,8.4680,,8.4681,
422,14伊财通债,20.08,3.6654,-1.49,3.5210,
423,20国开20,100.52,3.8600,-0.38,3.8677,
424,19涪陵交通PPN001,101.15,5.8095,-103.96,5.8095,
425,20农业银行CD083,98.63,2.2505,30.11,2.2278,
426,16农发11,100.18,1.7701,2.03,1.7701,
427,18金光纸业MTN001,99.50,8.9067,18.3,8.9122,
428,17农发15,105.42,3.4600,1.5,3.4600,
429,16农发10,101.12,3.8500,-5.03,3.8500,
430,16上海债02,100.26,2.1199,-1.01,2.1199,
431,18浙江债18,102.48,3.1000,1.0,3.0983,
432,20郑州经开PPN001,97.52,4.7477,,4.7472,
433,11国开27,100.12,1.7556,,1.7556,
434,20兴业银行小微债01,97.64,3.2500,1.0,3.2055,
435,20中国银行CD082,97.08,4.3680,-0.43,4.3675,
436,16华夏银行02,100.10,2.3999,14.97,2.3999,
437,16北京银行02,100.13,2.3998,9.99,2.3765,
438,20昆仑银行CD172,98.58,2.5998,,2.5998,
439,21立讯精工SCP001,100.00,3.2991,,3.2991,
440,20国开04,100.05,3.4200,6.0,3.4026,
441,20贴现国债53,99.39,1.4010,10.1,1.4010,
442,20中国旅游MTN002,98.78,3.7700,,3.7694,
443,20北京银行CD133,97.90,2.6882,-1.03,2.6882,
444,19鲁西化工MTN001,100.16,3.8949,-9.44,3.8949,
445,21徐州交通MTN001,99.56,3.9689,15.9,3.9689,
446,20交通银行CD028,97.38,2.3499,21.99,2.3499,
447,20河北银行CD044,97.89,2.6150,1.0,2.6150,
448,20广州地铁SCP002,99.98,2.6998,-23.05,2.5008,
449,15铜城投债,40.43,4.2411,-25.89,4.2300,
450,21国信证券CP001,99.83,3.3435,81.37,3.1202,
451,20中建材集MTN002A,98.66,3.8300,,3.8294,
452,21银河证券CP001,100.00,2.4499,1.0,2.4564,
453,20民生银行CD484,97.88,2.7499,,2.7499,
454,17张家公资MTN001,103.02,3.3300,1.0,3.3289,
455,19农业银行二级04,101.20,4.1222,-0.21,4.1222,
456,18津城建MTN007,100.06,4.8851,1.0,4.8851,
457,20津城建SCP007,99.57,4.4499,1.0,4.4499,
458,20交通银行二级,96.52,3.6859,1.55,3.6859,
459,20平安银行CD274,97.94,2.6299,1.0,2.6650,
460,20平安银行CD303,97.96,2.6300,1.0,2.6300,
461,20徽商银行CD128,98.64,2.5099,1.0,2.5099,
462,20江西银行CD038,97.93,2.5100,,2.5100,
463,21平安银行CD013,97.21,2.8700,8.0,2.8700,
464,20阳煤CP005,99.34,5.0302,1.0,5.0302,
465,18平高MTN001,100.93,3.2402,,3.2402,
466,21湘高速CP001,99.73,3.3800,28.03,3.3800,
467,18华夏租赁01,100.72,3.1717,-18.83,3.1717,
468,18鲁联运项目NPB01,103.71,5.3779,,5.3769,
469,18浙商银行01,100.90,2.8348,3.48,2.8348,
470,20农业银行CD024,98.17,2.5001,11.01,2.5001,
471,20浦发银行CD139,97.91,2.4000,12.0,2.4000,
472,20郑州银行CD014,97.30,2.2696,,2.2696,
473,18大荔债,102.40,7.0386,,7.0382,
474,20昆仑银行CD136,98.58,2.2700,,2.2700,
475,20广州银行CD042,98.61,2.1701,2.02,2.1600,
476,20长沙银行CD064,97.94,2.5100,-3.0,2.5100,
477,20兴业银行CD507,99.35,2.2003,5.03,2.2003,
478,20江苏银行CD009,97.27,2.1996,28.52,2.1996,
479,20平安银行CD185,97.26,2.7401,8.0,2.7401,
480,20北京银行CD043,98.04,2.5400,2.0,2.5400,
