,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
116,20中国银行CD011,97.91,2.9799,1.0,2.9799,
117,20农发07,99.99,3.0585,-10.15,3.0943,
118,18大唐集PPN001,100.87,7.3450,0.31,7.3401,
119,20西安银行CD097,98.22,3.6501,1.0,3.6501,
120,17工商银行二级01,101.00,4.2775,3.71,4.2775,
121,17农业银行二级,101.00,4.2755,3.09,4.2755,
122,20光大银行CD183,97.12,2.9800,,2.9800,
123,20农业银行CD018,97.55,2.7502,,2.7502,
124,18人民保险,103.19,5.0889,,5.0889,
125,18农发09,100.66,2.6501,-4.21,2.6515,
126,20交通银行CD011,97.15,2.7005,2.09,2.6782,
127,19进出06,100.49,3.0100,-3.79,2.9926,
128,20戴姆勒财PPN002BC,98.15,4.0500,-0.02,4.0750,
129,17国开15,104.26,3.5100,-1.0,3.5206,
130,20中交路桥MTN001,100.00,7.2794,,7.2794,
131,20农业银行永续债01,95.40,4.6600,-0.82,4.6556,
132,20闽高速SCP005,99.87,3.1444,9.45,3.1475,
133,20建设银行CD181,97.09,3.0000,1.0,3.0000,
134,09附息国债11,102.44,2.9430,-3.32,2.9430,
135,18黑龙江04,100.61,2.6811,-1.9,2.6813,
136,14附息国债12,104.02,2.7816,-0.84,2.7816,
137,20民生银行CD182,97.96,2.8001,-180.81,2.9353,
138,20浦发银行CD375,98.53,2.9934,29.33,2.7295,
139,20兴业银行CD437,99.28,2.7001,1.0,2.7001,
140,20农业银行CD170,98.61,2.8199,1.0,2.8158,
141,20贴现国债46,99.48,1.0975,-10.01,1.0917,
142,18国开11,101.59,3.1200,-2.84,3.1113,
143,20兴业银行CD127,97.90,2.9899,18.99,2.9899,
144,20国网租赁SCP008,99.90,3.8503,5.06,3.8503,
145,20进出14,100.00,2.7199,-3.01,2.7096,
146,18国开03,100.42,2.4907,-3.93,2.5247,
147,16进出16,100.52,2.7300,-21.56,2.7344,
148,20中国银行CD084,98.58,2.8000,-20.01,2.7626,
149,20交通银行CD261,98.59,2.8301,-37.0,2.8251,
150,20建设银行CD138,98.58,2.7800,8.0,2.7450,
151,20天津银行CD416,99.29,2.8813,,2.8813,
152,20交通银行CD014,97.14,2.6995,,2.7262,
153,20交通银行CD232,97.80,2.9500,4.99,2.9550,
154,20华夏银行CD348,98.46,3.3299,1.0,3.3299,
155,20民生银行CD564,97.07,3.0200,1.0,3.0200,
156,16内蒙古债24,100.12,2.9300,1.0,2.9300,
157,20进出02,98.92,2.9100,-8.0,2.9899,
158,19四川债86,104.16,3.9450,,3.9469,
159,20上海18,99.58,3.3150,1.59,3.3150,
160,20汇金MTN010A,100.00,3.4974,-8.26,3.5051,
161,20邮储银行永续债,96.19,4.6997,-4.03,4.7056,
162,20浦发银行CD030,97.20,2.6897,0.96,2.7149,
163,18中国银行二级01,102.14,4.5208,-0.01,4.5406,
164,17农发03,100.88,2.8300,2.7,2.8245,
165,20农业银行CD076,98.63,2.6798,-0.01,2.7132,
166,19中油股MTN002,100.20,3.3806,-0.58,3.3800,
167,20杭州银行CD131,96.93,3.2900,,3.1243,
168,20建设银行CD122,99.32,2.6602,,2.6617,
169,17附息国债07,100.40,2.8100,-6.0,2.8096,
170,20海通证券CP008,100.00,2.9198,-0.99,2.9214,
171,20中国银行CD020,97.46,2.8099,-0.02,2.8099,
172,20中石油MTN002,96.98,3.7700,1.0,3.7699,
173,20捷赢3A_bc,99.29,,,,
174,19农发04,100.82,3.2400,1.5,3.2041,
175,19附息国债14,99.98,2.7077,-3.23,2.6917,
176,20京能源SCP003,99.82,3.0299,-23.5,3.0252,
177,20铁塔股份SCP005,99.89,3.0196,1.0,3.0196,
178,16首旅MTN001,100.19,2.9701,-43.22,2.9687,
179,19建设银行CD243,97.05,0.8552,-14.65,0.7637,
180,20汉江国资SCP007,100.00,3.4897,,3.4897,
181,20闽冶金SCP007,99.94,3.3996,,3.3996,
182,17附息国债22,109.27,3.7300,-1.51,3.7332,
183,20中化工SCP008,99.55,3.3098,-31.01,3.3098,
184,20厦门国际银行小微债01,100.00,3.5899,,3.5899,
185,20浦发银行CD214,98.10,2.9998,33.98,2.9898,
186,20铁道04,98.55,3.7500,,3.7495,
187,20兴业银行CD453,99.27,2.6797,0.94,2.6797,
188,20广州农村商业银行CD145,96.40,3.7364,-0.22,3.7364,
189,20民生银行CD558,98.57,2.8757,8.12,2.8768,
190,20光穗节能ABN003优先,100.00,,,,
191,20交通银行CD054,97.98,2.7749,-1.45,2.7776,
192,20交通银行CD051,98.01,2.7800,-0.01,2.7734,
193,20江苏银行CD135,96.90,3.3000,10.0,3.3000,
194,20民生银行CD420,98.54,2.9588,-2.49,2.9611,
195,20华夏银行CD473,97.06,3.0200,1.0,3.0200,
196,20农业银行CD083,98.61,2.6897,-3.03,2.6897,
197,20中国银行CD086,99.28,2.6998,4.02,2.6998,
198,16农发17,100.92,3.1200,-3.91,3.1224,
199,20民生银行CD296,97.35,2.9199,-6.0,2.9199,
200,20鸿鑫ABN001优先,101.55,,,,
201,20广州银行CD042,98.57,2.7500,-39.99,2.7500,
202,20陕建控股PPN001,97.75,4.5676,,4.5676,
203,20邮政SCP009,99.93,2.8997,,2.8997,
204,20光大银行CD076,97.55,2.6899,-1.99,2.6899,
205,19附息国债16,99.94,3.1300,-3.25,3.1387,
206,20贴现国债38,98.78,2.6903,0.05,2.6800,
207,20中铁隧道MTN001,100.00,7.3763,,7.3763,
208,19附息国债15,99.11,3.2450,-3.5,3.2736,
209,19附息国债07,99.86,3.2758,18.58,3.2643,
210,20中石油MTN003,96.98,3.7687,-0.13,3.7573,
211,20贴现国债53,99.36,2.5396,1.0,2.5396,
212,20贴现国债61,99.37,2.5100,-25.62,2.5152,
213,20沪国际债,99.45,3.5826,12.27,3.5889,
214,18农发11,103.15,3.2900,-6.96,3.3304,
215,15国开04,101.01,2.9235,-0.01,2.9235,
216,20进出668,98.92,1.2069,-9.13,1.0742,
217,17国开01,102.03,3.1400,-7.93,3.1545,
218,20中信建投CP014,99.99,2.9195,1.0,2.9195,
219,20温州银行CD207,99.74,3.0998,,3.0998,
220,18汇丰银行02,100.60,3.3434,-11.06,3.3312,
221,15进出08,103.64,3.3600,-0.15,3.3642,
222,19进出09,100.12,2.7800,-2.21,2.7954,
223,20农发05,95.74,3.3200,-2.2,3.3321,
224,18农发08,102.90,3.1015,-4.68,3.1167,
225,18国新控股MTN004,100.67,3.2532,-15.1,3.2500,
226,20首钢SCP008,99.72,3.2023,-7.03,3.2077,
227,20渤海银行CD513,98.55,2.9490,,2.9490,
228,20浦发银行CD387,98.60,2.6902,,2.6902,
229,20厦门国际银行CD072,97.71,2.9201,-28.0,2.9201,
230,20陕煤化SCP002,99.84,3.5099,-11.13,3.5090,
231,20兴业银行CD421,97.56,3.3999,1.0,3.3999,
232,20浙江台州路桥农商银行CD058,99.74,3.0501,,3.0501,
233,20浙资运营SCP003,99.69,3.1001,0.01,3.0986,
234,20兴业银行CD533,97.08,3.0100,-1.0,3.0100,
235,20中国银行CD092,97.79,2.9599,-0.5,2.9609,
236,20农业银行CD133,97.79,2.9600,6.41,2.9600,
237,17辽宁债11,102.12,3.3050,-4.5,3.3000,
238,20建元15A1_bc,100.00,,,,
239,20渤海银行CD511,99.77,2.7606,-3.82,2.7606,
240,18国开04,103.53,3.0350,-5.0,3.0623,
241,19农发01,100.81,3.6325,-2.14,3.6443,
242,20郑州银行CD269,97.30,3.7000,1.0,3.7000,
243,19进出03,100.15,2.8200,-10.44,2.8314,
244,20农发06,99.69,2.6800,-6.37,2.6822,
245,20金霞经开SCP003,100.00,5.4992,,5.4992,
246,20农业银行二级01,95.07,3.7317,0.39,3.7311,
247,14附息国债06,100.51,2.3999,-9.0,2.3999,
248,20宝马金融PPN001BC(品种一),99.95,3.1097,-39.55,3.1348,
249,18农发02,100.18,2.5998,-4.0,2.5920,
250,20进出10,96.74,3.6500,-3.5,3.6712,
251,16苏国信MTN001,99.92,3.1838,-15.62,3.1813,
252,16浙商银行债,100.13,2.8001,1.0,2.8001,
253,20邯郸城投SCP003,100.00,3.9996,,3.9995,
254,20中铁股MTN003,98.30,2.8803,-0.02,2.8796,
255,13国开40,104.05,3.1221,-3.74,3.1222,
256,20建设银行CD101,98.61,2.7002,-14.44,2.6910,
257,20进出12,99.99,2.9519,-5.81,3.0037,
258,19附息国债02,99.96,2.6199,1.0,2.6199,
259,16平安银行二级,100.22,3.8005,0.06,3.8005,
260,19民生银行二级01,100.07,4.4670,6.12,4.4402,
261,20交通银行二级,95.37,3.8338,-0.3,3.8338,
262,20恒天MTN001,100.00,5.4880,,5.4874,
263,19附息国债10,100.95,3.8050,-3.5,3.8202,
264,20进出07,98.84,3.4700,-2.43,3.5034,
265,18镇江新城MTN001,102.50,7.5369,4.61,7.5365,
266,20上海14,99.58,3.3150,-1.46,3.3150,
267,20农业银行CD126,97.82,2.9099,0.98,2.9224,
268,20渤海银行CD515,98.41,3.2500,,3.2500,
269,20上海银行CD207,98.59,2.6998,,2.6998,
270,20浦发银行CD020,97.15,2.7005,-1.93,2.7005,
271,20浦发银行CD482,97.80,2.9499,-28.0,2.9499,
272,20交通银行02,100.05,3.4800,-1.82,3.4807,
273,16西江MTN001,99.99,8.3915,1.07,8.3915,
274,20东航股SCP032,99.90,3.0494,-0.11,3.0494,
275,18江苏债09,100.57,2.6700,-3.99,2.6700,
276,20龙源电力SCP016,99.93,2.9706,,2.9705,
277,16进出09,100.02,2.9409,-25.91,2.9409,
278,20中信银行CD149,98.64,2.6356,-3.25,2.6407,
279,20广发银行CD092,97.08,4.7005,182.04,4.7005,
280,20华夏银行CD435,97.04,3.0199,-23.01,3.0206,
281,20中信银行CD160,97.06,3.1009,-2.35,3.1018,
282,20稠州商行CD040,96.77,3.7001,,3.7001,
283,20民生银行CD124,97.58,2.6998,,2.6998,
284,19康富华能ABN002优先,99.68,,,,
285,20盐高新02,99.69,6.0718,33.11,6.0716,
286,19和智2优先C,99.80,,,,
287,20中信银行CD219,98.46,3.3502,65.01,3.3502,
288,19中国银行二级02,98.28,4.5085,,4.5248,
289,20桂林银行CD297,96.57,3.5522,-14.74,3.5995,
290,20华夏银行CD469,97.06,3.0200,1.0,3.0200,
291,20南京银行CD100,97.90,2.8101,,2.8101,
292,20民生银行CD090,97.44,2.7000,-62.33,2.7000,
293,19重庆07,102.81,3.9450,,3.9450,
294,20成都银行CD263,96.95,3.1000,-3.62,3.1000,
295,18宜昌绿色债NPB,102.59,5.9086,0.3,5.9070,
296,19青岛城投MTN002,102.13,4.0500,-8.16,4.0300,
297,20中国银行CD095,97.80,2.9600,5.96,2.9600,
298,20平安银行CD092,97.91,2.9899,1.0,2.9899,
299,20光大银行CD089,97.58,2.6900,-24.01,2.6900,
300,19兴业银行二级01,99.94,4.1554,-0.09,4.1554,
301,20宁夏银行CD232,99.15,3.4880,,3.4880,
302,20人福MTN002,100.00,5.2998,,5.2998,
303,19附息国债11,99.82,2.8620,-4.8,2.8307,
304,20农发03,99.50,2.6500,-6.37,2.6492,
305,20渤海银行01,99.59,3.6800,-0.13,3.6553,
306,20附息国债02,99.34,2.7900,-33.9,2.7856,
307,20东裕1号ABN001优先,99.66,,,,
308,20交通银行01,99.37,3.4300,-5.0,3.4486,
309,20浦发银行CD039,97.22,2.9897,26.96,2.9349,
310,18汇金MTN004BC,100.54,2.8201,-9.0,2.8275,
311,20民生银行CD494,99.28,2.6998,1.96,2.6998,
312,20平安银行CD280,98.59,2.7501,1.0,2.7501,
313,20东道3号ABN002优先,100.00,,,,
314,20长沙银行小微债02,100.00,3.6997,1.0,3.6997,
315,20龙城发展SCP002,99.93,3.8003,4.98,3.8003,
316,20重庆农村商行CD092,97.78,2.8799,,2.8799,
317,20民生银行CD093,97.44,2.7001,-1.01,2.7001,
318,20南京银行CD130,98.61,2.7000,-1.99,2.7000,
319,18山东10,100.68,2.6700,-25.57,2.6586,
320,20附息国债03,98.63,2.8900,-21.82,2.8874,
321,20汇金MTN008A,98.68,3.4778,-6.35,3.4920,
322,17首发债01,100.34,3.8545,,3.8475,
323,18上海12,100.76,2.7101,-8.99,2.7101,
324,20京国资MTN003,97.86,3.8800,1.0,3.8800,
325,20华夏银行CD003,97.14,2.7504,,2.7294,
326,18平安银行01,100.66,3.1000,-0.31,3.1008,
327,20申万宏源CP008BC,100.00,2.9302,0.07,2.9208,
328,20深圳地铁MTN003,100.32,3.5000,-1.89,3.4996,
329,18盛京银行02,96.60,8.3299,-7.5,8.3299,
330,16国开18,100.65,2.7278,-1.58,2.7285,
331,20农业银行CD075,98.63,2.6796,-4.02,2.6879,
332,18农业银行二级01,101.09,4.2709,-0.12,4.2717,
333,16农发03,100.02,2.3811,-6.97,2.3976,
334,18农发12,100.51,2.7200,-3.0,2.7169,
335,20贴现国债58,99.34,2.5602,-3.99,2.5637,
336,18国开14,103.45,3.3642,1.42,3.3734,
337,20广东债48,94.30,3.6000,,3.5958,
338,20浦发银行CD282,97.25,2.8000,-44.0,2.8000,
339,16鑫城债,59.40,4.8001,,4.7725,
340,20徽商银行CD152,97.80,2.9991,-0.02,2.9991,
341,20渤海银行CD496,98.22,3.6600,6.0,3.6600,
342,18温岭债01,102.94,4.3377,7.55,4.3200,
343,20东莞银行CD190,98.56,2.8500,,2.8500,
344,20中信银行CD080,97.83,2.8200,1.0,2.8200,
345,20华夏银行CD316,98.59,2.6998,-0.02,2.7001,
346,20武汉农商行CD084,98.26,3.5496,,3.5496,
347,20钦州开投PPN002,98.10,8.2440,,8.2436,
348,20汇金MTN009A,99.19,3.5200,-1.8,3.5132,
349,20建设银行双创债,100.21,3.4200,-3.81,3.4200,
350,20上海银行CD188,98.59,2.7302,0.04,2.7302,
351,20民生银行CD070,97.29,2.9902,29.02,2.9902,
352,20民生银行CD026,97.18,2.9901,29.04,2.9901,
353,20江苏银行CD120,96.93,3.2800,8.0,3.2800,
354,20农业银行CD069,97.18,2.9200,3.0,2.9200,
355,18中国银行二级02,102.17,4.5013,-0.99,4.5209,
356,18建设银行二级02,101.62,4.4492,-0.41,4.4492,
357,20昆仑银行CD156,97.75,3.0001,5.0,3.0001,
358,18国开06,105.36,3.3590,0.9,3.3332,
359,20浙商银行CD065,96.75,3.6501,65.01,3.2034,
360,20武金控SCP002,100.00,2.9724,,2.9724,
361,20平安银行CD012,97.14,3.0001,29.96,3.0001,
362,17湖北10,104.32,3.3400,1.0,3.3400,
363,20农发清发02,96.77,3.4400,-3.0,3.4400,
364,20怀化城投MTN001,101.30,6.1196,-21.8,6.1196,
365,20三峡银行永续债02,93.86,6.3041,,6.3041,
366,20中国银行CD060,98.59,2.6899,-0.02,2.6899,
367,20中信银行CD317,97.07,3.0100,2.0,3.0100,
368,20平安银行CD033,97.23,2.7099,-54.02,2.7099,
369,20民生银行CD486,99.28,2.6998,-0.04,2.6998,
370,20五江轻化CP001,99.53,7.4908,174.09,7.4926,
371,19腾冲物流园NPB,102.47,6.6971,,6.6895,
372,19长交绿色债01,102.49,5.2197,-17.4,5.2197,
373,20恒丰银行CD464,98.53,2.9997,,2.9997,
374,20北京银行小微债01,98.66,3.4808,1.08,3.4808,
375,20恒丰银行CD344,99.35,1.2505,,1.2492,
376,20兴业银行CD353,97.10,2.9800,-74.93,2.9800,
377,20兴业银行CD032,97.17,2.6897,-0.98,2.6897,
378,20浦发银行CD072,97.34,2.6803,0.03,2.6803,
379,14附息国债24,100.93,2.5500,-9.0,2.5500,
380,20平安银行CD271,97.78,2.9800,3.67,2.9800,
381,20平安银行CD222,98.59,2.7002,-4.99,2.7002,
382,20宁波银行CD224,99.30,2.7201,-57.77,2.7201,
383,20廊坊银行永续债01,100.00,4.7974,-155.54,4.7955,
384,20邮储银行CD004,98.00,2.9500,25.01,2.9500,
385,13国开31,102.53,3.1223,-3.82,3.1223,
386,20华融湘江银行CD066,97.04,3.0400,,3.0400,
387,16附息国债02,100.03,1.9998,-1.66,1.9998,
388,20平安银行CD329,97.09,2.9997,,2.9997,
389,20建设银行CD183,97.13,2.9498,,2.9498,
390,20首钢SCP007,99.74,3.2100,-14.01,3.2100,
391,20泰达投资SCP005,99.17,9.8968,,9.8968,
392,20平顶山银行永续债,100.00,4.7988,,4.7988,
393,19进出10,101.44,3.6550,-3.0,3.6555,
394,16国开05,98.42,3.9401,1.0,3.9032,
395,20贴现国债60,98.71,2.5901,-9.0,2.5979,
396,20苏交通MTN003,96.33,3.8885,-0.15,3.8741,
397,18山西交投MTN001,100.58,4.1565,1.0,4.1501,
398,20平安银行CD177,98.63,2.6999,2.95,2.6999,
399,20城士ABN001优先,100.00,,,,
400,20新能1号ABN001优先,99.75,,,,
401,20鲁高速(疫情防控债)MTN001,98.77,3.6500,-8.24,3.6503,
402,20江西30,98.16,3.8350,,3.8350,
403,18进出13,100.72,2.7500,1.0,2.7500,
404,20国网租赁SCP002,99.90,3.8006,,3.8006,
405,19广发银行永续债,99.24,4.7185,-0.02,4.7185,
406,18进出04,100.48,2.5999,-2.0,2.5920,
407,20宝武集团MTN001,97.17,3.6139,-0.61,3.6079,
408,20川高速SCP003,99.84,3.2601,1.0,3.2601,
409,18汇金MTN009,100.67,2.9779,-21.4,2.9779,
410,20进出09,99.91,2.6599,-9.0,2.6717,
411,16农发08,100.32,3.3000,-10.41,3.3459,
412,19蓉城轨交GN001,101.82,3.7800,-15.0,3.7792,
413,20粤海MTN001,96.39,3.6300,,3.6293,
414,20兴业银行CD451,99.28,2.6998,1.0,2.6998,
415,19中油股MTN001,100.20,3.3806,-0.73,3.3823,
416,20华夏银行CD052,97.30,2.7499,-24.99,2.7499,
417,20进出674,99.49,1.0090,0.6,1.0090,
418,19国开绿债01,99.98,3.1100,1.0,3.0887,
419,18农发13,101.09,3.1500,-1.0,3.1523,
420,20国新租赁SCP013,99.88,3.5701,9.02,3.5422,
421,19农发07,100.20,2.9780,-2.07,3.0365,
422,20国开06,99.49,2.7137,-0.64,2.6814,
423,18进出02,100.18,2.5038,-4.59,2.5412,
424,20兴业银行CD472,99.28,2.7103,1.0,2.7063,
425,16国开07,100.33,3.0781,-0.19,3.0712,
426,20中金集MTN003,99.09,3.7013,-15.2,3.7161,
427,20民生银行CD152,97.77,2.8001,-14.0,2.8001,
428,15锡新区MTN001,101.50,4.5530,-4.44,4.5473,
429,20津城建CP002,98.46,6.9672,258.73,5.5726,
430,14吉高速MTN001,100.19,4.9000,,4.9001,
431,20仁和人寿,100.00,5.3849,,5.3849,
432,20中航租赁SCP013,99.80,3.6001,-4.36,3.6274,
433,18天地源PPN001,100.02,7.6501,-3.91,7.6530,
434,20武汉农商行CD085,98.26,3.5496,,3.5496,
435,20湘高速MTN002,98.25,3.5656,-9.38,3.5722,
436,20双桥经开CP001,99.71,5.9125,7.96,5.9075,
437,15进出14,102.23,3.3500,-2.95,3.3496,
438,20中信银行CD274,97.78,2.9799,8.0,2.9487,
439,19华能集MTN002A,100.80,6.9065,1.0,6.9065,
440,20中国银行CD081,99.28,2.6996,1.0,2.6996,
441,15农发05,102.40,3.3440,-1.4,3.3489,
442,16綦江东开债,58.04,6.0843,,6.0828,
443,18保利房产MTN003,100.75,3.1354,-172.7,3.1289,
444,16农发18,101.12,3.3450,-6.75,3.3677,
445,20农业银行CD078,98.62,2.6848,2.45,2.6872,
446,18天津轨交MTN001,100.77,3.4288,-167.12,3.4288,
447,20进出08,99.80,2.6600,1.01,2.6580,
448,20民生银行CD049,97.36,2.6903,,2.6903,
449,19长电MTN001,100.34,3.5340,-3.64,3.5353,
450,20渝康资产SCP003,100.00,2.7998,,2.7998,
451,19建设银行永续债,98.73,4.5817,1.17,4.5897,
452,19中国华融债01(品种一),100.17,3.6000,1.0,3.6000,
453,20中油股MTN001,97.65,3.5000,-2.76,3.5011,
454,20深能源MTN001,98.28,3.8900,-4.0,3.8955,
455,18五矿MTN001,101.25,8.0686,1.0,8.0686,
456,19首开MTN002,100.54,7.0920,0.03,7.0920,
457,16附息国债10,98.94,3.1150,-1.78,3.1194,
458,16农发16,100.20,2.6000,-4.99,2.6069,
459,20中国银行永续债03,100.00,4.6995,0.3,4.6995,
460,20建湖城投PPN002,98.67,7.8388,,7.8375,
461,20中交二航MTN002,100.54,7.3760,-4.98,7.3760,
462,20苏交通MTN002,95.66,3.8900,1.0,3.8901,
463,17农发04,101.82,3.1900,-1.0,3.1713,
464,20白沙洲债01,98.93,5.9584,,5.9584,
465,19大唐发电PPN005,100.15,6.4729,-7.44,6.4729,
466,20远东租赁MTN006,100.36,3.7528,-25.95,3.7510,
467,20兴业银行CD415,96.98,3.0988,-0.12,3.0988,
468,20农业银行CD144,97.66,3.1874,-0.25,3.1874,
469,20西安银行CD095,98.24,3.6299,-42.0,3.6299,
470,20兖矿SCP004,99.94,3.4061,-30.38,3.4031,
471,16吉林交投MTN001,75.47,12.7729,2.54,12.7789,
472,20北京银行CD131,97.04,3.0001,10.02,3.0001,
473,16鹰潭投资MTN001,39.83,4.2520,0.2,4.2436,
474,20中国银行永续债02,99.56,4.6512,10.3,4.6503,
475,20贴现国债50,99.37,2.4101,-13.95,2.4401,
