,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
35,20农业银行CD083,98.62,2.4004,0.07,2.3675,
36,18附息国债16,101.45,2.6788,-3.04,2.6771,
37,19国开03,100.65,3.0700,-5.0,3.0997,
38,19附息国债13,100.24,2.8700,-3.0,2.8795,
39,19附息国债04,101.17,2.8025,-2.25,2.8267,
40,16国开07,100.52,2.9800,-6.5,3.0345,
41,20进出02,99.19,2.7400,-4.5,2.7662,
42,19附息国债14,100.22,2.4062,5.62,2.4053,
43,18附息国债28,101.30,2.9293,-0.07,2.9284,
44,20附息国债02,99.67,2.5200,-4.0,2.5437,
45,19附息国债07,101.46,2.9488,-3.32,2.9489,
46,18附息国债21,100.58,2.3277,-2.22,2.3265,
47,19附息国债16,100.56,3.0129,-0.71,3.0132,
48,18附息国债23,101.51,2.7081,6.81,2.7082,
49,20平安银行CD202,97.27,2.7001,9.01,2.7001,
50,18国开03,100.32,2.0298,-12.02,2.0351,
51,18国开04,103.52,2.9800,-5.0,3.0073,
52,20中国银行CD107,97.22,2.8000,1.0,2.8015,
53,19进出08,100.51,2.9300,1.0,2.9340,
54,20进出12,100.15,2.8400,-4.0,2.8618,
55,21广安控股MTN001,100.00,4.1499,,4.1499,
56,20浦发银行CD210,98.29,2.3997,,2.3997,
57,20广发银行CD140,97.27,2.7001,-22.99,2.7001,
58,20贴现国债60,98.87,2.0999,4.98,2.0999,
59,20进出05,98.71,3.2705,-0.95,3.2645,
60,20浦发银行CD030,97.20,2.3996,-5.03,2.4175,
61,21陕有色MTN001,100.00,4.7699,,4.7699,
62,20农发06,99.91,2.2857,-0.44,2.2970,
63,16农发21,100.27,2.3800,-0.79,2.3899,
64,18国开08,100.48,2.1824,-0.74,2.1612,
65,18附息国债07,100.28,2.0900,1.0,2.0939,
66,19国开05,99.27,3.5870,-1.3,3.5890,
67,16进出02,100.09,2.0000,-8.02,2.0260,
68,21襄阳住房PPN001,100.00,4.4699,,4.4699,
69,21厦门国际银行CD005,97.59,3.3000,1.0,3.3000,
70,20中信银行CD324,97.20,2.8349,8.99,2.8355,
71,16进出03,100.09,3.3091,0.41,3.3078,
72,20平安银行CD284,99.26,2.3990,-2.05,2.4293,
73,17国开15,104.51,3.4600,-0.47,3.4608,
74,17国开10,103.13,3.4700,-1.05,3.4845,
75,19国开07,100.56,2.7300,-5.0,2.7646,
76,16国开13,98.29,3.3888,-3.12,3.4160,
77,21广发银行CD020,98.05,2.6596,1.0,2.6595,
78,21北京银行CD008,100.00,2.7653,,2.7653,
79,20国开05,95.82,3.6150,-2.45,3.6273,
80,20附息国债04,93.35,3.7675,-0.75,3.7723,
81,19国开10,100.27,3.6100,-0.5,3.6126,
82,20附息国债08,98.54,3.1050,-2.0,3.1192,
83,21兴业银行CD009,97.21,2.8700,1.0,2.8700,
84,16农发11,100.14,2.0098,-4.05,2.0127,
85,21远东租赁PPN001,100.00,4.0999,,4.0999,
86,21余杭创新PPN003,100.00,4.1399,,4.1399,
87,20交通银行CD167,97.28,2.6899,-0.02,2.9481,
88,20平安银行CD185,97.28,2.7000,2.0,2.6984,
89,20农业银行CD142,99.26,2.4006,-4.93,2.3835,
90,18进出13,100.76,2.5600,1.0,2.5465,
91,19农发09,100.15,3.1900,-2.0,3.2056,
92,21江阴高新PPN001,100.00,4.9699,,4.9699,
93,20进出03,98.12,3.0600,0.09,3.0513,
94,21江苏债01,99.80,3.4126,5.26,3.3773,
95,16邮储银行二级01,100.09,3.2814,-0.14,3.2814,
96,20农发04,94.82,3.6295,-0.05,3.6300,
97,21华能水电SCP003,100.00,2.7798,,2.7798,
98,20民生银行CD035,97.27,2.4002,1.0,2.4216,
99,20兴业银行CD345,97.22,2.7800,-1.0,2.7800,
100,20北京银行CD043,98.03,2.6001,1.0,2.5751,
101,20交通银行CD064,98.08,2.4901,6.01,2.4901,
102,16国开06,100.07,1.9997,-10.03,2.0653,
103,20华夏银行CD028,97.22,2.4505,5.12,2.4289,
104,20国开08,98.49,3.2600,-1.0,3.2582,
105,21淮安城资MTN001,100.00,4.7999,,4.7999,
106,21京能电力SCP001,100.00,2.9998,,2.9998,
107,20附息国债09,98.90,2.8267,-1.33,2.8008,
108,20附息国债03,98.89,2.7850,0.87,2.7728,
109,20民生银行CD343,98.62,2.4499,44.99,2.4499,
110,20招商银行永续债01,98.04,4.4377,3.77,4.4377,
111,21大连债02,101.00,3.5200,-9.0,3.5200,
112,17农发12,101.94,2.9300,1.0,2.9319,
113,16国开10,99.29,3.3300,-2.91,3.2334,
114,19进出09,100.33,2.5300,13.0,2.5286,
115,20进出07,98.81,3.4800,-0.04,3.4685,
116,19农发06,100.77,3.6300,-0.44,3.6299,
117,20兴业银行CD415,97.18,2.8000,1.0,2.8019,
118,21宜昌城控PPN001,100.00,4.0399,,4.0399,
119,21国开02,99.91,3.0100,5.14,3.0153,
120,20农发07,99.98,3.0650,-3.0,3.0669,
121,21启东交投PPN001,100.00,4.7894,,4.7890,
122,20进出08,99.97,2.2901,-5.99,2.3143,
123,18农发01,106.24,3.2800,1.0,3.2809,
124,20交通银行CD029,97.36,2.4498,5.01,2.4392,
125,20建设银行CD189,98.70,2.6083,-3.59,2.6142,
126,20江苏银行CD060,98.02,2.6100,13.99,2.6100,
127,17辽宁债16,102.06,2.7600,4.0,2.7700,
128,20江苏银行CD070,97.98,2.5599,-6.02,2.5599,
129,20兴业银行CD342,97.97,2.6102,,2.6102,
130,18附息国债20,104.03,2.6600,1.0,2.6600,
131,20渤海银行CD482,98.54,2.7799,,2.7799,
132,21平安银行CD020,98.05,2.6594,-0.04,2.6595,
133,19中信银行永续债,99.57,4.3200,-9.15,4.3195,
134,20国开11,99.68,2.2737,4.69,2.2676,
135,20兴业银行CD050,97.24,2.3994,-0.13,2.3966,
136,21凤凰传媒MTN001,100.00,3.6899,,3.6899,
137,16国开18,100.76,2.5377,-0.46,2.5379,
138,18内蒙09,104.04,3.1400,,3.1400,
139,21高淳建设SCP001,100.00,4.1495,,4.1494,
140,15江苏债26,101.44,2.7200,2.0,2.7200,
141,20交通银行CD090,97.57,2.6001,3.0,2.6001,
142,20浦发银行CD039,97.27,2.4002,1.0,2.4271,
143,09附息国债11,102.79,2.8192,-2.34,2.8193,
144,20国开17,99.25,3.1790,-2.22,3.1790,
145,17山东06,102.04,2.6200,16.0,2.6200,
146,16农发16,100.25,2.1999,1.21,2.1602,
147,21江苏债02,99.92,3.3930,1.01,3.3862,
148,19交通银行永续债,99.92,4.2175,3.66,4.2233,
149,21中粮SCP001,100.00,2.7898,,2.7898,
150,20国开20,101.21,3.8100,-4.5,3.8302,
151,21南通城建SCP003,100.00,3.0997,,3.0997,
152,20进出10,96.90,3.6325,-1.25,3.6343,
153,20进出13,100.68,3.0600,0.01,3.0629,
154,21吉安城建MTN001,100.00,4.5799,,4.5799,
155,21成都国投MTN001,100.00,5.1999,,5.1999,
156,20武汉城建SCP006,100.12,2.9699,0.51,2.9693,
157,20汇丰银行CD010,97.23,2.5989,10.03,2.5995,
158,19进出05,100.43,3.1300,-2.0,3.1450,
159,18国开12,100.74,2.4499,-2.17,2.4707,
160,18浦发银行二级01,102.70,4.5293,1.22,4.5292,
161,18国开05,108.94,3.4300,-2.0,3.4435,
162,20宁波银行CD215,99.25,2.4498,30.02,2.4500,
163,20农业银行CD030,98.13,2.4999,0.98,2.4979,
164,21苏国信SCP003,100.00,2.5498,,2.5497,
165,15进出14,102.40,3.3000,10.36,3.3300,
166,19国开15,98.74,3.6200,-0.5,3.6181,
167,15国开05,101.94,3.2900,-1.0,3.2884,
168,20进出09,100.05,2.3950,-1.31,2.3998,
169,17新疆债12,101.74,2.6500,-14.0,2.6500,
170,20民生银行CD357,97.27,2.7001,1.0,2.7001,
171,20浦发银行CD040,97.27,2.4002,42.06,2.4002,
172,20广发银行CD215,99.27,2.3996,-5.01,2.4103,
173,20中航租赁SCP013,99.98,3.3101,4.0,3.3064,
174,20兴业银行CD505,99.30,2.3998,-0.05,2.3998,
175,20汇丰银行CD031,97.08,2.9400,-10.9,2.9406,
176,21仙桃城投PPN001,100.00,6.3598,,6.3598,
177,21复星高科SCP001,100.06,4.4456,-0.45,4.4508,
178,20农发02,98.20,3.0600,-1.0,3.0739,
179,21张江集SCP001,100.00,2.7998,,2.7998,
180,19农发清发01,100.26,2.3948,-2.53,2.3951,
181,20浦发银行CD494,97.19,2.8000,9.99,2.8239,
182,15附息国债14,101.12,2.5000,5.0,2.5000,
183,21上海银行CD011,98.36,3.3900,69.0,3.0185,
184,20平安银行CD093,98.14,2.4700,-2.99,2.4700,
185,21德清建设MTN001,100.00,4.4999,,4.4999,
186,21运城城投SCP001,100.00,5.2992,,5.2992,
187,19进出03,100.30,2.6700,1.0,2.6507,
188,20浙江债49,99.54,3.5250,2.5,3.5163,
189,20抗疫国债03,96.33,3.2250,-2.0,3.2275,
190,21南航集SCP001,100.00,2.4998,,2.4998,
191,20兴业银行CD452,97.17,2.8000,-18.01,2.8000,
192,19南京医药ABN001优先A,100.00,,,,
193,11附息国债10,108.53,3.1700,1.0,3.1700,
194,20中国银行CD085,97.93,2.6600,-8.0,2.6600,
195,20农业银行CD094,98.62,2.3997,0.01,2.3997,
196,20交通银行CD028,97.37,2.4498,9.99,2.4498,
197,21国开04,99.78,3.4359,3.03,3.4258,
198,20民生银行CD571,98.69,2.6201,5.01,2.6400,
199,20交通银行CD197,98.66,2.4000,25.02,2.4000,
200,20融和融资SCP015,99.78,3.4301,-26.73,3.4298,
201,20兴业银行CD453,99.25,2.3481,59.76,2.3481,
202,20农业银行CD054,97.36,2.6499,2.99,2.6499,
203,20民生银行CD558,98.62,2.6901,1.0,2.6901,
204,20贴现国债53,99.36,2.0989,-0.06,2.0989,
205,14附息国债24,101.07,2.2301,20.01,2.2301,
206,20中信银行CD156,97.28,2.6901,-7.99,2.6918,
207,20交通银行CD062,98.08,2.4899,8.99,2.4899,
208,20平安银行CD097,98.14,2.4701,7.01,2.4701,
209,17附息国债22,110.73,3.6479,-0.85,3.6479,
210,16浙江债07,100.67,2.8034,0.34,2.8033,
211,18江苏债09,100.75,2.2218,-4.51,2.2212,
212,21招商银行CD002,99.97,2.7650,-6.87,2.7655,
213,20交通银行CD277,97.21,2.8349,-0.51,2.8355,
214,20中信银行CD317,97.19,2.8299,6.99,2.8305,
215,18山东05,103.70,3.0800,,3.0867,
216,21未来科技MTN001,100.00,4.8299,,4.8299,
217,20江苏银行CD227,97.17,2.8500,-49.23,2.8500,
218,18进出04,100.42,2.2300,1.0,2.1432,
219,21海安经开SCP001,100.00,3.8296,,3.8295,
220,19招商银行小微债02,100.34,3.1100,5.0,3.1093,
221,21重庆临空PPN001,100.00,4.4999,,4.4999,
222,20重庆银行CD050,98.00,2.5801,1.0,2.5801,
223,20农业银行CD126,97.24,4.0888,148.84,3.4394,
224,20东航股SCP027,99.98,2.6486,4.98,2.6279,
225,20附息国债10,99.94,2.2543,-2.57,2.2542,
226,16鄂科投债,100.66,3.6793,-6.45,3.7304,
227,21靖江城投SCP001,100.00,4.7994,,4.7994,
228,21武汉城建SCP002,100.00,3.0897,,3.0897,
229,18国开06,105.78,3.2300,-3.5,3.2471,
230,20浦发银行二级03,100.11,4.2530,-0.64,4.2589,
231,21平湖城投MTN001,100.00,3.9000,,3.9000,
232,20贴现国债47,98.84,2.0002,-5.0,2.0261,
233,21西安高新PPN001,100.00,4.5999,,4.5999,
234,16附息国债21,100.06,2.3000,11.0,2.3000,
235,21宁波银行CD012,96.99,3.1000,-5.0,3.1000,
236,20徽商银行CD137,98.38,3.3000,75.99,3.3000,
237,21豫园商城MTN001,100.00,3.9999,,3.9999,
238,20民生银行CD504,99.26,2.3990,-0.08,2.3990,
239,20民生银行CD027,97.21,2.4488,-0.09,2.4091,
240,20中信银行CD218,98.62,2.4001,25.03,2.4001,
241,20中国银行CD058,97.98,2.5600,1.0,2.5600,
242,17山东债09,103.10,3.0600,-9.09,3.0600,
243,21中盈万家1A1,100.00,,,,
244,20农业银行CD133,97.92,2.6599,-2.02,2.6600,
245,20民生银行CD505,97.91,2.7000,-4.01,2.7000,
246,19农业银行二级04,101.08,4.1395,0.66,4.1324,
247,20华夏银行CD284,97.27,2.7001,-4.99,2.7000,
248,20民生银行CD167,98.18,2.4700,-4.99,2.4800,
249,20云冶SCP001,99.56,5.0000,0.58,4.9942,
250,20江北新区SCP001,99.85,3.0063,-0.35,3.0155,
251,21融和融资SCP002,100.00,3.1897,,3.1897,
252,20进出15,100.73,3.2600,-3.66,3.2790,
253,21四川机场MTN001,100.00,3.6799,,3.6799,
254,19中国银行二级01,100.02,3.9753,1.0,3.9751,
255,12铁道01,101.74,2.9900,4.0,2.9858,
256,21新海连PPN001,100.00,5.6998,,5.6998,
257,20葛洲坝(疫情防控债)CP001,99.75,2.7601,15.93,2.7543,
258,19农发04,101.04,3.1600,1.0,3.1581,
259,20江苏19,101.00,3.3600,4.0,3.3550,
260,19进出10,101.65,3.6250,1.0,3.6248,
261,20湘高速PPN004,100.01,3.9416,8.26,3.9429,
262,20东莞银行CD052,97.25,2.3902,,2.3902,
263,21淮北建投MTN001,100.00,5.9996,-0.02,5.9996,
264,16附息国债15,100.17,2.2500,-2.0,2.2500,
265,19中建二局MTN001,101.23,7.1744,-1.6,7.1744,
266,21无锡建投SCP001,99.98,2.8008,10.14,2.8141,
267,19附息国债15,99.61,3.1800,-2.05,3.1800,
268,18农发09,100.65,2.3446,2.01,2.3194,
269,20中国银行CD095,97.90,2.7100,2.0,2.6990,
270,21镇江城建SCP002,99.81,5.0300,-7.0,5.0330,
271,21苏交通SCP004,100.00,2.7946,-0.52,2.7979,
272,19进出06,100.70,2.8300,-3.5,2.8277,
273,21珠海港MTN001,100.00,4.0999,,4.0999,
274,21东南国资SCP001,99.84,2.9599,36.01,2.9574,
275,20江苏银行CD226,97.14,2.8699,-0.01,2.8731,
276,21交通银行CD001,97.18,2.9000,3.0,2.8963,
277,20抗疫国债04,97.08,3.2200,-2.5,3.2179,
278,20农发08,100.80,3.2600,-1.5,3.2619,
279,20民生银行CD533,97.92,2.6999,,2.6999,
280,20宝武集团SCP002,99.98,2.5312,43.18,2.5484,
281,20民生银行CD573,97.23,2.8300,9.0,2.8276,
282,20浦发银行CD515,97.19,2.8300,1.0,2.8275,
283,17广东债03,102.95,3.0100,,3.0100,
284,20农业银行CD141,99.26,2.3510,-4.96,2.3758,
285,20贴现国债58,99.37,2.0001,0.04,2.0001,
286,21宜兴文旅PPN001,100.00,4.4499,,4.4499,
287,16锦江国际MTN002,100.10,2.9800,-27.32,2.9805,
288,15国开04,101.19,2.6871,-0.15,2.6900,
289,20成都银行CD273,99.23,2.3978,-20.27,2.3978,
290,19招商银行小微债01,100.55,3.0500,1.0,3.0492,
291,20北京农商银行CD224,98.58,2.6200,,2.6200,
292,20中国银行CD045,98.63,2.3990,46.83,2.4000,
293,20云南31,101.65,3.8755,,3.8715,
294,21宁经开PPN001,100.00,6.1398,,6.1398,
295,20民生银行CD054,97.39,2.4001,1.0,2.4001,
296,21北京农商银行CD018,98.65,2.7600,1.0,2.7600,
297,20国网租赁SCP012,99.83,3.1498,,3.1599,
298,20大唐集SCP001,100.06,2.4502,-29.99,2.4502,
299,20光大银行CD266,97.92,2.6700,1.0,2.6700,
300,21光大证券CP001BC,99.99,2.5003,5.05,2.5003,
301,20贴现国债38,98.84,2.2005,10.03,2.1681,
302,20中国银行CD051,98.62,2.3492,-7.49,2.3620,
303,20浙商银行CD098,99.25,2.3979,,2.3979,
304,20民生银行CD570,97.24,2.8200,2.0,2.8200,
305,20华夏银行CD491,97.24,2.8200,-19.98,2.8200,
306,20万盛经开MTN002,99.94,7.0000,-18.35,6.9923,
307,16长江电力MTN002,100.15,2.8000,12.92,2.8000,
308,20南京银行CD100,97.94,2.6301,1.0,2.6301,
309,20台州银行CD049,99.24,2.4705,,2.4705,
310,20重庆农村商行CD298,98.45,3.1953,-0.48,3.1953,
311,20进出14,100.18,2.4800,-2.0,2.4440,
312,20浙交投SCP009,99.73,3.3781,-0.52,2.9561,
313,21咸宁高新PPN001,100.00,5.8799,,5.8799,
314,19附息国债10,101.65,3.7650,-0.5,3.7674,
315,21孝感城投SCP001,100.00,3.8996,,3.8996,
316,20农业银行CD157,99.27,2.3896,3.97,2.3812,
317,20贴现国债51,99.37,2.0010,0.17,2.0315,
318,18厦门国际银行,100.69,3.0800,-0.35,3.0598,
319,16农发04,100.71,2.9400,-4.92,2.9790,
320,18农发06,107.31,3.4950,-2.0,3.5056,
321,19农发03,100.48,2.7774,-2.0,2.7638,
322,17工商银行二级01,101.47,4.1937,0.06,4.1937,
323,20徽商银行CD154,99.77,2.5030,15.49,2.5030,
324,16农发18,100.55,3.4610,0.61,3.4611,
325,20中国银行CD086,99.26,2.3007,8.03,2.3346,
326,20北京农商银行CD087,98.01,2.5999,,2.5999,
327,20农业银行CD139,98.63,2.4499,-0.01,2.4570,
328,21荆门高新PPN001,100.00,6.1996,,6.1997,
329,20农发03,99.71,2.2798,-4.04,2.2876,
330,20江苏紫金农商行CD056,97.86,2.7751,1.0,2.7751,
331,20浦发银行CD478,97.92,2.6800,-5.99,2.6942,
332,20渤海证券CP011,100.01,3.1502,5.0,3.0855,
333,17国开06,101.46,2.7900,0.1,2.7897,
334,20南京银行CD095,98.61,2.4010,0.24,2.4000,
335,20中国银行CD012,98.14,2.5002,0.02,2.5002,
336,21东财证券CP001,100.00,2.5896,-0.02,2.5896,
337,19国开绿债01,100.26,2.9483,-0.17,2.9493,
338,21苏州高新SCP001,99.91,2.9370,8.7,2.9474,
339,21上海环境SCP003,100.00,2.5998,,2.5998,
340,21中电投SCP002,99.94,2.6899,-1.18,2.7465,
341,20平安银行CD208,97.27,2.7001,0.01,2.7001,
342,19附息国债02,100.03,2.0200,1.0,2.0324,
343,20建信租赁债01,100.25,3.6000,1.0,3.6003,
344,20贴现国债61,99.43,1.9799,-2.02,1.9893,
345,20进出11,100.84,3.6350,-0.45,3.6375,
346,21广州工投MTN001,100.00,3.7999,,3.7999,
347,21上海医药SCP002,100.00,2.5998,,2.5998,
348,21南京地铁SCP002,100.00,2.8698,,2.8695,
349,19广安控股MTN001,100.12,3.7400,0.33,3.7427,
350,20民生银行CD436,97.94,2.6500,,2.6500,
351,20江苏紫金农商行CD047,97.92,2.6900,1.0,2.6900,
352,17青岛银行二级01,101.34,4.7475,3.19,4.7518,
353,16湘高速MTN001,100.02,6.5614,-3.27,6.5757,
354,20河北银行CD042,97.84,2.8249,1.0,2.8249,
355,20进出06,99.92,2.0500,-6.98,2.0216,
356,21民生银行CD011,97.27,2.8098,,2.8098,
357,17广东债10,102.81,3.0300,,3.0300,
358,17江西债11,103.16,3.0300,,3.0300,
359,20中信银行CD274,97.78,2.9395,25.95,2.7665,
360,18中国银行二级02,102.60,4.4315,0.12,4.4316,
361,18国开10,103.31,3.5250,1.0,3.5267,
362,18吉林02,104.52,3.0800,-1.5,3.0833,
363,21德清农商行CD002,99.38,2.5498,,2.5498,
364,20贵州银行CD063,96.90,3.1645,,3.1645,
365,15邵武国投债,40.08,5.6565,,5.6565,
366,20民生银行CD086,97.48,2.3999,1.0,2.3999,
367,20兴业银行CD487,97.18,2.8200,-0.99,2.8200,
368,16交行绿色金融债02,100.30,2.8700,-0.36,2.8700,
369,21苏交通SCP002,99.97,2.7566,6.65,2.7566,
370,21光大银行CD002,96.79,3.3246,-0.22,3.0215,
371,20浦发银行CD483,97.93,2.6800,-1.99,2.6933,
372,21莆田国资PPN001,100.00,4.7999,,4.7999,
373,20西安银行CD028,97.93,2.5900,8.98,2.5899,
374,20中泰证券CP005,100.06,2.6506,,2.6506,
375,20工银租赁债01,99.93,3.5021,9.0,3.5011,
376,20中信银行CD150,97.30,2.6800,-4.0,2.6833,
377,20华夏银行CD480,97.22,2.8200,3.0,2.8200,
378,20平安银行CD303,97.92,2.7001,1.0,2.6934,
379,20浦发银行CD297,97.28,2.6899,-3.0,2.6899,
380,21中盈万家1A2,100.00,,,,
381,20贵州银行CD016,97.06,2.6670,,2.6670,
382,20青岛国信SCP002,99.98,5.8101,258.95,5.8101,
383,20恒丰银行CD387,99.22,2.5903,,2.5903,
384,21民生银行CD008,97.21,2.8700,-1.0,2.8800,
385,20兴业银行CD121,98.06,3.0000,1.0,2.6667,
386,20大唐集MTN005A,100.60,6.5016,1.22,6.5014,
387,20上海银行CD252,98.58,2.6001,1.0,2.6001,
388,20江苏银行CD017,97.30,2.4203,-32.98,2.4203,
389,17福建11,105.01,3.2200,,3.2267,
390,20平安银行CD065,97.40,2.4799,,2.4799,
391,20中国银行CD070,98.62,2.4000,27.03,2.4000,
392,20平安银行CD180,97.27,2.7400,1.0,2.7400,
393,20浦发银行CD366,97.96,2.5501,-3.99,2.5501,
394,20汇金MTN009A,99.54,3.3825,3.25,3.3661,
395,15国开21,101.04,2.9682,0.82,2.9363,
396,20中石化MTN003,97.50,3.3200,1.0,3.3200,
397,21苏新国资MTN002,100.00,3.9399,,3.9399,
398,19桂林银行二级01,99.10,5.3358,2.69,5.2900,
399,19中核MTN003,101.12,3.0234,-20.28,3.0234,
400,20贵阳银行CD059,97.96,2.6644,6.44,2.6644,
401,20光大银行永续债,100.44,4.4881,-0.19,4.4893,
402,19大唐发电PPN003,100.83,6.7287,0.87,6.7287,
403,20飞驰建普2C,100.70,,,,
404,18进出09,102.98,3.0600,-2.83,3.0708,
405,18中建八局MTN002,100.72,7.6668,,7.6672,
406,21高淳经开CP001,100.00,4.4994,,4.4994,
407,20中国银行CD055,98.63,2.3500,-4.96,2.3615,
408,18中信银行二级02,102.36,4.4309,-3.9,4.4294,
409,20民生银行CD441,97.22,2.7500,-64.0,2.7500,
410,19附息国债06,100.94,3.1600,-1.0,3.1692,
411,20东航股SCP030,99.99,2.6033,-4.63,2.6033,
412,20农发09,100.12,2.5000,2.0,2.5000,
413,20天津银行CD108,97.86,2.9350,1.0,2.9350,
414,20河北银行CD044,97.89,2.6500,3.5,2.6500,
415,20中石油MTN002,97.75,3.5800,1.0,3.5797,
416,20平安银行CD333,97.25,2.8100,-3.0,2.8100,
417,21中电海康SCP001,100.00,3.0000,10.44,3.0000,
418,21中海企业MTN001,99.14,3.6600,1.0,3.6593,
419,20光大银行CD271,97.90,2.7000,-3.99,2.6839,
420,21浙江金华成泰农商行CD001,98.61,2.8500,,2.8500,
421,20齐鲁银行CD049,98.55,2.5253,-22.45,2.5253,
422,20大唐集MTN001,98.71,5.7692,1.2,5.7698,
423,15榕城乡债01,40.50,2.9578,-3.96,2.9578,
424,18鞍钢MTN001,100.71,3.7052,-29.48,3.8996,
425,19光大租赁债,100.39,3.0900,-8.0,3.0900,
426,18中环半导MTN002,100.72,5.1065,5.65,5.1100,
427,21秀湖集团SCP001,100.00,3.8492,,3.8494,
428,13宁城建MTN003,109.70,5.7612,0.09,5.7618,
429,20粤珠江MTN004,101.27,4.2019,1.0,4.1999,
430,21扬州绿产SCP001,99.89,4.2500,15.05,4.2482,
431,18上海09,104.22,3.0700,,3.0700,
432,20盐城高新MTN002,100.56,5.4347,,5.4347,
433,18淮南城投MTN001,100.00,6.7555,,6.7555,
434,19农业银行永续债01,100.73,4.1598,3.98,4.1598,
435,19农发01,101.03,3.6000,-1.0,3.6060,
436,20鲁信SCP002,99.96,2.8299,2.98,2.8299,
437,16农发05,100.07,3.3150,1.09,3.3044,
438,18天津银行01,100.34,3.2559,0.71,3.2540,
439,21华电SCP001,99.97,2.4897,24.94,2.4899,
440,19国开04,101.75,3.3000,1.0,3.3004,
441,20青岛啤酒SCP005,100.05,2.8624,-0.76,2.8659,
442,20吉林债47,102.47,3.8300,-6.28,3.8300,
443,21瀚瑞投资SCP002,100.00,6.0490,,6.0490,
444,20晋能CP004,99.32,4.4989,-352.0,4.4989,
445,20中国银行CD082,97.92,2.6700,-0.99,2.6700,
446,21环球租赁SCP001,99.92,3.3501,6.03,3.3590,
447,20农业银行CD068,98.64,2.3484,59.8,2.3584,
448,20汇金01,99.64,3.7700,1.0,3.7625,
449,15国开09,101.79,2.7300,-0.75,2.7345,
450,20平安银行CD231,97.00,3.1001,1.0,3.1001,
451,19浦口康居GN001,101.60,3.9551,-163.8,5.2907,
452,14国开05,107.98,3.0700,-1.87,3.0957,
453,19顺义国资MTN001,102.72,3.9084,8.65,3.9096,
454,21市北高新SCP001,99.95,2.8902,24.04,2.8902,
455,20南昌城投MTN001,98.19,3.9886,,3.9930,
456,17山西债22,103.32,3.3300,,3.3267,
457,20杭实投SCP001,99.81,2.9499,-0.97,2.9465,
458,20川能投MTN002B,100.90,4.1557,-22.62,4.1932,
459,20国家能源SCP002,99.93,2.5495,-0.07,2.5495,
460,19附息国债11,100.13,2.6600,-4.0,2.6495,
461,20浦发银行永续债,101.01,4.5100,1.0,4.5100,
462,20江苏银行CD066,98.00,2.5599,2.98,2.5599,
463,18陕延油MTN002,101.00,7.2158,2.2,7.2156,
464,20河钢集MTN008,97.46,4.8230,0.2,4.8230,
465,20海沧投资CP002,99.85,3.8834,-2.47,3.8927,
466,17广东债06,102.95,3.0100,,3.0100,
467,17贵州债04,102.61,3.0300,,3.0300,
468,20苏国信MTN007,96.91,3.6687,,3.6694,
469,21浦发银行CD003,97.21,2.8700,1.0,2.8700,
470,20中信银行CD318,97.21,2.8101,-1.99,2.8101,
471,20电网SCP032,99.79,2.6405,-0.96,2.6429,
472,20江苏银行永续债,97.46,4.4755,16.91,4.4755,
473,17上海债02,102.64,3.0200,,3.0200,
474,20成都银行CD064,97.93,2.6298,,2.6298,
475,18进出10,108.74,3.4900,1.5,3.4900,
