,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
118,20农发04,94.65,3.6500,-1.0,3.6884,
119,16国开07,100.53,2.9780,1.0,2.9783,
120,19附息国债10,101.39,3.7800,-0.25,3.7789,
121,21相城城建MTN001,100.00,3.8699,,3.8699,
122,19附息国债09,100.31,2.0701,-8.0,2.1079,
123,16国开13,98.33,3.3800,0.5,3.3786,
124,19浙江债03,100.46,3.0300,-16.0,3.0303,
125,21亳州城建CP001,100.00,3.9796,,3.9794,
126,21汇理汽车债01,100.00,3.8899,,3.8899,
127,20农业银行CD142,99.31,1.8498,1.01,1.8235,
128,20成都银行CD300,99.29,1.9505,1.0,1.9505,
129,18农发06,107.23,3.5100,-0.31,3.5238,
130,20山西债08,94.75,3.8500,,3.8500,
131,19附息国债13,100.28,2.8575,-0.25,2.8704,
132,20贴现国债43,98.82,1.8997,14.96,1.8857,
133,20附息国债04,93.06,3.7850,-0.75,3.7899,
134,20农发05,96.07,3.2500,-1.0,3.2603,
135,20农业银行CD133,97.18,4.1250,149.49,2.6594,
136,21宣城国控MTN001,100.00,4.3099,,4.3099,
137,20进出05,98.74,3.2600,1.0,3.2607,
138,20北京农商银行CD005,97.15,1.4261,-130.4,1.4261,
139,20中信银行CD074,98.05,2.5000,,2.5000,
140,20交通银行CD190,98.67,2.1699,,2.1699,
141,20江苏银行CD003,97.15,1.4017,-9.64,1.4017,
142,18工元安居1A2,100.76,,,,
143,21长城证券CP001,100.00,2.4998,,2.4998,
144,17成交投MTN001,102.05,7.4956,-0.63,7.4956,
145,19鲁能源MTN001,100.22,3.7167,-13.17,3.7266,
146,21浙能源SCP002,100.00,2.7898,,2.7898,
147,20贴现国债52,98.85,2.0470,-0.29,2.0430,
148,21上虞交通MTN001,100.00,4.0700,,4.0700,
149,20粤铁建SCP002,99.69,2.8616,-13.04,2.8690,
150,20民生银行CD197,98.10,2.4999,-30.01,2.5022,
151,20浦发银行CD513,97.23,2.8000,0.99,2.7967,
152,20青岛银行CD053,98.00,2.5199,-38.01,2.5199,
153,20进出10,96.68,3.6607,2.12,3.6849,
154,14附息国债12,104.33,2.6715,1.91,2.6715,
155,13附息国债18,104.39,2.3337,1.4,2.3337,
156,15江苏债26,101.71,2.5656,-0.76,2.5655,
157,19交通银行二级01,100.24,4.0631,1.0,4.0480,
158,20贴现国债63,99.52,1.8201,-0.5,1.8203,
159,19交通银行02,100.36,3.1500,-3.0,3.1502,
160,16进出03,100.25,3.2750,2.4,3.2898,
161,20浦发银行CD478,97.79,2.9429,29.3,2.7548,
162,19工商银行永续债,100.95,4.1485,-3.96,4.1475,
163,19农业银行永续债01,100.80,4.1385,0.52,4.1636,
164,18浙商银行01,100.95,2.8000,-4.53,2.7997,
165,20广发银行CD215,99.32,1.9006,5.05,1.9131,
166,20建设银行CD056,97.36,2.6000,-3.0,2.6264,
167,20国开11,99.71,2.1400,-1.01,2.1508,
168,20中国银行CD092,97.95,2.6300,3.0,2.6276,
169,19农发清发01,100.32,2.2801,-1.99,2.2945,
170,16农发04,100.84,2.8784,-0.66,37.0080,
171,20附息国债02,99.84,2.3500,-11.0,2.4244,
172,21中信建投CP001,100.00,2.3998,,2.4312,
173,20沪电力SCP016,100.03,2.2498,-6.54,2.2494,
174,20浦发银行CD529,97.28,2.7900,1.0,2.7975,
175,21北京农商银行CD008,97.21,2.8697,,2.8697,
176,20兴业银行CD432,99.29,1.6012,-14.91,1.5935,
177,20北京银行CD032,98.20,2.4198,-0.02,2.4198,
178,20重庆农村商行CD291,97.53,3.4000,1.0,3.4000,
179,21浦发银行CD008,97.28,2.7995,,2.7996,
180,20中国银行二级01,100.27,4.1626,1.0,4.1684,
181,20江苏银行CD114,97.25,2.7000,2.99,2.7000,
182,20贴现国债38,98.86,2.0299,-0.01,2.0443,
183,18进出03,103.97,2.9400,0.5,2.9387,
184,20进出14,100.29,2.3500,-2.62,2.3641,
185,20兴业银行小微债05,100.35,3.3000,2.0,3.2838,
186,20进出08,99.97,2.3000,0.49,2.3135,
187,19附息国债06,100.72,3.1905,-1.7,3.1978,
188,20华电江苏SCP021,99.99,2.1994,,2.1994,
189,20浦发银行CD072,97.41,2.1300,3.02,2.1225,
190,18国开12,100.83,2.3569,1.0,2.3591,
191,20江苏银行CD224,97.18,2.8400,3.0,2.8911,
192,18进出13,100.90,2.4078,-2.21,2.4092,
193,19进出08,100.67,2.8400,1.0,2.8397,
194,20成都银行CD343,99.33,2.1904,,2.1860,
195,20兴业银行CD131,98.05,2.7302,33.03,2.7073,
196,20青岛农商行CD027,97.42,2.1998,-52.0,2.1998,
197,20农业银行CD131,97.96,2.6301,3.0,2.6230,
198,20广发银行CD195,97.94,2.6499,-25.02,2.6519,
199,20国开05,96.45,3.5300,-10.5,3.6130,
200,21绍兴城投MTN001,100.00,3.7399,,3.7399,
201,20农业银行永续债01,97.00,4.2487,1.0,4.2496,
202,21赣州银行CD001,99.31,2.8307,,2.8307,
203,20贴现国债57,98.85,2.0500,-8.59,2.0828,
204,20邮储银行永续债,97.78,4.2792,2.21,4.2747,
205,20中信银行CD018,97.40,2.1504,-4.97,2.1502,
206,17湖南05,102.24,2.5200,,2.5200,
207,20平安银行CD084,98.25,2.3298,-7.03,2.3944,
208,12国开06,99.52,2.7244,,2.7244,
209,18附息国债27,100.48,3.1800,-1.44,3.1843,
210,20上海农商01,100.48,3.4433,4.23,3.4132,
211,20国电SCP003,100.00,1.8705,-3.15,1.8705,
212,18国开03,100.41,1.8701,1.0,1.8676,
213,15进出10,101.52,2.7857,-6.21,2.7857,
214,16农发21,100.34,2.2862,-12.3,2.2871,
215,20中化工MTN003,98.91,3.6800,-17.0,3.6824,
216,19附息国债02,100.05,1.9002,2.0,1.8998,
217,20光大银行CD325,98.40,3.3001,79.0,3.1684,
218,20中信银行CD318,97.23,2.8000,1.0,2.7933,
219,20民生银行CD012,97.19,1.5513,3.13,1.5513,
220,20金地MTN004,100.00,3.9260,-4.59,3.9260,
221,20农业银行CD149,99.33,1.9599,-8.99,1.9916,
222,19交通银行永续债,99.86,4.2366,-0.75,4.2366,
223,20江苏银行CD127,97.25,2.7000,-24.0,2.7000,
224,19西咸集团债02,100.02,4.4632,1.17,4.4631,
225,19重庆农商二级,99.97,4.6000,-8.18,4.5970,
226,13同煤债,96.05,5.8778,-172.42,5.8778,
227,20兴业银行CD245,98.23,2.3901,1.0,2.3968,
228,20平安银行CD231,97.27,2.7000,-8.0,2.7066,
229,20中信银行CD214,98.66,2.1700,-58.02,2.1700,
230,20重庆银行CD067,97.65,3.2499,1.0,3.2499,
231,20重庆银行CD149,97.16,2.7600,-5.0,2.7600,
232,20中国银行CD006,98.18,2.3900,0.52,2.3900,
233,20宁波银行CD224,99.34,2.1799,-54.02,2.1799,
234,19交通银行01,100.36,3.1450,-0.5,3.1450,
235,20浙商银行CD118,98.69,2.5599,-29.02,2.5549,
236,20浦发银行CD454,97.94,2.6500,3.01,2.6500,
237,20光大银行CD105,98.24,2.3899,-33.01,2.3899,
238,20远东租赁MTN001,99.40,3.7000,,3.7000,
239,19中化工MTN006,100.12,3.6000,-23.0,3.6000,
240,16山东债07,100.83,2.6851,,2.6851,
241,14国开21,101.47,2.4194,-3.27,2.4194,
242,20宝钢SCP022,100.00,2.0612,6.01,2.0612,
243,21赣州银行CD003,96.99,3.0997,,3.0997,
244,21百业源SCP001,100.00,3.6996,,3.6996,
245,17江苏债13,102.23,2.5200,,2.5200,
246,20民生银行CD162,98.22,2.4001,1.0,2.5819,
247,20鲁国资SCP007,100.07,2.5298,,2.5299,
248,20贴现国债61,99.48,1.8298,-5.86,1.8159,
249,20浦发银行CD482,97.95,2.6600,1.01,2.6536,
250,15进出04,101.40,2.5685,-3.15,2.5685,
251,20华夏银行CD450,99.36,2.1503,-0.95,2.1503,
252,20建设银行双创债,100.57,3.2800,1.0,3.2689,
253,20抗疫国债01,97.58,3.0000,2.95,3.0000,
254,17江苏债12,102.20,2.5200,,2.5200,
255,20首钢SCP010,100.01,2.1288,-19.24,2.1475,
256,15国开18,101.94,3.2800,1.91,3.3085,
257,21江津城建CP001,100.00,3.8896,,3.8895,
258,20平安银行永续债01,97.08,4.6414,32.6,4.3497,
259,20国开19,100.00,3.8795,-0.03,3.8798,
260,20兴业银行CD240,97.52,2.6300,-21.2,2.6308,
261,20华电租赁SCP005,99.92,3.3325,-21.4,3.3374,
262,20兴业银行CD512,99.72,3.1631,,3.1631,
263,18农发12,100.75,2.4000,-0.24,2.3991,
264,20中信银行CD080,98.00,2.4999,1.0,2.4999,
265,17贵州债06,106.02,3.2700,-13.0,3.2900,
266,20建设银行CD138,98.67,2.3998,2.98,2.3998,
267,20华夏银行CD284,97.31,2.6500,1.0,2.6500,
268,20浙江债23,96.20,3.8500,,3.8470,
269,20上海银行CD106,98.14,2.4402,1.01,2.4402,
270,20南电SCP009,99.98,2.2201,-28.0,2.2155,
271,20农业银行CD024,98.18,2.3900,0.01,2.3900,
272,20民生银行CD561,97.23,2.8000,1.0,2.8000,
273,12国开26,99.46,2.8773,-37.27,2.8773,
274,20交通银行CD277,97.27,2.7689,-0.11,2.7689,
275,20中石油MTN003,97.73,3.5800,1.0,3.5801,
276,18国开11,101.87,2.9900,1.58,2.9981,
277,20进出02,99.28,2.6500,-0.5,2.6544,
278,21晋江国资MTN001,100.00,4.1899,,4.1899,
279,20东莞银行CD121,97.99,2.5200,-40.0,2.5200,
280,16农发16,100.29,2.1527,-0.72,2.1637,
281,20南电MTN003,99.63,3.1825,-0.5,3.1809,
282,20国开04,100.21,3.3900,-1.0,3.3995,
283,17工商银行二级02,101.51,4.1900,0.03,4.1900,
284,20平安银行CD036,97.31,1.9000,-10.04,1.9000,
285,20江苏银行CD070,97.97,2.5600,4.99,2.5466,
286,16附息国债06,99.93,2.7800,1.0,2.7800,
287,20招商银行小微债01,100.47,3.3000,3.0,3.2955,
288,17农发04,102.25,3.0300,1.0,3.0319,
289,14进出50,101.53,2.3372,-18.18,2.3536,
290,18于都振兴债,101.69,6.6402,1.05,6.6392,
291,20建设银行CD060,97.34,2.6300,1.0,2.6300,
292,20工商银行二级01,100.28,4.1626,1.0,4.1644,
293,18平安银行01,100.86,2.8368,-0.32,2.8498,
294,20江苏银行CD066,97.99,2.5301,3.0,2.5471,
295,18进出09,103.22,2.9700,-2.0,2.9700,
296,20贵州债39,96.83,3.8580,,3.8501,
297,20光大银行CD249,97.26,2.7100,,2.7100,
298,20徽商银行CD052,97.21,2.7400,-4.0,2.7400,
299,20电网SCP046,99.22,5.3577,-0.73,5.3577,
300,20平安银行CD279,97.55,3.4077,-0.39,2.8394,
301,20广州农村商业银行CD100,97.91,2.5800,,2.5800,
302,20南京银行CD138,97.91,2.6800,-62.0,2.6751,
303,19重庆14,100.45,3.1300,,3.1300,
304,20江苏银行CD214,97.17,2.8200,2.0,2.8100,
305,20平安银行CD185,97.30,2.6601,1.01,2.6601,
306,20南京银行CD042,98.14,2.4399,-36.02,2.4399,
307,20农业银行CD067,97.34,2.6301,1.0,2.6301,
308,17重庆银行二级,100.93,4.6206,-0.65,4.6206,
309,20浦发银行CD506,97.97,2.6401,-30.0,2.6401,
310,21赣州银行CD002,98.60,2.8656,,2.8656,
311,20贴现国债47,98.89,1.7999,-2.01,1.7999,
312,20厦门国际银行CD078,97.82,2.5499,-44.0,2.5499,
313,20兴业银行CD435,97.25,2.7099,1.0,2.7099,
314,21浙江泰顺农商银行CD002,99.75,2.9841,,2.8631,
315,20中信银行CD327,97.26,2.8000,1.0,2.8000,
316,20交通银行CD058,98.07,2.5199,-41.02,2.5050,
317,21浙江诸暨农商行CD004,99.32,2.7801,,2.7801,
318,21富阳农商银行CD001,98.61,2.8500,,2.8500,
319,21浙江诸暨农商行CD006,98.61,2.8500,,2.8500,
320,20交通银行CD065,98.05,2.4800,-1.99,2.4800,
321,20广西债38,100.34,3.3800,3.0,3.4048,
322,20华夏银行CD006,97.19,1.5985,-120.18,1.5985,
323,20交通银行CD177,98.00,2.5001,4.0,2.5001,
324,20中远海运SCP004,99.83,2.5701,-12.0,2.5655,
325,20西咸集团债04,97.83,4.3973,2.3,4.3973,
326,20中国银行CD009,98.17,2.3799,1.0,2.3799,
327,15临汾投资PPN002,100.23,6.6941,,6.6987,
328,18兴业绿色金融01,100.92,2.7999,-0.01,2.7708,
329,16廊坊银行二级,100.15,5.0620,0.88,5.0616,
330,20宁波13,98.94,3.3100,,3.2975,
331,16吉林高速MTN002,99.38,4.5099,-14.01,4.5235,
332,19浦发银行小微债01,100.60,2.9800,1.0,2.9800,
333,20浙江债39,99.77,3.7700,,3.7746,
334,20农业银行CD100,98.67,2.0797,-4.01,2.0799,
335,14国开10,100.79,2.1501,-3.78,2.1556,
336,19招商银行小微债02,100.43,3.0600,,3.0600,
337,18中节能MTN001,100.96,2.8529,-3.79,2.8560,
338,20招商银行永续债01,98.11,4.4187,1.93,4.4203,
339,20江苏银行CD221,97.20,2.8101,0.01,2.8115,
340,20浦发银行CD120,97.71,2.1600,,2.1600,
341,20陕有色SCP003,99.70,3.0211,-0.45,3.0211,
342,20宁波银行CD219,99.31,2.1999,2.98,2.1999,
343,19广州金控MTN001,100.64,3.7924,3.8,3.9346,
344,20江苏银行CD027,97.43,2.1697,-3.01,2.1726,
345,19工商银行二级03,101.45,4.1869,-0.06,4.1869,
346,20邮政SCP010,100.00,1.6990,-0.01,1.6990,
347,19重庆15,100.45,3.1300,-10.0,3.1300,
348,18中铝集MTN004,100.86,3.0962,4.99,3.0756,
349,19鞍钢集MTN001,100.12,4.0500,-7.02,4.0477,
350,20浦发银行01,97.47,3.2400,-2.0,3.2390,
351,20北京农商银行CD074,98.12,2.4401,1.0,2.4330,
352,17附息国债01,100.55,2.3200,-5.0,2.3200,
353,21锡交通SCP001,99.91,3.2897,1.0,3.2315,
354,20光大银行CD263,97.59,3.3500,43.0,3.3500,
355,20宿迁城投MTN002,97.27,4.5087,-0.29,4.5642,
356,17国开08,103.76,3.1742,1.92,3.1700,
357,20萍投专项债,99.30,6.6698,-2.51,6.6696,
358,20南通经开SCP002,100.03,3.3030,-6.69,3.3078,
359,19吉林29,100.27,3.1600,,3.1600,
360,21苏新国资MTN001,100.00,7.0290,,7.0290,
361,19渝惠通PPN002,101.61,5.4862,-1.58,5.4943,
362,20浦发银行CD517,97.19,2.8535,-1.65,2.8491,
363,19华夏银行永续债,101.76,4.2814,-0.18,4.2814,
364,20赣高速MTN004,100.68,3.4982,6.41,3.5003,
365,18农发13,101.40,3.0300,1.75,3.0373,
366,19中电投MTN006,101.12,3.0861,-3.86,3.0861,
367,18民生银行01,100.83,2.8300,3.01,2.8106,
368,20兴业银行小微债01,97.62,3.2500,-5.05,3.2375,
369,20上海农商银行CD092,97.25,2.7000,-12.0,2.7000,
370,20民生银行CD049,97.41,2.0999,-2.03,2.0999,
371,20进出07,99.02,3.4400,1.0,3.4397,
372,18附息国债07,100.37,1.8500,-30.96,1.8667,
373,20宁波债04,92.63,3.8675,1.0,3.8582,
374,20电网SCP048,100.02,1.9011,5.07,1.9660,
375,19广水投绿色债02,100.46,3.8875,,3.8872,
376,20中国银行CD024,98.29,2.1597,-44.01,2.1597,
377,18工元8A2,90.07,,,,
378,20济源建投PPN002,100.38,5.7958,17.83,5.7982,
379,20交通银行CD009,97.18,1.5982,-5.28,1.5987,
380,16附息国债20,99.87,2.8000,-3.0,2.7988,
381,20湖北债107,100.43,3.3250,,3.3250,
382,20中原银行CD117,98.00,2.5001,-9.0,2.5001,
383,20青岛农商行CD136,98.63,2.1999,,2.1998,
384,20交通银行CD040,97.69,2.1602,1.03,2.1635,
385,20北京农商银行CD296,98.73,2.5601,6.0,2.5601,
386,20交通银行CD020,97.20,3.1401,124.02,3.1401,
387,20青岛银行CD082,97.09,2.9699,,2.9699,
388,20中信银行小微债01,99.04,3.2124,-18.76,3.2112,
389,20北京银行CD040,98.15,2.4399,,2.4399,
390,20中国银行CD048,98.66,1.8994,-0.07,1.8997,
391,21嵊州农商银行CD005,99.32,2.7801,,2.7801,
392,20首钢SCP008,99.88,2.8199,1.73,2.8054,
393,21浙江丽水莲都农商行CD002,99.32,2.7801,,2.7801,
394,20中信银行CD097,98.28,2.1698,2.01,2.1698,
395,20中信银行CD335,97.26,2.8000,-6.0,2.8000,
396,18中铝集MTN005,100.90,3.0700,-8.56,3.0797,
397,20华夏银行CD496,98.75,2.5199,0.98,2.5166,
398,21龙湾农商银行CD004,98.63,2.8000,,2.8000,
399,20兴业银行CD127,98.14,2.4001,0.01,2.4001,
400,21慈溪农商银行CD003,99.33,2.7300,,2.7300,
401,20北部湾SCP010,99.91,3.8400,-0.01,3.8374,
402,20江苏银行CD119,97.26,2.7001,-10.99,2.7001,
403,20浦发银行CD105,97.67,2.1601,1.02,2.1568,
404,20浦发银行CD522,97.26,2.8000,1.0,2.8000,
405,20中电信SCP009,100.00,2.2299,-15.98,2.2300,
406,20交通银行CD029,97.40,2.1801,4.21,2.1267,
407,21乐清农商银行CD001,99.74,3.0643,,3.0643,
408,21盛裕投资MTN001,100.00,5.0999,,5.0999,
409,21余姚农商银行CD005,98.61,2.8500,,2.8500,
410,20重庆农村商行CD092,97.94,2.5801,-29.98,2.5801,
411,14陶都债,20.14,5.4247,,5.3901,
412,20吉林银行CD102,96.98,3.2699,,3.2499,
413,20浦发银行CD528,97.28,2.7900,1.0,2.7967,
414,21光大证券CP001BC,100.00,2.4500,2.02,2.4500,
415,21贵州兴义农商行CD001,97.81,2.9998,,2.9998,
416,20浦发银行CD217,98.28,2.1500,-10.99,2.1500,
417,20平安银行CD202,97.31,2.6399,1.0,2.6399,
418,16陕西债26,100.21,2.2500,2.0,2.2500,
419,21余姚农商银行CD004,99.33,2.7501,,2.7501,
420,21浙江海盐农商银行CD003,99.33,2.7499,,2.7499,
421,20成都银行CD092,97.90,2.6099,,2.6099,
422,19紫金矿业MTN001A,100.49,3.3500,2.0,3.3500,
423,19桂交投MTN001,100.96,3.6800,-15.38,3.6800,
424,21鄞州银行CD001,99.74,3.0643,,3.0643,
425,20洛阳银行CD123,98.58,2.2500,,2.2500,
426,20农业银行CD054,97.38,2.6200,-0.29,2.6200,
427,20浦发银行CD515,97.49,2.5000,-27.91,2.7055,
428,21大唐环境SCP001,100.00,2.6498,,2.6498,
429,16附息国债15,100.26,2.1001,-12.98,2.1545,
430,20南电MTN006,99.46,3.2000,1.0,3.2005,
431,21复星高科SCP001,100.07,4.4401,-10.93,4.4397,
432,21无锡建投MTN001,100.00,3.6799,,3.6799,
433,19陕煤化MTN005,98.75,4.4986,-0.14,4.4996,
434,20南电MTN004,99.32,3.2300,4.0,3.1971,
435,19汇金MTN009,100.55,3.0200,1.0,3.0211,
436,20中石油MTN002,97.73,3.5813,0.13,3.5834,
437,18汇金MTN009,100.74,2.7197,0.96,2.7094,
438,20工商银行双创债,100.34,3.2300,-1.0,3.2381,
439,20东方债01BC,99.95,2.4300,1.0,2.4300,
440,20汇金MTN010A,100.52,3.3000,0.81,3.3044,
441,20津城建SCP008,99.60,5.0500,-3.89,5.0500,
442,20广州高新MTN003,100.22,7.8151,-2.77,7.8345,
443,20宝武集团MTN001,97.70,3.3977,0.7,3.3996,
444,21紫金投资SCP001,100.00,2.9790,-0.03,2.9790,
445,20科学广州MTN001,99.83,4.2177,-6.13,4.2165,
446,18南洋银行03,101.80,3.6676,,3.6676,
447,20上海医药SCP005,100.01,2.0303,-2.06,2.0303,
448,18农发09,100.73,2.2600,-8.51,2.2931,
449,19中国华融债01(品种二),100.95,3.7766,7.76,3.7766,
450,18云南11,104.76,3.4050,,3.3870,
451,21余姚农商银行CD006,98.61,2.8500,,2.8500,
452,18宁波债05,100.54,2.1200,-8.0,2.1107,
453,18招商局MTN001A,100.54,7.9804,0.87,7.9805,
454,20交通银行CD028,97.41,2.1302,1.0,2.1302,
455,20电网SCP028,99.87,2.2800,-15.02,2.2960,
456,17安徽债05,102.30,2.5400,-23.0,2.5400,
457,20东航股SCP032,100.00,2.0015,0.13,2.0008,
458,18山东14,100.99,2.2300,-2.0,2.2360,
459,21长电CP001,100.00,2.8891,-0.02,2.8891,
460,21招商证券CP001BC,99.93,2.7998,31.0,2.7239,
461,20民生银行CD368,98.01,2.5001,5.02,2.5001,
462,19附息国债15,99.42,3.2050,-0.5,3.2100,
463,20贴现国债59,99.45,1.8498,-5.0,1.8498,
464,19汇金MTN019,100.31,3.1400,-3.67,3.1400,
465,19农发09,100.25,3.1600,1.0,3.1646,
466,20贴现国债62,99.50,1.8300,-19.98,1.8199,
467,19中核MTN002,100.66,3.0400,-17.59,3.0400,
468,21宁波银行CD004,97.23,2.8500,,2.8497,
469,18农发01,106.33,3.2650,0.25,3.2666,
470,20上海银行CD306,99.43,2.1999,-50.01,2.1999,
471,21吴中国太SCP001,100.00,2.8998,,2.8996,
472,20广州银行CD025,98.23,2.3499,-7.02,2.3499,
473,20普洛斯MTN001,99.63,4.0500,,4.0500,
474,19中林集团MTN001,98.65,7.6000,,7.6000,
475,18农发02,100.10,1.5497,1.0,1.5497,
476,19远东租赁MTN001,100.42,3.6500,,3.6500,
