,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
176,20农业银行CD022,97.61,2.6999,6.0,2.7017,
177,20江北新区MTN005,100.00,7.4731,,7.4731,
178,20中国银行二级01,99.60,4.2482,-2.6,4.2575,
179,20大连银行CD228,98.19,3.8499,18.98,3.8499,
180,19东方二级资本债01BC,98.98,4.3197,-2.79,4.3197,
181,20北京国资MTN002,100.00,3.5142,-21.37,3.5142,
182,18越秀集团MTN005,100.97,7.2560,0.3,7.2560,
183,20国泰君安CP010,99.99,2.8204,-0.01,2.8200,
184,11铁道08,101.69,3.0440,-0.6,3.0440,
185,11附息国债23,110.06,3.8400,-5.0,3.8400,
186,20内蒙古债06,98.38,3.3000,,3.3000,
187,20江苏银行CD222,96.98,3.0846,4.25,3.0415,
188,20进出06,99.80,2.4001,3.81,2.3964,
189,20兴业银行CD051,97.19,2.7498,-0.02,2.7498,
190,20浦发银行CD482,97.83,2.8900,-5.99,2.8900,
191,20兴业银行CD023,97.18,2.7303,13.05,2.7344,
192,20平安银行CD331,100.00,2.9097,5.17,2.9097,
193,20光大银行CD325,98.62,2.7999,0.02,2.7999,
194,20光大银行CD052,97.34,2.6999,1.97,2.7099,
195,20成都银行CD295,97.39,3.6299,1.0,3.6299,
196,20民生银行CD486,99.28,2.5800,3.06,2.7360,
197,20华夏银行CD391,99.28,2.5995,-0.08,2.5995,
198,20西安银行CD008,97.11,2.9399,,2.9399,
199,17附息国债21,102.21,2.4550,-2.5,2.4550,
200,20江苏银行CD116,97.01,3.1401,1.0,3.1401,
201,20广东南粤银行CD333,99.74,3.0998,-0.02,3.0998,
202,20华夏银行CD105,98.53,2.7794,-136.56,2.5715,
203,20民生银行CD571,98.61,2.8201,1.0,2.8201,
204,20工商银行二级01,99.56,4.2536,-2.28,4.2588,
205,20浙江诸暨农商行CD117,99.24,3.0998,,3.0998,
206,16津城建MTN001,99.82,4.1920,-0.82,4.1920,
207,20交通银行01,99.45,3.4000,-1.8,3.4027,
208,20贴现国债47,98.79,2.3299,-2.03,2.3467,
209,15国开05,102.13,3.2450,-1.25,3.2559,
210,16北京农商二级,99.77,3.6424,0.32,3.6415,
211,20进出02,99.07,2.8000,-3.25,2.8094,
212,19浙江债01,100.08,3.1600,,3.1664,
213,20平安银行CD003,97.18,2.6638,13.39,2.6713,
214,19民生银行二级01,100.92,4.3418,-1.39,4.3484,
215,11国开26,100.56,2.5265,-1.36,2.5175,
216,20农发08,100.72,3.2800,-1.5,3.2692,
217,20陕延油SCP016,99.69,3.1800,1.0,3.1779,
218,18国开04,103.64,2.9700,-3.0,2.9826,
219,20合建投SCP001,99.89,3.2200,27.98,3.2200,
220,20川能投MTN002A,99.34,3.9592,-21.98,3.9592,
221,20江苏银行CD221,97.01,3.0501,1.0,3.0501,
222,20四川机场GN001,99.75,3.5963,-11.17,3.5963,
223,18象屿股份MTN001,101.40,9.2336,,9.2336,
224,19粤海MTN001,100.10,3.3644,-21.56,3.3644,
225,20招商银行CD012,97.17,2.7002,16.09,2.7227,
226,20中信建投CP014,99.99,2.8202,1.0,2.8202,
227,20农发05,95.90,3.2850,-0.5,3.2728,
228,18农发09,100.66,2.5899,-1.01,2.5755,
229,20抗疫国债03,96.35,3.2200,-2.5,3.2396,
230,20汉口银行永续债01,100.00,4.7999,,4.7999,
231,17国开绿债02,101.65,2.9000,1.0,2.9000,
232,18农发06,107.07,3.5400,-0.5,3.5428,
233,20江苏银行CD007,97.15,2.6997,4.94,2.7570,
234,15国开21,101.14,2.9283,-0.17,2.9231,
235,20民生银行CD358,98.59,2.8002,12.33,2.7852,
236,18浙商银行二级01,101.58,4.5410,-0.88,4.5410,
237,20浙商银行CD077,97.81,2.9201,-0.99,2.9201,
238,14铁道08,101.38,2.9308,-0.92,2.9308,
239,14建行二级01,106.12,5.0816,1.64,5.0816,
240,20中国银行CD092,97.50,3.4800,1.0,3.4800,
241,20中信银行CD318,97.10,2.9700,-2.17,2.9846,
242,20民生银行CD158,98.10,2.8000,10.01,2.7999,
243,20西咸集团债04,97.94,4.3743,,4.3743,
244,18首开集团MTN001,100.62,3.0801,5.98,3.0551,
245,20华夏银行CD487,97.09,2.9900,-3.0,2.9900,
246,20中信银行CD282,97.04,4.2721,-0.18,4.2721,
247,20中信银行CD337,97.11,2.9800,-1.0,2.9800,
248,20民生银行CD123,97.58,2.7401,-5.98,2.7401,
249,20广西债45,99.90,3.5063,,3.5063,
250,20浦发银行CD515,97.07,3.0000,1.0,2.9950,
251,20赣州银行永续债01,100.00,4.7999,,4.7999,
252,20宁波银行二级,98.50,4.2911,-2.22,4.2911,
253,20民生银行CD292,97.39,2.8999,,2.8999,
254,20交通银行CD261,98.51,3.0101,1.0,3.0101,
255,20中信银行CD277,97.81,2.9201,-7.99,2.9201,
256,20兴业银行CD437,99.27,2.7498,9.93,2.7498,
257,20河北银行CD126,96.62,3.5000,1.0,3.5000,
258,19广东债19,100.92,3.1800,,3.1795,
259,17农发12,102.05,2.9100,-0.81,2.9010,
260,20国家能源SCP002,99.86,2.7001,2.0,2.7001,
261,14渝惠通债,20.23,4.2397,-14.23,4.2462,
262,19附息国债10,101.56,3.7700,-3.0,3.7862,
263,17农业银行二级,101.20,4.2403,0.12,4.2383,
264,19附息国债16,100.08,3.1050,-2.14,3.1023,
265,20绛云一号ABN002优先,100.00,,,,
266,20杭州银行永续债,96.46,5.0900,-14.0,5.0900,
267,20中核MTN001A,100.38,6.4649,-0.82,6.4649,
268,18国开14,103.22,3.4114,13.64,3.3101,
269,15农发05,102.62,3.2850,1.0,3.2870,
270,19进出06,100.73,2.8300,-6.0,2.8503,
271,20郑州银行CD282,97.30,3.7000,1.0,3.7000,
272,18进出09,103.15,3.0200,-3.0,3.0414,
273,20北京银行CD178,97.06,3.0298,,3.0257,
274,20交通银行CD007,97.17,2.7106,-8.96,2.7463,
275,18农发11,103.12,3.2950,-0.75,3.2936,
276,20天津滨海农村商行CD328,99.72,3.3001,,3.3001,
277,20平安银行CD146,98.84,2.7818,28.32,2.7035,
278,20浙江台州路桥农商银行CD059,99.75,2.9992,,2.9992,
279,20中原银行CD111,97.83,2.9500,-10.99,2.9500,
280,20农发02,98.20,3.0375,-0.75,3.0493,
281,18贵阳经开债01,101.63,7.2121,1.45,7.2109,
282,19民生银行永续债,101.03,4.5090,-3.52,4.5090,
283,16农发21,100.19,2.5964,-7.22,2.5982,
284,20附息国债07,98.21,3.8105,-2.95,3.8394,
285,19国开14,100.11,2.9050,-0.5,2.9022,
286,19附息国债06,100.69,3.1950,-2.89,3.2048,
287,18进出02,100.17,2.0995,1.0,2.1223,
288,20西安浐灞MTN001,99.77,7.0451,3.33,7.0451,
289,20东方证券CP006,100.00,2.9003,10.05,2.8569,
290,17国开15,104.50,3.4675,-0.25,3.4627,
291,20进出13,100.69,3.0625,1.25,3.0542,
292,20中国信达债02BC(品种一),98.48,3.5700,3.09,3.5700,
293,20美凯龙MTN001,98.27,6.6216,0.14,6.6203,
294,20张江高科SCP002,99.84,2.9000,-10.01,2.9000,
295,20厦门银行CD240,98.49,2.9999,-80.02,2.9999,
296,20进出10,96.84,3.6375,-6.02,3.6551,
297,19广州国资MTN001,100.32,3.5416,-10.32,3.5409,
298,20民生银行CD086,97.43,2.7499,10.0,2.7499,
299,20中信银行CD212,98.59,2.6999,-1.03,2.6866,
300,20兴业银行CD140,97.99,2.7999,8.0,2.7982,
301,20贴现国债51,99.40,2.0806,-24.94,2.0806,
302,18湖北06,102.80,3.2298,1.0,3.2298,
303,13农发13,102.78,3.0900,,3.2218,
304,18中信银行二级01,102.27,4.6003,-3.01,4.6092,
305,20中原银行CD163,97.69,2.9200,,2.9401,
306,19进出10,101.45,3.6544,-0.06,3.6548,
307,20民生银行CD099,97.53,2.7201,2.02,2.7301,
308,20渤海银行CD463,99.25,2.8000,5.01,2.8000,
309,20中国银行CD109,97.94,4.3475,-10.87,4.3475,
310,19中油股MTN002,100.27,3.3563,-0.45,3.3558,
311,20扬州绿产MTN002,100.00,4.4999,,4.4999,
312,20东莞交投CP001,99.89,3.0376,-1.86,3.0376,
313,19越秀集团MTN002,100.44,3.3091,-13.76,3.3091,
314,20建设银行CD025,97.52,2.7999,,2.7999,
315,20中国银行永续债02,100.20,4.5000,1.0,4.4994,
316,20郑州银行CD281,97.27,3.7500,,3.7500,
317,20徽商银行CD132,96.34,3.8200,,3.8200,
318,20华能SCP009,99.90,2.9997,,2.9997,
319,17工商银行二级01,101.20,4.2425,-0.21,4.2425,
320,20浦发银行CD456,99.27,2.7500,21.0,2.6650,
321,20皖能源SCP002,100.11,2.8323,-26.77,2.8323,
322,20中信银行CD245,99.28,2.7508,20.19,2.7508,
323,20广州农村商业银行CD145,96.26,3.9031,-0.23,3.9031,
324,20津城建MTN008,89.88,8.5000,,7.9814,
325,20浦发银行CD191,97.85,2.8099,-0.87,2.8099,
326,20招银租赁债01,100.97,3.4894,-31.46,3.4894,
327,20招银租赁二级,100.63,4.1652,-6.9,4.1652,
328,20中国银行CD100,97.85,2.8699,-3.01,2.8699,
329,20农业银行CD174,97.13,2.9500,-25.0,2.9500,
330,20广州银行CD081,97.76,2.9943,-3.57,2.9943,
331,19本溪城投PPN001,100.95,7.8202,,7.8174,
332,20贵州银行CD035,97.58,3.0001,-6.0,3.0001,
333,20中原银行CD117,97.85,2.9000,-18.01,2.9000,
334,20湘江新区PPN001,100.00,3.9959,-18.63,3.9959,
335,20中信银行CD335,97.11,2.9700,-2.5,2.9767,
336,19衡阳城投PPN002,100.00,5.4811,54.99,5.4811,
337,20山东金融SCP001,99.98,2.9636,1.0,2.9636,
338,20建设银行CD185,97.10,2.9800,1.0,2.9800,
339,20邮政SCP009,99.96,2.7013,1.0,2.7013,
340,20中国银行CD055,98.60,2.7796,10.94,2.7796,
341,20上海银行CD310,98.61,2.8296,-0.02,2.8296,
342,20中交三航MTN001,100.00,7.4737,0.06,7.4737,
343,20富滇银行CD278,98.25,3.5697,,3.5697,
344,20中国银行CD094,99.26,2.7795,-16.08,2.7795,
345,20达州投资MTN002,100.00,5.9799,,5.9799,
346,20浦发银行永续债,100.03,4.7400,-0.77,4.7399,
347,20贵阳银行CD052,97.77,3.1999,8.98,3.1999,
348,20陆金开SCP004,100.24,2.8501,1.0,2.8525,
349,20奉贤发展MTN001,97.69,3.5215,,3.5215,
350,20财金MTN002,97.31,3.8859,,3.8859,
351,19华发集团MTN004,100.82,3.6252,,3.6252,
352,16肇庆高新债,58.90,5.1555,12.67,5.1663,
353,14铁道09,101.48,2.9816,-0.84,2.9816,
354,19农业银行二级04,100.63,4.2060,-2.81,4.2072,
355,20济南轨交SCP002,100.06,3.1292,-46.12,3.1292,
356,19长城债02BC(品种一),100.62,3.3765,3.33,3.3765,
357,20福州城投SCP008,99.96,3.1499,-4.86,3.1603,
358,18津城建MTN001,100.04,4.6993,-7.34,4.6817,
359,12附息国债08,109.34,3.8000,,3.8000,
360,15国开10,103.64,3.2800,-1.0,3.2798,
361,20农发清发03,100.52,2.9282,-1.74,2.9297,
362,20现代投资SCP003,100.00,3.7900,1.0,3.7900,
363,19农发03,100.45,2.8200,-28.0,2.8237,
364,20贴现国债53,99.39,2.1504,-4.95,2.1800,
365,19腾冲物流园NPB,102.70,6.6215,0.02,6.6208,
366,20郑州地铁SCP001,99.93,3.0991,-19.12,3.0999,
367,20苏交通SCP029,99.70,3.5999,1.0,3.5999,
368,20邮储银行CD003,98.10,2.7501,5.0,2.7616,
369,20长沙银行CD219,96.99,3.0997,,3.0997,
370,20中信银行CD214,98.58,2.7502,13.0,2.7502,
371,20平安银行CD169,97.20,2.9000,2.0,2.9000,
372,18进出10,108.80,3.4900,-12.16,3.4900,
373,20陕延油CP001,99.58,3.2638,1.62,3.2600,
374,17进出09,101.78,2.8880,-2.27,2.8871,
375,19中国华融债01(品种二),100.95,3.7795,-5.11,3.7795,
376,20厦门银行永续债01,95.22,5.9416,-17.85,5.9411,
377,20浙江债02,99.51,3.2611,7.11,3.2585,
378,20湖北文旅(疫情防控债)CP001,99.81,3.6694,-3.06,3.6694,
379,20平安银行CD261,99.29,2.6000,3.69,2.6300,
380,20成都银行CD078,97.70,3.5399,58.99,3.5399,
381,20兴业银行CD278,97.20,2.9000,1.0,2.9000,
382,19中交投MTN001,100.47,3.4187,-2.65,3.4187,
383,20天津滨海农村商行CD325,99.74,3.0998,,3.0998,
384,20苏州高新SCP029,100.00,1.8958,-145.46,1.8958,
385,20贵阳农商行CD090,99.71,3.4600,,3.4600,
386,20广州银行CD043,98.57,2.7802,13.02,2.7802,
387,20辽交投MTN001,97.60,6.2318,,6.2315,
388,20中信银行CD156,96.84,3.4999,1.0,3.4999,
389,18农发02,100.16,2.3997,-0.03,2.3996,
390,19广新控股MTN002,100.65,3.5297,-41.8,3.5297,
391,13同煤债,86.85,7.6020,,7.2555,
392,19越秀集团MTN001,100.26,3.2586,-13.92,3.2586,
393,16吉林交投MTN001,75.30,12.8215,-1.78,12.8270,
394,20民生银行CD182,98.00,2.7500,-165.07,2.7565,
395,20中石油MTN003,97.44,3.6513,-0.87,3.6515,
396,20农发03,99.55,2.5999,-4.0,2.5999,
397,19甬交投MTN003,100.11,3.4500,-20.68,3.4484,
398,18附息国债14,100.39,2.4300,-27.0,2.4366,
399,20西安世园PPN001,101.50,7.0680,18.39,7.0680,
400,20云建投CP001,99.31,5.3723,,5.3723,
401,20招商银行CD087,97.23,2.9001,0.01,2.9001,
402,19广东债05,100.08,3.1600,-2.0,3.1600,
403,20如皋沿江SCP002,100.00,5.2992,,5.2992,
404,19中油股MTN005,101.31,3.5284,-0.16,3.5293,
405,20天津滨海农村商行CD327,98.24,3.5996,,3.5996,
406,18国新控股MTN004,99.97,4.0019,-0.22,3.5638,
407,18附息国债09,101.11,2.6600,-10.0,2.7541,
408,20国能新能SCP006,99.96,3.1011,,3.1011,
409,14附息国债13,100.89,2.2001,-29.99,2.2001,
410,16巴南棚改项目NPB,57.75,7.5311,,7.5224,
411,20桂铁投CP001,99.85,3.3570,,3.3570,
412,20甬开投SCP001,99.76,3.1594,2.54,3.1594,
413,18附息国债24,105.48,3.7601,-6.0,3.7811,
414,20渤海银行小微债,99.84,3.6100,-1.0,3.6400,
415,20桂投资SCP005,99.77,3.6612,-25.88,3.6625,
416,20平安银行CD074,97.58,2.7401,-55.98,2.7401,
417,20徽商银行CD149,99.29,2.8850,8.48,2.8850,
418,20天津银行CD435,98.50,3.0500,0.03,3.0500,
419,20浦发银行CD513,97.08,2.9799,0.98,2.9799,
420,15紫光PPN006,24.77,43.9703,,43.9703,
421,20青岛农商永续债01,100.00,4.7992,-59.39,4.7992,
422,20平安银行CD266,99.27,2.8003,26.01,2.7753,
423,20湖北租赁债,99.47,4.4000,-0.19,4.4010,
424,20东莞银行CD118,97.64,3.6202,1.0,3.6202,
425,20中信银行CD262,97.80,2.9501,,2.9501,
426,20苏交通SCP032,99.92,2.8504,-14.99,2.8749,
427,19北京债03,100.09,3.3000,-1.55,3.3000,
428,20光大银行CD111,98.03,2.7800,8.0,2.7800,
429,20汉口银行CD107,98.50,2.9998,,2.9998,
430,20招商银行CD131,98.60,2.7497,9.97,2.7497,
431,20上海银行CD199,98.54,2.8499,,2.8499,
432,20民生银行CD460,97.06,2.9900,-1.0,2.9900,
433,20民生银行CD167,98.04,2.7799,4.0,2.7799,
434,20交通银行CD203,97.08,2.9900,-1.0,2.9900,
435,20恒丰银行CD476,98.53,3.0000,,3.0000,
436,20平安银行CD263,99.28,2.7496,4.94,2.7496,
437,20京能源SCP002,99.96,3.0010,-4.96,3.0010,
438,19河钢集MTN006,98.39,7.0067,,7.0067,
439,20南电SCP014,99.86,3.2000,39.76,3.1227,
440,20民生银行CD336,98.62,2.8001,10.98,2.8001,
441,19湖北债28,99.93,3.2274,3.86,3.2274,
442,20平安银行CD187,97.18,2.8801,,2.8801,
443,20铁塔股份SCP004,99.95,2.7191,-31.07,2.7191,
444,20东莞农村商业银行CD104,97.77,2.8800,,2.8800,
445,20北京农商银行CD077,97.94,2.8299,1.0,2.8299,
446,20中国银行CD018,97.87,2.8001,0.01,2.8001,
447,20广发银行CD215,99.27,2.7503,5.07,2.7503,
448,20宁波银行CD044,97.30,3.0671,19.4,3.0671,
449,20华夏银行CD171,98.16,2.7498,6.99,2.7498,
450,20柳州东城债01,100.00,7.1997,,7.1997,
451,20华夏银行CD411,97.84,2.8799,-3.01,2.8799,
452,20南京银行CD140,98.54,2.8302,1.0,2.8302,
453,13附息国债18,104.28,2.4000,-0.5,2.4000,
454,19苏交通MTN001,101.94,3.5700,-23.0,3.5708,
455,19盐城资产PPN002,101.03,4.6743,-0.57,4.6743,
456,20浦发银行CD129,97.71,2.6798,2.99,2.6798,
457,20兴业银行CD159,97.90,2.8199,-3.02,2.8100,
458,20平安银行CD084,98.09,2.8199,1.98,2.8199,
459,20农业银行CD075,98.62,2.6996,9.93,2.6996,
460,20中信银行CD243,97.81,2.9501,,2.9501,
461,20民生银行CD162,98.08,2.8001,0.01,2.8001,
462,20浦发银行CD366,97.87,2.8199,2.99,2.8199,
463,20徽商银行CD079,98.55,2.7500,,2.7500,
464,20建设银行CD138,98.59,2.7499,5.0,2.7499,
465,20交通银行CD011,97.15,2.6998,0.03,2.6998,
466,20浙能源MTN002,97.18,3.7800,-1.0,3.7764,
467,20华夏银行CD254,97.16,2.9001,,2.9001,
468,20平安银行CD280,98.57,2.8001,5.0,2.8001,
469,20华润银行永续债,95.20,5.9451,-17.28,5.9451,
470,20兴业银行CD127,97.99,2.8000,5.01,2.8000,
