,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
60,19平安银行二级,100.60,4.4598,-0.5,4.4598,
61,20中信银行CD274,97.83,2.8999,-43.01,2.8999,
62,16中国华融债02B,100.15,3.3658,-15.72,3.3658,
63,18国开12,100.65,2.7372,-6.14,2.8181,
64,20上海银行CD299,98.88,4.6300,,3.0341,
65,20国开05,95.26,3.6850,-0.75,3.6854,
66,20进出10,96.28,3.7105,-0.48,3.7050,
67,20南航集SCP008,99.91,2.9497,-5.0,2.9754,
68,20越秀集团SCP009,99.86,3.0266,-2.34,3.0357,
69,20华夏银行CD484,96.99,3.1000,,3.1088,
70,20平安银行CD233,99.37,0.8992,-60.27,1.1322,
71,20农发02,97.95,3.1400,-1.0,3.1499,
72,20附息国债02,99.29,2.8300,1.0,2.8355,
73,18国开05,108.58,3.5000,1.0,3.5003,
74,19农发08,100.80,3.4675,0.25,3.4480,
75,20赣高速MTN004,100.00,3.7499,,3.7499,
76,20农发05,95.53,3.3700,-0.87,3.3699,
77,20中国银行永续债02,99.39,4.6900,0.08,4.6904,
78,20农业银行CD133,97.84,2.8900,-9.0,2.8888,
79,19附息国债06,100.03,3.2850,-0.5,3.3425,
80,20兴业银行CD173,97.76,2.9859,-3.11,2.9223,
81,19农发06,100.31,3.6950,-1.0,3.7039,
82,19国开08,100.44,3.2825,-2.74,3.2856,
83,20交通银行CD028,97.35,2.6800,-2.0,2.6867,
84,20重庆农村商行CD241,98.53,2.9398,,2.9398,
85,18黑龙江04,100.59,2.7567,-3.76,2.7567,
86,20民生银行CD558,98.57,2.8895,8.95,3.0435,
87,20平安银行CD284,99.28,2.6998,1.95,2.6729,
88,19农发09,99.75,3.3088,-1.12,3.3121,
89,20东航股SCP026,99.87,3.2096,1.0,3.2096,
90,19国开14,99.85,3.0500,-2.0,3.0626,
91,20海南债08,97.54,3.3700,,3.3700,
92,19交通银行01,99.94,3.3827,2.32,3.3684,
93,20吴中城投SCP001,99.92,3.4996,-0.03,3.4997,
94,20邮储银行永续债,96.03,4.7400,1.0,4.7425,
95,20江苏银行CD172,97.79,2.9501,1.0,2.9908,
96,16国开06,100.05,2.5898,-9.88,2.6049,
97,20附息国债03,98.52,2.9400,1.0,2.9243,
98,20民生银行CD054,97.36,2.7000,1.0,2.7000,
99,20工商银行二级01,99.22,4.2969,0.1,4.2969,
100,20川铁投MTN008,100.00,4.4999,,4.4999,
101,20申万宏源CP008BC,100.00,2.9202,-13.02,2.9300,
102,16农发13,100.07,2.6800,1.0,2.6620,
103,20兴业银行CD453,99.28,2.6496,-2.03,2.6582,
104,20中信银行CD279,97.83,2.9001,-23.99,2.9001,
105,20民生银行CD027,97.22,2.7003,-31.29,2.7003,
106,20农业银行CD083,98.62,2.6785,-13.17,2.7298,
107,20农发清发01,99.02,3.0700,4.5,3.0224,
108,20贴现国债51,99.36,2.5703,2.06,2.5571,
109,19进出05,100.04,3.2650,-3.0,3.2666,
110,19农发07,100.10,3.0500,-3.3,3.0532,
111,20中油股MTN001,97.60,3.5177,1.88,3.5138,
112,20长电SCP005,99.97,2.9000,-14.1,2.9740,
113,20宝武集团MTN001,97.07,3.6500,-2.0,3.6604,
114,20浦发银行CD121,98.34,0.9971,-50.51,0.9709,
115,20兴业银行CD050,97.24,2.6798,-16.99,2.7250,
116,20中国银行CD024,98.17,2.6871,-44.29,2.6561,
117,20进出03,97.86,3.1419,-3.81,3.1431,
118,20中国银行二级01,99.22,4.2968,-0.01,4.2966,
119,20兴业银行CD424,99.29,2.6799,-21.98,2.6799,
120,20兴业银行CD529,97.08,3.0100,-13.95,3.0018,
121,20烟台银行CD175,99.72,3.2998,,3.2998,
122,20华夏银行CD471,98.45,3.1481,-0.16,3.1481,
123,20闽漳龙SCP005,100.00,3.6796,,3.6796,
124,20进出07,98.68,3.5003,-3.47,3.4727,
125,17国开08,103.36,3.3100,-2.0,3.2195,
126,20桂冠电力MTN001,100.00,7.1439,,7.1439,
127,18建元21A3_bc,81.50,,,,
128,20国开11,99.42,2.6701,-3.46,2.6881,
129,14国开11,107.36,3.2788,-4.62,3.0378,
130,19附息国债16,99.78,3.1600,-1.05,3.1781,
131,20宝武集团SCP002,99.88,2.9001,,2.9001,
132,20浙商银行CD123,99.29,2.8996,4.97,2.8996,
133,20国家能源SCP003,99.74,3.0000,-0.89,3.0000,
134,20浦发银行CD486,97.84,2.9100,0.5,2.9135,
135,20浙商银行CD065,97.15,2.9500,2.0,2.9850,
136,18浙商银行二级01,101.53,4.5498,,4.5498,
137,19工元宜居5A1,47.51,,,,
138,16企富M1A2,45.68,,,,
139,20光大银行CD251,97.81,2.9500,-13.0,2.9500,
140,20浦发银行CD191,97.81,2.8000,-37.99,2.8000,
141,19兴业银行CD537,97.15,1.2008,-64.91,1.2008,
142,20徽商银行CD003,97.12,2.9003,1.0,2.9003,
143,19华润MTN005,100.14,3.5200,1.0,3.5200,
144,20粤珠江MTN004,100.00,4.6799,,4.6799,
145,20贴现国债52,98.67,2.6800,1.0,2.6915,
146,20华电煤业SCP001,99.84,3.2200,-1.0,3.2205,
147,16津城建MTN002,99.61,6.7820,6.79,6.7820,
148,20进出08,99.77,2.7200,-3.0,2.7077,
149,20宁沪高SCP026,99.72,2.9000,-10.01,2.8972,
150,20民生银行二级,96.85,4.1539,3.3,4.1539,
151,20广发银行二级01,98.80,4.4116,1.16,4.4116,
152,18进出09,103.75,2.7908,-42.92,2.8102,
153,20浦发银行CD030,97.19,2.7503,3.35,2.7080,
154,20进出05,98.29,3.3700,0.5,3.3702,
155,17进出09,101.59,3.0400,-1.0,2.5474,
156,18农发09,100.65,2.7200,1.99,2.6850,
157,20兴业银行CD127,97.95,2.8000,-8.01,2.7979,
158,19附息国债11,99.74,2.9100,1.0,2.9021,
159,16进出03,99.81,3.3700,-19.37,3.3749,
160,20国联SCP010,99.74,3.3399,0.91,3.3376,
161,20申万宏源CP010BC,100.01,2.9000,-3.98,2.8993,
162,20交通银行CD011,97.15,2.6705,-0.99,2.6691,
163,20北京银行CD166,97.03,3.0500,-32.84,3.1547,
164,20平安银行CD061,97.34,2.6800,-0.01,2.6800,
165,20民生银行CD561,97.08,3.0000,-15.0,2.9933,
166,09附息国债11,102.47,2.9386,-2.75,2.9386,
167,20中国核建SCP004,99.92,3.1504,1.0,3.1506,
168,20建设银行二级,99.23,4.2957,-0.09,4.2957,
169,20进出09,99.83,2.7866,1.0,2.8130,
170,20农业银行CD078,98.62,2.7397,1.0,2.6923,
171,20华融湘江银行CD177,97.51,3.3999,1.0,3.3999,
172,18附息国债07,100.27,2.5201,-3.98,2.5321,
173,20浦发银行CD432,99.29,2.6503,-24.94,2.6502,
174,17中盈1C,121.44,,,,
175,20进出02,98.76,3.0341,0.41,3.0170,
176,20东方资本债01,99.83,4.9039,1.39,4.9067,
177,20浦发银行CD039,97.26,2.6800,1.0,2.6848,
178,20中信银行CD318,97.07,3.0100,-1.0,2.9820,
179,20农业银行CD075,98.63,2.6802,-11.96,2.6725,
180,20兴业银行CD227,97.44,2.7899,,2.7975,
181,20平安银行CD291,97.84,2.9000,1.0,2.9000,
182,19进出03,100.06,2.9027,-3.73,2.9361,
183,20进出13,100.47,3.1516,-2.84,3.1679,
184,20抗疫国债04,96.17,3.3300,1.0,3.3166,
185,20新疆债24,99.52,3.9150,-4.0,3.9221,
186,20蓉城轨交SCP001,99.95,3.3003,0.1,3.3002,
187,16中盈2C,139.60,,,,
188,19农发清发01,100.13,2.7938,-4.01,2.8098,
189,20苏交通SCP029,99.76,2.8793,-12.09,2.8992,
190,20深地铁债08,100.00,3.7899,,3.7903,
191,16中盈3C,118.65,,,,
192,20杭州银行CD241,99.28,2.9496,,2.9496,
193,18国开03,100.42,2.6498,1.0,2.6154,
194,20铁道13,99.68,3.5400,-8.5,3.5400,
195,20重庆农村商行CD025,97.48,2.9001,,2.8886,
196,19重庆农商二级,99.03,4.7374,1.0,4.7340,
197,20光大银行CD200,97.92,2.8000,-2.01,2.7943,
198,20青岛银行CD019,97.15,2.8501,1.0,2.8501,
199,18长电MTN001,100.56,3.6957,-6.43,3.6968,
200,18农发06,106.83,3.5800,1.0,3.5839,
201,20邮政SCP008,99.89,2.8500,-15.03,2.8500,
202,20平安银行CD280,98.35,3.4499,1.0,3.4499,
203,17国开10,102.73,3.5468,-0.32,3.5454,
204,20华夏银行CD184,98.95,1.1988,-35.19,1.1988,
205,16中盈1C,139.41,,,,
206,11国开26,100.59,2.6639,0.39,2.6982,
207,16浙商银行债,100.12,2.8999,1.5,2.7747,
208,20中石油MTN001,98.36,3.5100,1.0,3.5100,
209,18农发13,101.03,3.1750,-0.5,3.1804,
210,20农业银行CD020,97.60,2.6502,-43.98,2.6502,
211,19华商银行01,100.17,3.7507,,3.7507,
212,18民生银行01,100.70,3.0532,-4.67,3.0517,
213,19进出09,100.08,2.8198,-5.85,2.8214,
214,16国开13,97.81,3.4792,-0.08,3.4800,
215,16兴业绿色金融债03,100.21,3.1500,0.01,3.1500,
216,15国开18,101.54,3.3791,-0.09,3.3798,
217,20中油股MTN002,97.59,3.5200,2.0,3.5130,
218,17京国资MTN001,101.92,3.4532,-8.68,3.4742,
219,18江苏债09,100.53,2.7400,-2.01,2.7400,
220,20中信建投CP014,99.99,2.8001,-39.97,2.8666,
221,20民生银行CD138,97.74,2.6999,-36.0,2.6999,
222,20招金SCP006,99.71,3.4001,-4.0,3.3964,
223,20民生银行CD503,97.83,2.9001,-40.99,2.9001,
224,20兴业银行CD485,97.05,3.0099,-1.01,2.9966,
225,20民生银行CD505,97.84,2.9000,,2.9000,
226,20荣盛地产MTN003,100.00,7.1982,-0.05,7.1982,
227,20万华化学SCP007,99.76,3.3640,5.41,3.3760,
228,20农业银行CD061,97.20,2.9000,-31.98,2.9150,
229,20上海银行CD194,98.58,2.7101,-32.98,2.7101,
230,20农业银行CD104,98.58,2.7501,4.99,2.7168,
231,20交通银行CD029,97.31,2.8194,-1.07,2.8168,
232,20中国银行CD051,98.60,2.7498,0.01,2.7464,
233,20民生银行CD420,98.53,2.9902,-0.84,2.9881,
234,20东航SCP012,99.92,2.9499,,2.9501,
235,20华融湘江银行CD016,97.42,3.0702,1.0,3.0702,
236,19国开09,100.24,3.4500,-1.07,3.4757,
237,20河北高速SCP001,99.83,3.0402,74.03,3.0335,
238,20交通银行CD185,98.61,2.6798,-20.03,2.6832,
239,20交通银行CD033,97.44,2.6600,-28.98,2.7255,
240,20上海银行CD242,99.30,2.6794,,2.6794,
241,20湖北银行CD074,98.19,3.7000,1.0,3.7000,
242,20湖北银行CD077,98.19,3.6999,1.0,3.6999,
243,20厦门银行CD252,98.24,3.6000,1.0,3.6000,
244,20浙江泰隆商行CD042,99.78,1.7975,-8.39,1.7975,
245,20安吉农商银行CD027,98.33,3.3997,,3.3997,
246,20江苏银行CD196,96.99,3.0712,-15.88,3.0714,
247,20华能SCP008,99.93,2.7298,2.95,2.7298,
248,20中国银行CD023,98.18,2.6500,,2.6500,
249,20浦发银行CD224,97.45,2.8000,,2.8000,
250,20厦门农商行CD029,96.62,3.4996,,3.4996,
251,20宝钢SCP016,99.89,3.0493,-0.98,3.0493,
252,17附息国债22,108.92,3.7498,-4.72,3.7499,
253,20海通证券CP008,100.00,2.9197,-19.07,2.9448,
254,19进出06,100.44,3.0500,-5.0,3.0504,
255,13国开40,103.95,3.1700,-1.5,3.1680,
256,18附息国债27,99.79,3.2800,-1.0,3.2862,
257,20附息国债07,95.65,3.9300,1.0,3.9277,
258,20无锡建投SCP002,99.89,3.2895,1.0,3.2895,
259,20华发集团SCP022,100.00,3.4997,,3.4997,
260,15国开10,103.29,3.3750,-0.49,3.3748,
261,20中国银行永续债03,100.03,4.6935,-0.64,4.6935,
262,19宝钢MTN003,100.16,3.4959,-7.41,3.5650,
263,20建设银行CD112,98.64,2.6500,,2.6500,
264,20中国一汽MTN001,97.81,3.6977,-1.23,3.6993,
265,19中国银行永续债01,100.25,4.4100,-2.13,4.4627,
266,18附息国债21,100.35,2.7201,-5.99,2.6103,
267,20交通银行二级,95.38,3.8312,0.33,3.8322,
268,20宁波银行CD215,99.29,2.7000,,2.6991,
269,20兴业银行CD140,97.95,2.7999,-17.02,2.7999,
270,20交通银行CD049,98.01,2.7700,-42.99,2.7727,
271,16中国华融债01,100.07,2.9899,1.0,2.9861,
272,20电网CP005,99.35,2.9499,-0.69,2.9486,
273,16附息国债07,99.96,2.6700,1.0,2.6406,
274,20沪国际债,100.00,3.4599,,3.4599,
275,18上汽通用债02,100.58,3.4074,2.63,3.4074,
276,17交通银行二级,101.11,4.2919,0.27,4.2919,
277,20南电MTN002,99.64,3.4800,1.0,3.4800,
278,20中电投SCP024,99.94,3.0008,1.0,3.0008,
279,20海盐国资MTN004,100.00,4.3999,,4.3999,
280,20农业银行CD144,97.85,2.8901,-7.99,2.8901,
281,20渤海银行CD502,98.45,3.1484,-0.05,3.1484,
282,20农业银行永续债01,95.46,4.6400,-1.97,4.6400,
283,20广州农村商业银行CD009,97.24,2.8001,-35.01,2.8001,
284,20广东南粤银行CD310,99.72,3.2998,,3.2998,
285,20农业银行CD093,98.61,2.6833,-9.65,2.6887,
286,20上海14,99.47,3.3391,,3.3318,
287,16国开07,100.18,3.1481,-3.19,3.1459,
288,20中国银行CD100,97.85,2.8900,-8.0,2.8900,
289,16南昌城投MTN002,99.82,6.5639,-0.49,6.5682,
290,20建设银行CD088,98.59,2.7002,1.0,2.7002,
291,20农业银行CD019,98.34,0.8023,-69.99,0.9581,
292,20国泰君安CP010,99.98,2.9001,-19.99,2.9001,
293,20长电CP002,99.93,3.0501,1.0,3.0501,
294,20建设银行CD015,98.20,2.6499,-21.49,2.6499,
295,20北京银行CD008,97.23,2.7799,1.0,2.7799,
296,20重庆三峡银行CD219,97.37,3.5997,,3.5997,
297,20温州银行CD196,99.72,3.2998,,3.2998,
298,20东方证券CP006,100.00,2.9005,-15.0,2.9003,
299,19附息国债14,99.96,2.7301,-4.26,2.7301,
300,20国开06,99.46,2.7261,-8.39,2.7289,
301,15附息国债14,100.74,2.8000,1.0,2.8000,
302,20国开20,99.17,3.9600,1.0,3.9611,
303,14地方债13,100.98,2.7901,,2.7901,
304,20中邮人寿,97.61,4.5585,-2.56,4.5585,
305,20浦发银行CD128,98.47,1.2002,-40.47,1.2006,
306,18农发02,100.21,2.6900,-11.0,2.7798,
307,20农业银行CD039,97.36,2.9002,-16.98,2.8815,
308,16江苏债38,99.87,2.8485,-0.15,2.8493,
309,19汇金MTN015,99.55,3.4400,1.0,3.4400,
310,20兴业银行小微债03,97.99,3.4500,-2.0,3.4500,
311,14闽高速MTN002,102.47,3.2800,-11.04,3.2800,
312,20沪百联SCP002,99.70,3.1500,0.01,3.1500,
313,20中国银行CD095,97.84,2.9000,1.0,2.8923,
314,20民生银行CD368,97.91,2.8000,-20.0,2.8000,
315,20东航SCP013,99.89,2.9500,-4.98,2.9499,
316,20交通银行CD065,97.87,2.8001,2.01,2.7878,
317,20广东债01,100.02,3.2950,-11.47,3.2950,
318,20宁夏银行CD221,99.14,3.4975,,3.4975,
319,20农发03,99.45,2.7399,1.0,2.7654,
320,19国开15,98.15,3.7000,-1.0,3.7074,
321,14国开05,108.60,2.9452,-31.44,3.0388,
322,18远洋集团MTN001,100.25,3.3698,1.0,3.3662,
323,20西塞山PPN001,99.10,5.8358,,5.5389,
324,20山东国惠MTN001,100.00,3.4446,-108.54,3.9853,
325,17中盈2C,114.92,,,,
326,20进出14,99.95,2.7800,-5.0,2.7987,
327,20进出12,99.82,3.0600,1.0,3.0614,
328,20柳钢集团SCP008,99.81,4.0936,1.0,4.0969,
329,20金融街MTN003,100.34,3.8943,-7.55,3.8954,
330,18农发08,102.80,3.1500,-2.0,3.1501,
331,20乌经高开SCP003,100.00,5.7991,,5.7991,
332,20渝两江MTN003,99.81,3.6720,-8.42,3.6750,
333,18铁十六MTN001,101.35,9.2014,,9.2014,
334,20民生银行CD527,99.29,2.6798,-52.38,2.6798,
335,20中国银行CD091,97.08,2.9700,-37.99,2.9700,
336,20平安银行CD265,98.58,2.8001,-26.99,2.8001,
337,20广发银行CD235,98.62,2.8001,-34.85,2.8001,
338,20民生银行CD351,97.17,2.9000,-10.0,2.9000,
339,20华夏银行CD480,97.08,3.0100,-3.01,3.0050,
340,20中信银行CD286,97.07,2.9900,-28.0,2.9900,
341,19重庆银行CD181,96.93,1.2528,-129.66,1.2528,
342,20广发银行CD169,99.37,1.0009,,1.0009,
343,20中信银行CD031,98.30,1.5027,-29.61,1.5027,
344,20民生银行CD438,99.37,1.0009,-59.96,1.0009,
345,20吴中经发SCP012,99.81,3.6802,,3.6802,
346,20兴业银行CD421,97.83,2.9000,-6.0,2.9000,
347,20桐庐国运PPN002,100.00,4.9998,,4.9998,
348,20民生银行CD100,97.52,2.6998,-42.02,2.6998,
349,20上海债24,99.38,3.3400,-1.0,3.3308,
350,20兴业银行永续债,99.65,4.8100,-1.0,4.8100,
351,20交通银行CD054,97.96,2.7738,-2.37,2.7724,
352,20交通银行CD273,97.09,2.9900,-16.0,2.9850,
353,20中信银行CD149,98.64,2.6659,1.63,2.6614,
354,16湖南债10,99.73,2.8475,-0.25,2.8475,
355,20中信银行CD160,97.02,3.1644,0.45,3.1636,
356,18上海13,101.74,3.2150,2.5,3.2209,
357,20武汉农商行CD026,98.72,1.9008,,1.9008,
358,20越秀集团SCP008,99.87,3.0004,1.0,2.9536,
359,20民生银行CD486,99.28,2.7001,-28.98,2.7001,
360,20华夏银行CD433,97.07,2.9900,-17.5,3.0050,
361,20贵州银行CD012,97.03,3.0248,1.0,3.0248,
362,20浦发银行CD436,99.29,2.7099,-53.98,2.7547,
363,16锦州银行二级,98.64,4.5627,8.18,4.5626,
364,20浦发银行CD375,98.60,2.6701,-2.98,2.6701,
365,20兴业银行CD415,97.07,2.9800,-25.0,2.9800,
366,20温州银行CD197,99.15,3.4797,,3.4797,
367,20交通银行CD046,98.06,2.7699,-13.01,2.7699,
368,20广发银行CD210,98.57,2.7999,1.0,2.7999,
369,20民生银行CD487,98.28,3.6500,1.0,3.6500,
370,20南京银行CD138,97.81,2.9300,-32.99,2.9300,
371,20杭州银行CD055,97.39,2.7501,,2.7501,
372,20农发10,100.64,3.7100,-1.0,3.7154,
373,20平安银行CD198,97.17,2.8900,-11.01,2.9425,
374,20新疆债33,100.16,3.8550,-2.5,3.8630,
375,19交通银行永续债,98.53,4.6293,0.18,4.6293,
376,20中信银行CD207,98.61,2.6900,-57.0,2.6900,
377,16贵州债31,98.40,3.3000,,3.3050,
378,20招商银行CD133,98.59,2.7700,-35.01,2.7351,
379,20长沙农商银行CD050,98.52,2.9601,,2.9601,
380,20华夏银行CD411,97.83,2.9100,1.0,2.9025,
381,19招商局MTN006A,100.16,6.4751,-0.09,6.4751,
382,20民生银行CD484,97.84,2.8900,1.0,2.8900,
383,20北京银行CD007,97.21,2.7303,-29.97,2.7303,
384,18进出10,108.44,3.5500,1.0,3.5435,
385,20张江集MTN002,99.36,3.8500,-5.0,3.8490,
386,20江宁经开SCP004,100.00,3.4597,,3.4597,
387,20国元证券CP007,100.01,2.9498,-5.0,2.9466,
388,18国开06,105.31,3.3750,-1.5,3.3763,
389,17国开15,104.24,3.5150,1.55,3.5368,
390,20杭城投CP001,100.00,3.3200,-2.72,3.3068,
391,20华能SCP007,99.99,1.8000,-30.12,1.7641,
392,18华侨城MTN001,103.28,7.3439,-0.02,7.3439,
393,20柳州东投MTN002,100.00,6.9998,,6.9998,
394,19国泰君安金融债01,100.03,3.4500,-7.68,3.4508,
395,20福州城投SCP008,99.90,3.3496,1.0,3.3456,
396,20徽商银行CD144,98.24,3.5999,1.0,3.5999,
397,20京能源SCP004,99.94,3.0303,1.0,3.0303,
398,20交通银行02,100.00,3.4982,-2.18,3.5003,
399,20阜阳建投PPN001,98.55,4.8449,-50.51,4.8439,
400,17远洋集团MTN001B,101.59,3.7200,-3.0,3.7065,
401,15农发05,102.26,3.3800,1.5,3.3716,
402,19兴业银行CD527,97.06,1.4998,-49.86,1.4998,
403,20嘉兴城投SCP002,99.81,3.3799,-26.01,3.3865,
404,20农发06,99.64,2.7450,-5.5,2.7484,
405,18贵州26,100.79,3.2700,1.0,3.2700,
406,19交通银行02,99.99,3.3573,-1.27,3.3728,
407,18进出22,102.70,4.2954,-0.33,4.2933,
408,20浦发银行CD515,96.67,3.4500,19.09,3.3118,
409,20农发清发02,96.60,3.4700,-1.0,3.4700,
410,16农发11,100.11,2.5502,-6.0,2.5893,
411,20中誉2优先,100.01,,,,
412,20贴现国债59,99.35,2.6202,-4.98,2.6219,
413,20皖投集SCP002,99.73,3.5500,5.0,3.5202,
414,17宁波银行二级,101.58,4.5298,0.26,4.5298,
415,19附息国债07,100.67,3.1118,1.18,3.1022,
416,20北京债03,96.12,3.5800,1.0,3.5800,
417,15交通银行债,100.02,1.7999,1.0,1.7999,
418,17越秀集团MTN001,101.92,3.4900,-5.0,3.4904,
419,20江西银行CD019,97.27,2.9502,1.0,2.9502,
420,15农发12,101.55,3.0000,-4.78,2.9996,
421,20平安银行CD050,97.30,2.7501,-34.98,2.7501,
422,18平安银行01,100.68,3.0949,-1.51,3.0992,
423,20中国信达债02BC(品种一),99.03,3.2993,-33.07,3.2984,
424,20巨石SCP005,99.64,3.3502,-4.96,3.3329,
425,17农发15,105.11,3.5200,3.03,3.5142,
426,20宁波银行CD044,97.35,2.7501,-35.99,2.7435,
427,20中国银行CD107,96.62,3.4989,38.89,3.4989,
428,20广发银行CD233,99.33,2.6702,-3.0,2.6902,
429,20光大银行CD265,97.83,2.9000,-89.82,2.8933,
430,20招商银行CD203,97.78,3.0140,-17.83,3.0140,
431,20广西北部湾银行CD405,98.28,3.4997,,3.4997,
432,20浦发银行CD020,97.16,2.6600,-5.96,2.6865,
433,20陕延油SCP006,99.80,3.2704,-17.96,3.2703,
434,19建元2A2_bc,63.24,,,,
435,20晋商银行CD254,98.38,3.2996,,3.2996,
436,20楚天智能SCP001,99.65,3.6301,-4.99,3.6100,
437,20成都银行CD078,97.84,2.9500,1.0,2.9500,
438,20电网CP002,99.92,2.8000,-17.99,2.8000,
439,20海尔智家SCP002,99.66,3.4900,-15.99,3.4847,
440,16附息国债20,99.42,2.9750,4.5,2.9783,
441,20浦发银行CD513,97.10,2.9800,-2.0,2.9800,
442,20民生银行CD525,97.06,3.0000,-19.0,3.0067,
443,20汇金MTN010A,99.78,3.5800,-7.84,3.5803,
444,17建元7A2,70.54,,,,
445,20浦发银行CD072,97.34,2.6800,-27.0,2.6800,
446,20西安银行CD031,97.78,3.0201,1.0,3.0201,
447,20平安银行CD285,97.84,2.9000,1.0,2.9000,
448,20东航股SCP032,99.90,2.9496,-9.43,2.9496,
449,19工元宜居5A2,100.24,,,,
450,20平安银行CD257,97.81,2.9400,-14.0,2.9267,
451,20嘉秀发展MTN001,100.00,4.4899,,4.4899,
452,20芙蓉债,98.93,4.6000,,4.5401,
453,20邮储银行CD004,98.06,2.6999,1.0,2.6999,
454,20中信银行CD289,97.84,2.9000,-1.0,2.9033,
455,16上海12,97.52,3.3250,1.0,3.3390,
456,20浦发银行永续债,99.60,4.8404,0.18,4.8404,
457,20中石油MTN005,96.73,3.5100,-1.89,3.5220,
458,19民生银行CD624,97.15,1.2014,-79.9,1.2014,
459,20兴业证券CP002,100.01,2.9997,-11.03,2.9997,
460,20南京银行CD156,96.88,3.2000,15.0,3.1496,
461,17辽宁债02,100.51,2.8718,,2.8717,
462,18陕西债09,100.44,2.7881,1.81,2.7879,
463,20浦发银行CD444,99.28,2.6998,-15.03,2.6987,
464,19厦门债03,100.23,3.3464,-13.36,3.3464,
465,20浙商银行CD075,99.37,1.5009,-19.92,1.5009,
466,20兴业银行CD240,97.37,2.8900,4.0,2.8633,
467,19工元宜居6A2,100.11,,,,
468,17荆门城投PPN003,103.70,5.0345,-5.38,5.0345,
469,20江苏银行CD221,97.04,3.0301,-2.99,3.0301,
470,20平安银行CD322,97.09,3.0000,-2.0,3.0000,
471,16新疆债02,100.01,2.6301,-7.01,2.6301,
472,20电网SCP048,99.97,2.8497,,2.8497,
473,20广发银行CD240,96.97,3.1197,,3.1197,
474,20北京银行CD168,96.88,3.2200,1.0,3.2200,
475,20平安银行CD327,96.97,3.1197,,3.1197,
