,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
68,20农发04,94.70,3.6450,3.0,3.6704,
69,21平安银行CD019,97.30,2.7798,,2.7798,
70,20平安银行CD284,99.26,2.4006,30.16,2.4006,
71,20贴现国债60,98.89,2.0501,5.01,2.0392,
72,16国开10,99.22,3.3450,-1.5,3.4177,
73,20进出03,98.12,3.0581,-1.38,3.0606,
74,20农发08,100.61,3.3050,1.26,3.2885,
75,20农业银行CD136,99.26,2.2214,-4.75,2.2359,
76,21平安银行CD018,98.05,2.6598,,2.6597,
77,21国开02,99.83,3.0400,7.57,3.0382,
78,20浦发银行CD388,97.94,2.6000,5.01,2.5975,
79,21杭州银行CD013,97.23,2.8498,,2.8497,
80,20徽商银行CD137,98.66,2.5401,1.0,2.5401,
81,21兴业银行CD027,98.05,2.6598,,2.6597,
82,15国开18,101.76,3.3200,2.0,3.3093,
83,18国开11,101.58,3.1050,9.5,3.0842,
84,21民生银行CD008,97.20,2.8800,,2.8009,
85,20徽商银行CD142,98.66,2.5551,1.0,2.5551,
86,19国开15,98.56,3.6450,0.5,3.6388,
87,19国开07,100.51,2.7777,1.0,2.7778,
88,20汇金01,99.52,3.7900,-0.93,3.7894,
89,19附息国债11,100.06,2.7050,-1.5,2.7162,
90,15国开21,101.14,2.9118,6.18,2.9783,
91,20交通银行02,100.31,3.3800,8.0,3.3701,
92,20国开11,99.71,2.1801,8.62,2.2072,
93,21余杭创新PPN002,100.00,3.9999,,3.9998,
94,20进出11,101.44,3.5628,-7.72,3.5858,
95,17农发15,105.25,3.4876,2.76,3.4876,
96,20附息国债03,98.88,2.7900,0.5,2.7861,
97,20中国银行CD012,98.14,2.5000,9.99,2.5009,
98,20交通银行CD029,97.37,2.4004,5.03,2.3767,
99,20华夏银行,100.38,3.4000,8.0,3.3969,
100,16国开13,98.08,3.4300,1.0,3.4234,
101,20农业银行CD100,98.62,2.4002,10.01,2.3966,
102,20光大银行CD180,97.25,2.7600,,2.7600,
103,20附息国债08,98.34,3.1400,-1.33,3.1414,
104,21南通高新MTN001,100.00,4.1399,,4.1399,
105,21陕高速SCP001,100.00,2.9498,,2.9497,
106,21平安银行CD004,97.64,2.4000,1.0,2.9143,
107,20昆仑银行CD171,98.55,2.7002,,2.9143,
108,17国开10,103.01,3.4905,4.05,3.4817,
109,20进出09,100.04,2.4238,12.39,2.3585,
110,16国开07,100.35,3.0650,1.5,3.0559,
111,20农业银行CD176,98.70,2.6000,5.0,2.6000,
112,20浦发银行CD366,97.94,2.5900,9.0,2.5900,
113,17国开15,104.39,3.4800,2.0,3.4850,
114,18国开08,100.49,2.1601,9.02,2.1573,
115,21川铁投MTN002,100.00,4.2799,,4.2799,
116,21兴业银行CD014,97.23,2.8500,10.0,2.8750,
117,19附息国债02,100.03,2.0999,19.76,2.0775,
118,20进出12,100.14,2.8500,0.2,2.8592,
119,17邮储银行二级01,101.22,4.2689,0.05,4.2691,
120,20农业银行CD137,98.63,2.4700,1.0,2.4634,
121,20农发05,95.93,3.2900,3.0,3.2935,
122,20江苏银行CD221,97.16,2.8483,-0.17,2.8515,
123,20中信银行CD335,97.20,2.8600,8.0,2.8357,
124,19国开10,100.20,3.6200,-1.0,3.6266,
125,20浙江25,97.70,3.5050,-5.1,3.5007,
126,20浦发银行CD341,98.61,2.4004,24.07,2.4004,
127,21伊利实业SCP004,100.00,2.4998,,2.4998,
128,20中信银行CD318,97.18,2.8500,10.99,2.8455,
129,20农业银行CD178,98.71,2.5899,8.99,2.6438,
130,19进出09,100.35,2.5088,11.4,2.5172,
131,20进出10,96.77,3.6500,1.0,3.6892,
132,21江北建投MTN001,100.00,7.1664,,7.1664,
133,21赣州开投CP001,100.00,5.2193,,5.2193,
134,20农业银行CD078,98.63,2.3998,12.05,2.3999,
135,20贴现国债53,99.37,2.0995,69.85,2.0605,
136,19农发06,100.74,3.6350,0.5,3.6393,
137,20华夏银行CD284,97.24,2.7500,10.0,2.7500,
138,20兴业银行CD329,97.25,2.7500,1.0,2.7500,
139,20国开17,99.20,3.2016,5.45,3.1911,
140,20兴业银行CD173,97.86,3.0174,-39.68,3.0159,
141,20民生银行CD368,97.97,2.5899,6.98,2.5899,
142,20建设银行CD189,98.69,2.6385,5.91,2.6443,
143,20进出14,100.26,2.3761,-8.92,2.4534,
144,20附息国债04,93.14,3.7800,-1.25,3.7914,
145,17进出03,103.38,3.4900,-3.0,3.4909,
146,19附息国债06,100.89,3.1675,0.58,3.1814,
147,21伊利实业SCP005,100.00,2.4998,,2.4998,
148,21宜春城投MTN001,100.00,4.4999,,4.4999,
149,15国开09,101.80,2.7375,2.75,2.7428,
150,18山东14,100.94,2.2464,13.65,2.2434,
151,15江苏债26,101.53,2.6700,6.0,2.6700,
152,20广发银行CD234,99.34,2.4002,10.05,2.4002,
153,09附息国债11,102.67,2.8581,5.24,2.8580,
154,20建设银行CD088,98.61,2.4004,5.02,2.4004,
155,21浙小商SCP001,100.00,3.1997,,3.1997,
156,19广发银行永续债,100.64,4.3022,2.22,4.3022,
157,16农发21,100.29,2.3501,-9.99,2.4112,
158,18国开10,103.18,3.5450,0.81,3.5321,
159,21宿州城投CP001,100.00,3.6796,,3.6796,
160,20兴业银行CD448,99.27,2.2486,-5.3,2.2811,
161,21华能水电SCP001,100.00,2.5798,,2.5798,
162,20农业银行CD075,98.64,2.3010,10.0,2.3771,
163,21泉州城建MTN001,100.00,3.6899,,3.6899,
164,19进出05,100.37,3.1500,-1.0,3.1473,
165,20中信银行CD149,98.64,2.3016,80.19,1.8896,
166,19农发09,100.02,3.2300,1.0,3.2152,
167,20中国银行CD016,98.08,2.5001,11.02,2.4675,
168,20浦发银行CD515,97.20,2.8200,7.5,2.8350,
169,20中信银行CD212,98.61,2.3997,24.97,2.3998,
170,20中信银行CD267,97.88,2.7499,15.0,2.7350,
171,20中国银行CD107,97.20,2.8200,7.99,2.8325,
172,20建设银行CD020,98.23,2.5000,1.0,2.5000,
173,20平安银行CD090,98.13,2.4999,9.99,2.4999,
174,19建元6A1_bc,21.52,,,,
175,19进出08,100.51,2.9300,8.5,2.9137,
176,20农业银行CD104,98.62,2.3000,-2.02,2.3937,
177,20民生银行CD491,98.60,2.6000,14.99,2.5900,
178,20河北债30,100.07,3.8150,,3.8150,
179,21晋能电力SCP001,100.00,5.4983,,5.4990,
180,21南部新城CP001,100.00,4.1995,,4.1962,
181,19进出03,100.29,2.6800,9.0,2.5953,
182,20交通银行CD167,96.83,3.4986,89.87,2.8784,
183,21上海银行CD012,98.68,2.7000,2.05,2.7057,
184,19农发01,100.89,3.6194,-0.06,3.6202,
185,20兴业银行CD523,97.18,2.8500,3.0,2.8371,
186,18河北26,100.85,2.2200,1.0,2.2171,
187,19农发07,100.33,2.8800,11.21,2.8790,
188,20交通银行CD038,97.69,2.4003,24.05,2.3930,
189,20北京银行CD054,97.97,2.5499,-0.01,2.5499,
190,21供销MTN001,100.00,4.2599,,4.2599,
191,20成都农商银行CD063,98.45,3.1001,,3.1001,
192,20浙交投SCP009,99.97,2.7499,15.75,2.7489,
193,20徽商银行CD154,99.78,2.3481,34.69,2.3165,
194,20贴现国债47,98.85,1.9502,2.03,1.9925,
195,16渝富PPN002,100.14,3.0023,-30.76,3.0017,
196,21深圳水务SCP001,100.00,2.8798,,2.8797,
197,20工商银行二级01,100.02,4.1947,2.27,4.1866,
198,20浦发银行CD375,98.61,2.4299,27.02,2.4299,
199,19广东债05,100.57,2.9901,3.01,2.9906,
200,18进出02,100.02,1.8146,11.34,1.9559,
201,20兴业银行CD507,99.34,2.2000,-0.03,2.3386,
202,14农发09,100.29,2.0503,23.89,2.0503,
203,20电网SCP048,100.00,2.3012,1.0,2.5853,
204,21浙能源SCP003,100.00,2.7498,,2.7498,
205,21克拉玛依CP001,100.00,3.4997,,3.4994,
206,17东莞农商二级,101.37,4.7408,-17.02,4.7558,
207,21江东控股PPN001,100.00,4.4899,,4.4899,
208,20光大银行CD052,97.36,2.4498,15.01,2.4165,
209,21招商银行CD001,97.20,2.8799,-0.01,2.8799,
210,20重庆农村商行CD230,97.82,2.8300,,2.8300,
211,20平安银行CD317,97.17,2.8499,7.0,2.8499,
212,20中信银行CD147,97.26,2.7500,10.0,2.7500,
213,21进出07,99.86,3.4230,1.0,3.4733,
214,20广州银行CD060,97.14,2.8100,-9.0,2.8100,
215,20交通银行CD090,97.57,2.5800,13.01,2.5734,
216,20中信银行CD142,97.28,2.7501,11.0,2.7501,
217,20中国银行CD024,98.24,2.4000,19.98,2.4000,
218,20华夏银行CD429,97.13,2.8800,,2.8800,
219,11附息国债10,108.44,3.1800,2.0,3.1800,
220,20中国银行永续债02,100.63,4.3993,3.93,4.3993,
221,20农业银行CD177,98.70,2.5999,5.99,2.5999,
222,18江苏债09,100.77,2.2003,4.03,2.2020,
223,20国开18,98.64,3.4354,9.52,3.4351,
224,20民生银行CD100,97.58,2.4301,17.98,2.4300,
225,20民生银行CD568,97.10,2.9816,18.16,2.9810,
226,20民生银行CD420,98.65,2.2162,1.65,2.2128,
227,20中国银行CD051,98.62,2.4241,47.47,2.4154,
228,20民生银行CD558,97.91,4.5949,16.26,4.5936,
229,20浦发银行CD483,97.89,2.7500,12.0,2.7500,
230,16浙江债07,100.55,2.8564,6.27,2.8564,
231,21宁波银行CD012,96.95,3.1500,,3.1500,
232,17附息国债22,110.53,3.6592,0.88,3.6592,
233,20平安银行CD093,98.13,2.4999,9.99,2.4999,
234,20农发清发02,96.42,3.5100,-1.0,3.5056,
235,18进出04,100.43,2.2001,16.03,2.2191,
236,20进出04,99.98,2.1201,22.03,2.1201,
237,20浦发银行CD030,97.20,2.4508,48.08,2.3480,
238,20浦发银行CD531,97.25,2.8200,-3.0,2.8255,
239,20浦发银行CD528,97.22,2.8500,10.0,2.8391,
240,20广西北部湾银行CD239,96.97,3.1000,,3.0418,
241,20中石化MTN003,97.53,3.3100,3.77,3.3106,
242,20浦发银行CD478,97.89,2.7401,-160.93,2.7438,
243,21盐城城投PPN001,100.00,4.9399,,4.9399,
244,16农发11,100.13,2.1201,35.0,2.1197,
245,18农发01,106.17,3.3000,6.0,3.2923,
246,21福州城投SCP002,100.00,2.8698,,2.8698,
247,21兴业银行CD024,97.98,2.7599,-9.0,2.7588,
248,20招商银行CD111,97.27,2.7200,12.0,2.7260,
249,20中信银行CD080,97.86,2.9699,51.99,2.6580,
250,20招商银行CD116,97.26,2.7500,1.0,2.7500,
251,21浙商银行CD001,97.28,2.7997,,2.8077,
252,20民生银行CD357,97.25,2.7501,15.02,2.7501,
253,20民生银行CD518,97.90,2.7501,10.02,2.7521,
254,20华夏银行CD450,99.32,2.4002,27.01,2.4002,
255,20东莞农村商业银行CD201,99.36,2.5502,10.04,2.4599,
256,20中国银行二级01,100.13,4.1813,1.69,4.1877,
257,21兴业银行CD001,99.81,2.2003,1.0,2.3604,
258,20民生银行CD561,97.20,2.8200,9.0,2.8200,
259,19东兴投资ABN001优先级,99.50,,,,
260,21中电路桥SCP001,100.00,2.3998,,2.3998,
261,21慈溪农商银行CD005,99.80,2.3996,,2.3996,
262,19附息国债10,101.39,3.7800,1.0,3.7772,
263,21上虞城建MTN001,100.00,3.9800,,3.9800,
264,20山西债38,100.73,2.9420,10.2,2.9424,
265,18附息国债27,100.69,3.1500,-4.0,3.1563,
266,20浦口康居MTN005,99.32,4.3947,1.0,4.3677,
267,21武汉旅游SCP001,100.00,3.7896,,3.7895,
268,20中国银行CD086,99.27,2.2204,47.16,2.2426,
269,20江苏银行CD226,97.14,2.8700,2.0,2.8700,
270,21兴业银行CD021,97.27,2.8000,-0.01,2.8444,
271,21大连债02,100.25,3.6100,-1.0,3.5800,
272,20农业银行CD142,99.26,2.3996,14.9,2.4002,
273,20龙源电力SCP018,99.98,2.6012,60.16,2.5897,
274,20北京银行小微债01,99.22,3.2300,-6.65,3.2400,
275,20中信银行CD284,97.89,2.7500,-123.49,2.8866,
276,20浦发银行CD486,97.90,2.7501,-110.96,3.0014,
277,18农发06,107.15,3.5200,0.5,3.5248,
278,20贴现国债51,99.38,1.9982,60.08,1.9982,
279,21福建海峡银行CD009,97.84,2.9498,,2.9498,
280,18民生银行01,100.75,2.9036,5.13,2.8692,
281,19农发03,100.58,2.7000,-2.0,2.7095,
282,19建元8A2_bc,80.10,,,,
283,20惠捷ABN005优先A1,100.34,,,,
284,19威海商行永续债,99.30,5.6013,,5.6008,
285,18附息国债07,100.29,2.0501,10.0,1.9990,
286,21盐城城南MTN001,100.00,4.7999,,4.7999,
287,20交通银行CD271,98.66,2.5999,13.99,2.6021,
288,21国开04,99.96,3.4056,1.0,3.4319,
289,20浦发银行二级03,100.06,4.2593,1.0,4.2592,
290,21陕西水务CP001,100.10,3.9700,7.51,3.9700,
291,20建设银行CD190,97.26,2.8000,1.0,2.8000,
292,20平安银行CD303,97.88,2.7799,14.99,2.7050,
293,20建设银行CD171,98.67,2.5599,16.0,2.5599,
294,20浙江债23,96.33,3.8400,-1.0,3.8400,
295,20兴业银行CD245,98.21,2.4502,1.0,2.4502,
296,20宁波银行CD224,99.28,2.4503,20.02,2.4503,
297,20交通银行二级,96.56,3.6809,-0.5,3.6809,
298,16农发08,100.28,3.3091,-0.09,3.3026,
299,20中国银行CD048,98.61,2.4498,60.05,2.4897,
300,20中信银行CD059,98.07,2.5601,15.0,2.5601,
301,20中信银行CD255,97.88,2.7500,11.99,2.7500,
302,20中国银行CD081,99.27,2.2514,5.2,2.2867,
303,21北京农商银行CD018,98.66,2.7500,10.05,2.7500,
304,20民生银行CD487,98.61,2.6002,-14.98,2.6002,
305,20民生银行CD027,97.22,2.4491,49.87,2.4243,
306,21重庆农村商行CD009,97.18,2.9000,,2.8999,
307,20兴业银行CD240,97.49,2.7201,1.0,2.7201,
308,20华夏银行CD177,98.27,2.2501,11.01,2.2501,
309,20光大银行CD266,97.91,2.6999,-30.61,2.6999,
310,20北京银行CD129,97.87,2.7600,-7.68,2.7600,
311,20中国银行CD006,98.18,2.4702,7.04,2.4852,
312,20广州银行CD082,97.12,2.8600,,2.8600,
313,20平安银行CD322,97.24,2.8000,2.01,2.8000,
314,20光大银行CD178,97.25,2.7501,1.0,2.7501,
315,20中信银行CD160,97.24,2.7866,13.67,2.7856,
316,20交通银行CD054,98.11,2.5740,-22.61,2.5722,
317,20兴业银行CD472,99.28,2.2318,30.19,2.2318,
318,20鸿鑫ABN001优先,100.47,,,,
319,20平安银行CD266,99.27,1.7240,-2.65,1.7240,
320,19中国人寿,101.95,4.5558,0.71,4.5558,
321,20汉口银行CD138,99.23,2.5014,-24.83,2.5014,
322,20江苏江南农村商业银行CD166,98.62,2.4299,-36.55,2.4299,
323,20中国银行CD084,98.65,2.4498,9.99,2.4498,
324,20上海银行CD230,98.63,2.4598,25.96,2.4598,
325,20昆仑银行CD172,98.58,2.5998,1.0,2.5998,
326,20浦发银行CD493,97.15,2.8500,5.0,2.8500,
327,20浦发银行CD443,97.21,2.7600,-5.0,2.7600,
328,19国开16,99.97,2.5401,4.01,2.5541,
329,20武汉农商行CD084,98.52,2.9001,-64.91,2.9001,
330,21南浦口SCP001,100.00,3.2997,,3.2997,
331,20中石油MTN002,97.67,3.6000,6.13,3.5967,
332,16附息国债04,99.45,2.9694,-0.06,2.9696,
333,16附息国债20,99.77,2.8400,-1.0,2.8405,
334,16农发13,100.16,2.1699,11.0,2.1625,
335,21进出02,99.73,2.8907,0.07,2.9266,
336,20国开05,95.67,3.6350,-0.5,3.6296,
337,20福建债22,96.33,3.8400,-1.0,3.8307,
338,21华电江苏SCP002,100.00,2.6498,,2.6498,
339,19中建材MTN002,100.67,3.2165,2.65,3.2200,
340,20工商银行双创债,100.16,3.3000,8.0,3.2842,
341,20建设银行CD173,99.37,2.3201,18.37,2.3201,
342,20豫高管MTN004,98.10,6.2773,-0.64,6.2776,
343,21天成租赁SCP001,100.00,3.2797,,3.2797,
344,18辽宁17,100.94,2.3100,1.0,2.3100,
345,20青岛海湾SCP002,99.94,3.0075,-4.7,3.0075,
346,18吴中经发MTN004,101.45,8.7791,2.05,8.7791,
347,20抗疫国债04,96.92,3.2400,-0.5,3.2467,
348,20贵州银行CD024,97.94,2.6499,1.97,2.6671,
349,20兴业银行小微债05,100.28,3.3300,1.0,3.3306,
350,21苏国资SCP001,100.00,2.5996,,2.5998,
351,20建设银行CD071,98.64,2.3990,24.81,2.4000,
352,20中国银行CD014,98.14,2.4499,4.99,2.4599,
353,20交通银行CD263,97.90,2.7501,-114.14,3.2383,
354,21福建海峡银行CD010,96.99,3.0997,,3.0997,
355,20贴现国债63,99.50,1.8997,-5.01,1.9526,
356,20宁波银行CD225,99.31,2.3996,,2.3996,
357,20民生银行CD530,99.27,2.4000,8.98,2.3138,
358,20附息国债07,98.44,3.8000,1.25,3.7998,
359,20济南城建MTN001,100.29,6.9106,-8.65,6.9106,
360,20招商银行小微债01,100.33,3.3500,1.81,3.3540,
361,21新疆债01,100.00,3.3900,,3.3930,
362,18农发11,102.97,3.3191,3.5,3.3153,
363,20农业银行CD133,97.92,2.6801,-121.46,3.1339,
364,15农发05,102.57,3.2900,7.0,3.2950,
365,21安吉租赁CP001,100.00,3.8796,,3.8796,
366,18农发09,100.69,2.2599,0.99,2.2846,
367,20厦门银行CD240,98.56,2.7201,32.01,2.7201,
368,19中石油MTN006,100.23,3.5100,-0.14,3.5102,
369,20浦发银行CD369,97.95,2.5801,11.0,2.6867,
370,20国信证券CP013,100.01,2.6784,27.82,2.5265,
371,20建设银行CD083,96.64,3.8434,124.34,3.8434,
372,20建设银行CD079,96.50,4.1049,140.49,3.1883,
373,20中国银行CD102,97.17,2.8299,-4.01,2.8299,
374,20进出清发01,100.14,2.5000,15.78,2.5000,
375,20抗疫国债03,96.15,3.2475,-0.75,3.2447,
376,17鲁信MTN001,101.78,7.5214,,7.5214,
377,20北京银行CD043,98.04,2.5499,0.99,2.5466,
378,20农业银行CD151,99.27,2.3998,24.96,2.3999,
379,15天瑞集团债02,96.20,82.1400,,32.0934,
380,20中色(疫情防控债)MTN001,98.17,6.3543,-0.75,6.3543,
381,20兴业银行CD444,99.27,2.2495,49.87,2.0895,
382,15农发12,101.65,2.8500,15.0,2.8493,
383,21重庆农村商行CD005,97.36,3.6463,-0.29,3.6463,
384,20农业银行CD126,97.92,2.6800,-32.0,2.7867,
385,20招商银行CD095,97.30,2.7000,8.0,2.7000,
386,21威海商行CD014,98.62,2.8152,,2.8152,
387,20建设银行双创债,100.49,3.3100,1.0,3.3071,
388,20民生银行CD026,97.22,2.3995,45.02,2.3995,
389,17附息国债07,100.59,2.6300,16.0,2.6300,
390,17日照银行二级01,100.76,4.6528,-16.34,4.6530,
391,18贵阳银行绿色金融01,100.74,3.0501,5.36,3.0262,
392,16农发04,100.60,3.0000,10.0,2.9967,
393,20中国银行CD029,97.54,2.6000,-0.01,2.6533,
394,20浦发银行CD456,99.27,2.0979,-10.05,2.1649,
395,19中国华融债01(品种一),100.77,3.2527,-0.07,3.2527,
396,18农发12,100.65,2.4919,16.07,2.4919,
397,20华夏银行CD324,98.61,2.4002,23.55,2.4002,
398,20民生银行CD504,99.26,2.3998,54.9,2.3998,
399,20平安银行CD222,98.61,2.3997,23.94,2.3997,
400,20浦发银行CD297,97.27,2.7199,5.99,2.7199,
401,20中信银行CD327,97.23,2.8300,6.0,2.8400,
402,20浙商银行小微债02,98.41,3.2500,-3.5,3.2533,
403,20兴业银行CD320,97.25,2.7501,-97.26,2.7501,
404,20中国银行CD060,98.61,2.4004,10.08,2.4004,
405,21平安银行CD009,97.20,2.8800,6.0,2.8700,
406,20青岛银行CD039,97.65,2.4001,,2.4001,
407,20民生银行CD351,97.25,2.7500,-17.01,2.7500,
408,20交通银行CD011,97.14,2.3047,60.09,2.3047,
409,20福建海峡银行CD064,97.72,2.8600,,2.8600,
410,20光大银行CD192,97.25,2.7499,14.99,2.7499,
411,20中航技SCP001,99.85,2.6898,12.97,2.6898,
412,18中原银行二级,101.76,4.9151,0.43,4.9151,
413,20浦发银行CD141,98.24,2.4502,1.0,2.4502,
414,20农业银行CD156,99.27,2.3997,9.95,2.3997,
415,20交通银行CD058,98.08,2.5301,13.0,2.5301,
416,20民生银行CD086,97.48,2.4000,27.01,2.4000,
417,16百福专项债,72.88,8.6540,,8.6523,
418,14陶都债,20.15,5.2525,-17.22,5.2252,
419,20建设银行二级,100.13,4.1808,2.07,4.1808,
420,14雨花城投债,20.12,4.4419,,4.4028,
421,21浙江禾城农商行CD001,98.61,2.8500,,2.8500,
422,20华夏银行CD016,97.14,2.3047,,2.3047,
423,14太仓港债,20.14,4.4721,17.14,4.5014,
424,20西安高新PPN002A,99.99,4.1966,-14.57,4.1966,
425,20民生银行CD527,99.28,2.3204,22.07,2.3204,
426,20青岛银行CD077,97.18,2.8001,,2.7734,
427,19本溪城投PPN001,100.96,7.7901,-2.85,7.7926,
428,18天津19,102.67,2.8500,9.0,2.8500,
429,21招商银行CD007,97.29,2.7800,,2.7800,
430,21绵阳经开PPN001,100.00,6.1000,0.08,6.0994,
431,21盛京银行CD015,99.81,2.2897,,2.2897,
432,20农业银行CD083,98.62,2.4207,17.02,2.3860,
433,19西峡债,100.80,6.5294,9.3,6.6045,
434,20皖投集SCP002,100.10,2.8801,-22.94,2.8695,
435,20中粮SCP003,99.99,2.6967,79.71,2.6967,
436,20中信银行CD078,98.00,2.5900,,2.5900,
437,19农发08,101.32,3.3600,1.0,3.3066,
438,18中信银行二级01,102.68,4.5333,-0.04,4.5337,
439,20中信建投CP015,100.01,2.5988,14.87,2.5438,
440,19广州金控MTN001,100.00,3.9759,18.35,3.9759,
441,17市北新城债,81.36,5.0533,-4.48,5.1108,
442,19大唐发电PPN003,100.90,6.7200,-0.51,6.7200,
443,14攀国投债,20.06,5.0211,-28.8,5.0974,
444,18国开05,108.75,3.4600,1.03,3.4649,
445,20中油股MTN001,98.14,3.3000,7.0,3.3000,
446,18农发02,100.03,2.1967,81.62,2.0156,
447,20华夏银行CD316,98.61,2.3999,19.97,2.3998,
448,16交行绿色金融债02,100.30,2.8700,11.0,2.8709,
449,21国联SCP002,100.00,2.8798,,2.8798,
450,20江苏银行CD070,97.96,2.6201,12.02,2.6200,
451,21中电投SCP002,99.82,3.0094,-0.58,3.0094,
452,20浦发银行CD142,98.24,2.4502,1.0,2.4502,
453,20南航集SCP008,99.99,2.6974,79.87,2.6974,
454,20平安银行CD196,98.00,2.5501,1.0,2.5501,
455,20贴现国债49,98.83,1.9998,13.97,1.9759,
456,20宜昌高新SCP001,99.81,3.1500,,3.1450,
457,20兵团债07,99.11,3.8550,,3.8533,
458,20湖北银行CD074,98.55,2.7701,,2.7701,
459,19鄂交投MTN002,100.75,6.8447,-0.21,6.8453,
460,20青岛银行CD053,98.01,2.5300,1.0,2.5300,
461,20潍坊滨投MTN001,97.19,5.5455,49.26,5.5262,
462,21温州银行CD008,99.79,2.5001,,2.5001,
463,21上海银行CD003,98.68,2.7000,1.0,2.7000,
464,20交通银行01,99.56,3.3575,-0.21,3.3561,
465,19中石油MTN001,101.11,3.3700,8.91,3.3622,
466,21厦门国际银行CD006,97.15,2.9298,,2.9298,
467,20东航股SCP028,99.96,2.6006,-10.03,2.6791,
468,16农发16,100.25,2.1998,9.59,2.1939,
469,18进出10,108.85,3.4750,0.5,3.4715,
470,19农发清发01,100.30,2.3099,0.99,2.3047,
471,20信达投资MTN001,98.04,3.4894,-0.01,3.4876,
472,21重庆银行CD004,97.15,2.9300,,2.9300,
473,15国开10,103.52,3.3000,0.9,3.2986,
474,18浙商银行01,100.90,2.8299,-0.49,2.8341,
475,21连云城建SCP001,100.00,3.6796,,3.6796,
476,20苏交通MTN005,100.58,3.4824,2.14,3.4793,
477,16邮储银行二级01,100.08,3.2827,-0.3,3.2827,
478,20美凯龙MTN001,98.56,6.4901,-13.15,6.4887,
479,20惠通双创债,100.42,5.1783,-0.67,5.1783,
