,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
58,18国开04,103.50,3.0219,3.19,3.0048,
59,16附息国债02,100.02,1.6522,25.11,1.6522,
60,20贴现国债50,99.39,1.5510,-4.77,1.5507,
61,20中国银行CD082,97.94,2.6799,-23.02,2.7273,
62,17光大银行二级01,101.12,4.3866,-0.36,4.3865,
63,18进出13,100.85,2.4972,-5.94,2.5134,
64,21中化股SCP001,100.00,2.3998,,2.3998,
65,19附息国债15,99.50,3.1950,-1.25,3.2222,
66,20进出09,100.07,2.3701,-3.62,2.4078,
67,20进出03,98.21,3.0000,1.0,2.9886,
68,20兴业银行CD245,98.22,2.4000,-29.99,2.4000,
69,20贴现国债63,99.47,2.1099,1.0,2.0753,
70,19国开15,98.70,3.6250,-3.5,3.6287,
71,20平安银行CD061,97.41,2.1601,6.02,2.1595,
72,20农发06,99.88,2.3300,-16.28,2.4316,
73,20农发02,98.19,3.0481,4.81,3.0083,
74,18国开08,100.53,2.2502,-9.67,2.3416,
75,20贴现国债61,99.44,2.0944,0.21,2.0984,
76,20国开05,95.69,3.6300,0.75,3.6440,
77,20浦发银行CD375,98.66,2.2001,-55.02,2.1744,
78,20农发03,99.69,2.2001,-24.98,2.3728,
79,18国开12,100.78,2.4600,0.29,2.4518,
80,19国开07,100.58,2.7300,-4.91,2.7543,
81,20进出14,100.19,2.4800,-7.0,2.5270,
82,20中信银行CD286,97.16,2.8500,-14.0,2.8500,
83,20华夏银行,100.36,3.4100,-0.18,3.4057,
84,20甬交投SCP012,99.82,2.9101,1.27,2.9095,
85,18附息国债07,100.31,2.1501,-9.24,2.1662,
86,20浦发银行CD039,97.33,1.9002,0.06,1.9075,
87,20贴现国债47,98.86,2.0000,-26.99,2.0000,
88,20浦发银行CD111,97.68,2.2202,-42.96,2.2050,
89,20北京银行CD166,97.12,2.9200,1.0,2.9028,
90,20农发清发01,99.41,2.7600,-4.0,2.7726,
91,20贴现国债43,98.81,1.9999,-10.85,2.0459,
92,19农发06,100.70,3.6400,-1.0,3.6458,
93,20贴现国债48,99.42,1.4503,-24.83,1.5725,
94,16国开06,100.10,2.0498,-10.03,2.0269,
95,19附息国债06,100.65,3.2000,-4.0,3.2221,
96,20农业银行CD100,98.68,2.0999,-52.01,2.1045,
97,20中国银行CD051,98.69,1.8498,-12.04,1.8498,
98,20建设银行CD072,98.69,1.8200,1.05,1.8195,
99,19民生银行二级01,101.24,4.2941,-2.69,4.2984,
100,20兴业银行小微债05,100.23,3.3500,-5.0,3.3523,
101,18附息国债27,100.38,3.1950,-1.5,3.1973,
102,19农发08,101.28,3.3700,1.0,3.3606,
103,20光大银行CD285,99.34,1.9298,-0.03,1.9284,
104,20江苏银行CD226,97.14,2.9000,-13.0,2.9000,
105,20浦发银行CD515,97.17,2.8800,-1.0,2.8839,
106,20建设银行CD189,98.71,2.6194,-15.9,2.6247,
107,20农业银行CD178,98.71,2.6193,5.93,2.6246,
108,21兴业银行CD001,99.81,2.1999,,2.1999,
109,20兴业银行CD435,97.19,2.8000,-20.0,2.8230,
110,19广发银行永续债,100.12,4.4579,-1.21,4.4579,
111,20浦发银行CD486,97.91,2.7599,-2.01,2.7599,
112,20光大银行CD283,97.51,3.4501,1.0,3.4501,
113,20华夏银行CD125,98.12,2.4301,-5.99,2.4601,
114,20国开04,100.27,3.3800,-1.0,3.3871,
115,20附息国债01,100.00,2.2248,1.0,2.2103,
116,19附息国债14,100.15,2.5000,-16.01,2.5000,
117,19附息国债13,100.17,2.8900,-2.0,2.9151,
118,20上海机场SCP004,99.91,2.5700,,2.5658,
119,20河北债14,96.67,3.9097,1.0,3.9089,
120,20进出02,99.21,2.6951,-9.62,2.7587,
121,20进出12,100.15,2.8480,-1.87,2.8443,
122,20广发银行CD235,98.30,3.5256,-90.05,3.3620,
123,20农业银行CD083,98.68,1.8799,-2.01,1.8451,
124,20中信银行CD338,97.27,2.8000,-9.0,2.8078,
125,17宁波银行二级,101.40,4.5590,-0.46,4.5589,
126,20广发银行CD215,99.35,1.8501,-4.96,1.9157,
127,20江苏银行CD138,97.15,2.8854,-12.37,2.8854,
128,20北京银行CD129,97.84,2.8368,-10.31,2.8368,
129,20浦发银行CD030,97.26,1.9002,-5.01,1.8915,
130,16国开18,100.79,2.5400,-0.99,2.5312,
131,20进出04,99.99,2.0152,-8.45,2.0763,
132,20宜兴城投MTN001,99.37,3.9471,,3.9595,
133,16进出16,100.66,2.5522,-4.78,2.5673,
134,20贴现国债55,99.38,2.2000,3.48,2.2025,
135,20贴现国债64,98.88,2.2500,-9.0,2.2804,
136,17国开06,101.60,2.7224,0.24,2.7174,
137,20贴现国债49,98.81,2.1499,-5.02,2.1997,
138,17工商银行二级02,101.36,4.2166,-1.92,4.2154,
139,20贴现国债57,98.77,2.3299,-1.46,2.3077,
140,20抗疫国债02,97.29,3.1800,-2.0,3.1829,
141,20浙能源SCP008,100.00,2.3997,-30.03,2.3976,
142,20浦发银行CD513,97.23,2.8000,-11.5,2.8313,
143,20华夏银行CD418,97.16,2.8500,-17.0,2.8500,
144,20北京银行CD088,97.21,2.7900,,2.7900,
145,20交通银行CD051,98.16,2.4000,-9.14,2.4276,
146,20农业银行CD127,97.18,2.8200,,2.8200,
147,20中信银行CD159,98.68,1.8604,-3.92,1.8478,
148,20民生银行CD574,98.42,3.2299,1.0,3.2299,
149,20交通银行CD214,99.32,1.6806,-11.98,1.6916,
150,20广发银行CD246,97.27,2.8000,-9.0,2.8000,
151,20兴业银行CD453,99.32,1.7003,-9.97,1.6876,
152,20光大银行CD287,97.16,2.8500,-17.0,2.8500,
153,18国开11,101.79,3.0284,-0.17,3.0327,
154,20进出10,96.87,3.6350,0.16,3.6451,
155,20中铝集SCP010,100.01,2.6000,-9.94,2.6001,
156,20国开19,100.00,3.8800,0.01,3.8798,
157,16国开10,99.47,3.2900,-2.0,3.3017,
158,20浦发银行CD464,99.32,1.7003,-2.05,1.6782,
159,20铁道CP003,100.23,2.8501,-32.99,2.8255,
160,20交通银行CD046,98.00,3.2666,-0.4,2.4683,
161,18农发09,100.70,2.4101,1.0,2.3848,
162,20国网租赁SCP011,99.95,3.1196,-0.08,3.1196,
163,20邮政SCP009,100.00,1.8015,-19.9,1.8037,
164,19国开14,100.17,2.8700,1.75,2.8455,
165,18江苏债12,100.94,2.4000,-43.97,2.4000,
166,20贴现国债59,99.42,2.0999,-0.03,2.0806,
167,19格力MTN001,100.46,3.2800,-5.56,3.2800,
168,19附息国债02,100.04,2.0799,-6.23,2.0750,
169,14附息国债13,100.85,2.2040,9.4,2.2017,
170,20民生银行CD511,97.15,2.8599,-14.01,2.8428,
171,20上海银行CD295,99.78,1.1029,0.36,1.1029,
172,20兴业银行CD523,97.19,2.8600,-3.0,2.8529,
173,20浦发银行CD469,97.89,2.7600,1.0,2.7429,
174,19进出10,101.58,3.6350,-1.75,3.6462,
175,20中信银行CD317,97.16,2.8900,1.0,2.8751,
176,20农业银行CD075,98.69,1.8194,-0.06,1.8229,
177,20国开20,100.18,3.8850,1.0,3.8745,
178,18附息国债02,100.10,1.5008,-16.95,1.6397,
179,20农发08,100.81,3.2600,-4.5,3.2631,
180,20海通证券CP008,100.02,1.7989,-40.04,1.9686,
181,20云南21,94.70,3.6201,0.02,3.6201,
182,20河北高速SCP002,100.02,2.5000,-69.98,2.5000,
183,20昆山国创MTN002,100.00,4.1999,,4.1999,
184,16附息国债21,100.00,2.3800,-10.0,2.4341,
185,20贴现国债56,99.39,2.0004,-9.98,2.0004,
186,20工商银行二级01,100.07,4.1893,-2.14,4.2028,
187,19国开绿债01清发,100.26,2.9500,-2.0,2.9616,
188,18附息国债19,103.27,3.0550,0.25,3.0583,
189,20杭州银行CD055,97.48,2.1998,-55.03,2.1998,
190,20建设银行CD138,98.69,2.3701,-103.0,2.3967,
191,19宿州城投PPN003,101.01,4.7500,,4.8216,
192,20浦发银行CD529,97.20,2.8800,0.5,2.8675,
193,20华夏银行小微债01,99.57,3.3600,-1.0,3.3615,
194,20中国银行CD085,97.91,2.7400,-15.0,2.7400,
195,20民生银行CD414,98.67,2.2302,-66.96,2.2302,
196,20浦发银行CD479,97.15,2.8700,1.0,2.8700,
197,12铁道01,101.42,3.2562,-0.94,3.2562,
198,20建设银行CD083,97.26,2.7400,-17.99,2.7400,
199,06国债09,103.46,3.0100,,3.0300,
200,19中交房产MTN001,100.81,3.4700,-4.57,3.4700,
201,17山东06,102.10,2.6200,-11.0,2.6267,
202,18川铁投MTN003,103.78,3.6973,-35.27,3.6973,
203,20兰州银行永续债,95.52,5.8648,106.56,5.8649,
204,20交通银行CD185,98.69,2.1300,-56.98,2.1369,
205,20进出08,99.80,2.6899,28.98,2.4940,
206,19农发03,100.57,2.7200,-3.0,2.7511,
207,17泰隆商行二级,100.01,4.9936,9.02,4.9941,
208,19农发07,100.43,2.8200,-3.5,2.8556,
209,20中远海发SCP010,99.83,2.7099,-57.5,2.7099,
210,19附息国债11,100.05,2.7100,-6.0,2.7144,
211,20民生银行CD573,97.22,2.8500,-3.0,2.8627,
212,19进出06,100.74,2.8178,-0.22,2.8221,
213,20民生银行CD035,97.33,1.9495,-80.08,1.9450,
214,20光大银行永续债,100.06,4.5800,-3.88,4.5821,
215,16农发16,100.27,2.2502,-11.98,2.3288,
216,19附息国债07,101.27,2.9900,0.25,2.9833,
217,16贵州债27,99.25,3.0800,-22.0,3.0850,
218,20进出13,100.67,3.0700,1.0,3.0601,
219,16国开13,98.32,3.3800,-1.0,3.3809,
220,18农发11,103.01,3.3150,2.41,3.3095,
221,20农发07,100.09,3.0200,-3.0,3.0499,
222,20贴现国债40,98.84,2.0997,1.0,2.0404,
223,20农业银行CD176,98.74,2.5399,-1.02,2.5400,
224,20华夏银行CD328,98.68,2.2002,,2.2002,
225,16附息国债25,99.75,2.8800,-2.0,2.8740,
226,19河南23,99.94,3.1950,-4.5,3.2010,
227,20上海银行CD302,99.43,2.2101,-48.95,2.2100,
228,20交通银行CD179,98.68,2.1758,-49.4,2.1758,
229,20浦发银行CD443,97.19,2.8100,-15.0,2.8180,
230,20中信银行CD335,97.22,2.8500,-1.0,2.8820,
231,20农业银行CD151,99.33,2.1502,-63.0,2.1501,
232,20农业银行CD078,98.68,1.9002,0.06,1.8661,
233,19黑龙江05,101.03,3.1550,,3.1670,
234,20浦发银行CD483,97.94,2.7000,-10.0,2.7000,
235,20民生银行CD364,98.65,2.1502,-60.69,2.1502,
236,20中国银行CD107,97.21,2.8300,-92.27,2.8140,
237,20光大银行CD322,97.22,2.8500,-4.0,2.8200,
238,20兴业银行CD472,99.34,1.9503,5.06,1.9402,
239,20建设银行CD190,97.13,2.9479,7.79,2.9479,
240,20中国银行CD086,99.33,1.4997,-27.05,1.4997,
241,20苏州高新SCP026,99.64,3.1327,-0.72,3.1379,
242,20深圳水务CP004,100.00,3.0497,,3.0496,
243,21东泰投资PPN002,100.00,5.4999,,5.5006,
244,16农发08,100.32,3.3000,1.0,3.2856,
245,16厦门债03,99.04,3.0550,,3.0525,
246,20进出11,100.85,3.6350,-4.0,3.6453,
247,20电网SCP028,99.83,2.4302,-8.95,2.4357,
248,20南航集SCP008,100.00,2.0544,-4.6,2.0797,
249,21荣盛SCP001,100.00,4.1695,,4.1695,
250,19中建材MTN003,99.99,3.3500,-17.68,3.3500,
251,18浪潮电子MTN002,101.78,8.7614,,8.7614,
252,20中国银行CD083,99.33,1.6905,1.0,1.6816,
253,16附息国债20,99.76,2.8400,-8.0,2.9981,
254,20宝武集团MTN001,97.55,3.4578,3.89,3.4600,
255,20建设银行CD173,99.10,4.0078,135.76,4.0078,
256,20浦发银行CD072,97.41,2.1498,-5.02,2.1498,
257,19重庆债17,100.09,3.2100,-2.0,3.2100,
258,14进出50,101.47,2.5190,1.0,2.5190,
259,20厦门国际银行CD056,97.98,2.4999,1.0,2.5054,
260,17华夏银行二级01,101.03,4.6046,7.12,4.5310,
261,20中国银行CD109,97.94,4.3938,139.37,3.1602,
262,20中石油MTN005,97.17,3.3400,1.0,3.3441,
263,20进出15,100.60,3.2900,0.12,3.2833,
264,19进出03,100.36,2.6228,-4.09,2.6502,
265,20贴现国债52,98.81,2.2100,-4.01,2.2015,
266,16农发04,100.73,2.9400,1.0,2.9312,
267,20农业银行CD169,97.93,4.4052,-0.23,4.4052,
268,19附息国债10,101.56,3.7700,-1.0,3.7878,
269,18重庆债05,100.50,2.3199,-48.01,2.3199,
270,20中国银行永续债02,100.37,4.4600,-4.0,4.4671,
271,18吉林10,101.95,3.0400,-1.0,3.0464,
272,20大同煤矿CP006,98.82,6.3051,1.0,6.3051,
273,19安徽02,100.41,3.1600,-1.87,3.1350,
274,20深能源MTN002,100.64,3.8000,-0.11,3.8011,
275,20民生银行CD571,98.73,2.5700,-3.0,2.5700,
276,20铁塔股份SCP005,99.98,2.0712,-68.42,2.0851,
277,20招商银行CD010,97.21,1.5012,-116.88,1.4646,
278,20青岛农商行CD165,97.46,3.5199,,3.5199,
279,20北京国资MTN002,100.03,3.5000,-1.42,3.4850,
280,20中信银行CD255,97.92,2.7101,-168.86,2.7051,
281,20浙商银行CD054,97.30,2.7800,,2.7800,
282,18民生银行02,100.77,2.9101,-28.49,2.9192,
283,18山东12,100.54,2.8231,21.09,2.8231,
284,20徽商银行CD134,98.65,2.5601,,2.5601,
285,20平安银行CD333,97.09,2.9968,-0.02,2.9968,
286,20浦发银行CD355,98.68,2.1998,-51.04,2.1998,
287,20光大银行CD301,97.15,2.8700,-2.0,2.8700,
288,20兴业银行CD301,97.25,2.7600,-13.0,2.7600,
289,20重庆农村商行CD216,97.10,2.8900,,2.8900,
290,14附息国债12,103.75,2.8508,6.33,2.8508,
291,20交通银行CD232,97.90,2.7600,-13.0,2.7300,
292,20平安银行CD270,98.68,2.3998,-34.01,2.3998,
293,20中国银行CD019,98.00,2.4999,-25.02,2.4999,
294,20广州农村商业银行CD111,97.13,2.8300,,2.8300,
295,20光大银行CD328,99.45,2.1999,-10.01,2.1999,
296,20交通银行CD223,97.91,2.7400,,2.7400,
297,20桂林银行CD304,96.72,3.3800,-33.96,3.3401,
298,18农发02,100.13,1.9320,-46.74,1.9320,
299,20四川债90,96.88,3.2690,-4.1,3.2648,
300,20浦发银行CD452,99.32,1.7000,-15.08,1.6854,
301,20聚盈中电ABN001优先,99.92,,,,
302,20建设银行CD186,97.21,2.8600,-11.71,2.8625,
303,15河北债11,101.39,3.2400,,3.2400,
304,20中石油MTN002,97.61,3.6113,-1.87,3.5908,
305,15附息国债07,101.48,2.3400,-24.2,2.3768,
306,18国开03,100.41,2.1300,1.13,2.0954,
307,18辽宁15,100.59,2.8856,7.56,2.8856,
308,20龙源电力SCP016,100.00,1.8100,-9.22,1.8091,
309,20平安银行CD056,97.41,2.1497,-5.02,2.1497,
310,20西安银行CD028,97.93,2.4998,-63.01,2.4998,
311,20抗疫国债03,96.39,3.2150,-2.5,3.2212,
312,19天津银行债,100.20,3.7700,2.74,3.7781,
313,21太湖新城SCP001,100.00,2.9998,,2.9998,
314,17国开15,104.59,3.4500,-2.0,3.4512,
315,20青岛债15,95.00,3.5607,,3.5607,
316,20东莞银行CD118,97.96,2.6049,1.0,2.6049,
317,20中国旅游SCP005,100.01,2.6269,-1.32,2.6371,
318,20五江轻化CP001,99.62,7.3746,4.08,7.3756,
319,20平安银行CD280,98.66,2.4601,1.0,2.4240,
320,15国开18,102.06,3.2550,-2.5,3.2597,
321,20华能SCP009,99.97,1.9994,1.0,1.9994,
322,21太湖新城CP001,100.00,3.5896,,3.5896,
323,20民生银行CD082,97.50,2.1501,-4.97,2.1501,
324,20农业银行CD137,98.66,2.4501,1.0,2.4387,
325,18金融街MTN001B,103.72,3.5032,-23.95,3.5032,
326,18国开06,105.73,3.2560,-0.44,3.2541,
327,20光大集团MTN001,99.37,3.3975,-1.5,3.3995,
328,19农业银行永续债01,99.87,4.4215,13.3,4.3146,
329,18中南建设MTN001,99.50,12.6176,-6.71,12.6518,
330,17华能MTN001,102.08,3.2466,-0.51,3.2505,
331,20平安银行CD036,97.33,1.9002,0.06,1.9149,
332,20贴现国债53,99.42,1.6724,-12.73,1.7411,
333,21高淳经开SCP001,100.00,3.6996,,3.6996,
334,20云南19,94.70,3.6201,0.02,3.6201,
335,20云南20,94.70,3.6203,,3.6203,
336,20进出06,99.77,2.6200,34.16,2.2182,
337,20上海债07,95.93,3.8100,,3.8087,
338,17石国投PPN002(品种二),102.49,3.8714,1.0,3.8719,
339,19附息国债16,100.16,3.0900,-2.25,3.0970,
340,20进出05,98.74,3.2589,-0.11,3.2597,
341,19进出08,100.64,2.8600,-1.0,2.8629,
342,18农发12,100.61,2.5700,-3.65,2.5724,
343,20电网CP004,99.57,2.5923,-0.77,2.5985,
344,21东泰投资PPN001,100.00,5.3999,,5.3999,
345,20交通银行02,100.25,3.4050,1.0,3.3973,
346,20北京银行CD153,98.66,2.5499,,2.5499,
347,20沈阳地铁MTN001,96.35,7.0713,,7.0718,
348,18华夏银行01,100.49,2.5601,-39.99,2.5601,
349,20交通银行CD007,97.21,1.7010,4.97,1.6544,
350,20浦发银行CD478,97.91,2.7450,-148.9,3.2092,
351,20厦门国际银行CD072,97.85,2.6538,-20.62,2.6482,
352,20山东债35,95.00,3.5609,,3.5609,
353,20大榭开发PPN001,99.27,4.9287,10.87,4.9287,
354,20飞驰建融2A_bc,100.00,,,,
355,20汇金MTN001,99.81,3.2500,-7.0,3.2548,
356,18附息国债23,101.34,2.7800,-4.25,2.8433,
357,20兴业银行CD131,97.89,3.2284,-90.28,2.8508,
358,20中石油MTN003,97.53,3.6300,1.0,3.6196,
359,20汇金MTN008A,99.11,3.2978,-7.44,3.3337,
360,20陕西债46,95.15,3.5613,,3.5613,
361,20中石化MTN003,97.42,3.3378,-3.22,3.3363,
362,19华能集MTN005A,100.23,6.3211,-4.03,6.3222,
363,18朝阳国资MTN001,100.52,2.5001,-40.0,2.5001,
364,18民生银行01,100.78,2.9000,-3.46,2.9102,
365,20浦发银行CD444,99.31,1.6494,-10.09,1.6494,
366,20铁建房产MTN001,98.76,3.5235,6.33,3.5191,
367,20兴业银行CD160,98.03,2.4999,-40.01,2.4999,
368,20光大银行CD226,97.98,2.5300,-5.99,2.5300,
369,16广州地铁可续期债03,94.17,7.3975,9.86,7.3968,
370,20平安银行CD092,98.12,2.4501,-53.98,2.4501,
371,20北京银行CD007,97.26,2.0796,-17.07,2.0697,
372,20蚌埠城投MTN002,100.00,4.6799,,4.6799,
373,20恒丰银行CD476,98.50,3.0600,1.0,3.0600,
374,17东莞农商二级,101.26,4.7623,16.02,4.7623,
375,20青岛农商行CD205,98.64,2.6800,-82.01,2.9517,
376,20合建投SCP001,99.95,2.5797,1.0,2.5797,
377,20首钢SCP009,99.92,2.9501,-26.08,2.9465,
378,20中航技SCP001,99.84,2.6501,-25.99,2.6516,
379,20中信银行CD080,97.99,2.5000,-32.0,2.5000,
380,20平安银行CD319,97.19,2.8500,-2.0,2.8500,
381,20浦发银行CD108,97.72,2.2000,-42.02,2.2001,
382,20招商银行CD021,97.33,1.9495,-0.01,1.9428,
383,20兴业银行CD415,97.18,2.8201,-27.87,2.8201,
384,20光大银行CD190,97.23,2.7799,-13.0,2.7799,
385,19越秀租赁MTN001,100.32,4.0925,-7.9,4.0925,
386,20广发银行CD226,99.33,2.1702,-2.97,2.1702,
387,20兴业银行CD121,98.16,2.4499,1.0,2.4787,
388,14国开11,107.53,3.1901,1.13,3.1892,
389,20民生银行CD468,99.32,1.5997,-100.0,1.5997,
390,21浙江台州黄岩农商银行CD002,99.78,2.5807,,2.5807,
391,20光大银行CD326,99.45,2.1998,1.96,2.1998,
392,20农业银行CD156,99.34,2.1501,-47.0,2.1501,
393,20昆仑银行CD169,98.61,2.5299,-45.02,2.5299,
394,20中电信SCP018,100.01,1.8106,-8.99,1.8106,
395,19吉安城建PPN002,101.15,4.7790,7.9,4.7533,
396,20中信银行CD033,97.70,2.1998,,2.1998,
397,20广州银行CD060,97.09,2.9000,-17.0,2.9000,
398,20华夏银行CD398,99.32,1.7003,-11.04,1.7003,
399,20民生银行二级,97.82,4.0285,-10.65,4.0286,
400,21兴业银行CD002,97.18,2.9000,,2.9000,
401,20建设银行CD075,98.69,1.8496,-70.01,1.8496,
402,19厦门债03,100.00,3.3800,7.16,3.3649,
403,18山东15,100.90,2.3900,-22.21,2.3900,
404,20江苏银行CD236,97.59,3.2970,-0.29,3.2970,
405,20民生银行CD368,97.99,2.5600,-24.0,2.5600,
406,20徽商银行CD147,98.31,3.4952,-0.48,3.4952,
407,20珠海华润银行CD001,96.97,1.9704,0.14,1.9704,
408,20中信银行CD324,97.21,2.8499,-4.01,2.8499,
409,18农发06,106.88,3.5650,2.5,3.5432,
410,16农发21,100.28,2.4199,3.63,2.4191,
411,19交通银行01,100.25,3.2100,-3.72,3.2200,
412,20抗疫国债04,97.05,3.2225,-2.5,3.2301,
413,17襄城灵武债,79.97,7.4501,,7.4501,
414,19成都银行二级,99.46,4.6239,-23.0,4.6239,
415,20宿迁经开CP002,100.42,5.0000,1.0,5.1660,
416,20民生银行CD336,98.70,1.9501,-0.01,1.9358,
417,20交通银行CD038,97.73,2.1801,3.02,2.1945,
418,06国开11,100.65,2.4200,-2.5,2.4200,
419,20宁波06,96.40,3.2311,-0.01,3.2311,
420,19国开12,100.24,2.4200,-16.0,2.4323,
421,19鲁商MTN001,100.00,7.4758,0.33,7.4749,
422,20进出01,99.97,1.9216,-7.84,1.9230,
423,19农发04,101.15,3.1287,-0.13,3.1221,
424,20厦门国际银行CD054,97.98,2.5049,-44.51,2.5013,
425,18进出02,100.13,1.6934,4.37,1.6928,
426,19国开09,100.74,3.3500,-3.5,3.3689,
427,19兴业银行二级01,99.99,4.1492,-8.94,4.1492,
428,17农发04,102.22,3.0425,-4.75,3.0580,
429,19云南交投MTN001,100.52,3.9051,-2.61,3.9051,
430,20浙商银行CD127,99.42,2.3001,5.03,2.3116,
431,20大唐发电SCP005,100.00,2.3501,-10.0,2.3501,
432,18国新控股MTN004,100.81,3.0650,3.17,3.0580,
433,19南电MTN001,100.48,3.0400,0.49,3.0382,
434,20金融街MTN003,100.81,3.7859,0.01,3.7846,
435,17川铁投MTN001,101.88,8.0645,3.04,8.0639,
436,20中电路桥SCP009,99.99,2.1986,-0.16,2.0788,
437,18黑龙江债14,101.98,2.9800,,2.9640,
438,20中原银行CD115,97.99,2.5150,-34.01,2.5150,
439,20九江银行CD012,97.22,2.4002,,2.3948,
440,19陕煤化MTN004,98.16,4.5815,-23.35,4.5602,
441,18首钢MTN003,100.77,3.1001,-3.67,3.0972,
442,20恒丰银行CD475,98.50,3.0600,1.0,3.0600,
443,20铁建房产CP001,99.95,2.8502,,2.7913,
444,20贴现国债54,98.82,2.2099,-12.42,2.2350,
445,19包钢MTN002,98.63,6.9315,-374.29,6.9315,
446,20万华化学SCP009,99.95,2.4999,-75.01,2.4999,
447,20浦发银行CD105,97.68,2.0998,-5.0,2.1541,
448,18大唐集MTN003,101.12,7.0371,-0.45,7.0373,
449,18农发01,106.45,3.2400,1.0,3.2823,
450,20华夏银行CD480,97.17,2.8900,1.0,2.8817,
451,20浦发银行CD384,98.68,2.2002,-44.96,2.2002,
452,19湖北债31,100.08,3.2150,-1.5,3.2150,
453,20贴现国债60,98.80,2.3400,1.0,2.3400,
454,20平安银行CD202,97.23,2.7799,-2.0,2.7882,
455,20武汉商投PPN001,100.18,4.8119,1.19,4.8119,
456,20附息国债07,98.44,3.8000,-2.0,3.7964,
457,18河北债39,102.24,3.0200,-21.0,3.0380,
458,19农发清发01,100.26,2.4546,-2.54,2.4452,
459,18兖矿MTN003,100.47,2.8502,-22.98,2.9333,
460,15国开10,103.71,3.2600,1.0,3.2600,
461,18中铝集MTN005,100.71,3.2967,-3.33,3.2988,
462,18广州地铁MTN002,103.26,3.3973,-1.04,3.4083,
463,18中建MTN002,102.93,3.5000,1.0,3.5003,
464,20中原银行CD117,97.98,2.5100,1.0,2.5100,
465,20东航股SCP026,99.99,2.0000,-105.09,2.0000,
466,20农业银行CD157,99.33,2.2001,-47.96,2.1546,
467,21镇江城建SCP002,100.00,4.5894,,4.5894,
468,19农发01,100.89,3.6200,-1.5,3.6197,
469,20浦发银行01,97.32,3.3023,-7.77,3.3432,
470,20航天电子SCP007,99.97,2.9803,1.0,2.9603,
