,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
88,21招商银行CD004,97.28,2.8000,0.03,2.8008,
89,20贴现国债43,98.83,1.8202,-7.95,1.8460,
90,20建设银行双创债,100.59,3.2700,-1.0,3.3028,
91,19附息国债06,100.95,3.1600,-3.05,3.1983,
92,21兴业银行CD009,96.81,3.3000,48.0,3.1250,
93,20南电MTN002,100.27,3.1600,-2.0,3.1600,
94,14国开28,101.50,2.3600,-8.76,2.4077,
95,18国开10,103.25,3.5350,0.5,3.5205,
96,16国开07,100.62,2.9300,-4.8,2.9623,
97,18附息国债09,101.05,2.6806,-4.65,2.6804,
98,19国开02,100.53,2.4950,0.5,2.4799,
99,21象屿股份SCP001,100.00,3.2997,,3.2997,
100,20贴现国债50,99.37,1.4004,5.17,1.3233,
101,15国开18,102.07,3.2500,-3.0,3.2718,
102,20进出12,100.26,2.7700,1.0,2.7394,
103,20工商银行双创债,100.32,3.2400,1.0,3.3111,
104,16附息国债07,100.15,1.9201,-3.01,1.8936,
105,20光大银行CD271,97.91,2.6921,4.21,2.6752,
106,20中航空SCP002,99.84,2.5901,,2.5877,
107,18国开05,109.09,3.4100,-2.75,3.4320,
108,20东航股SCP027,99.98,2.1511,-13.94,2.1511,
109,20贴现国债52,98.87,1.9599,-8.71,1.9661,
110,20国开05,95.81,3.6150,8.5,3.6430,
111,20鲁国资SCP007,100.07,2.5298,1.0,2.5298,
112,20兴业银行CD131,98.05,2.7302,-2.83,2.7585,
113,20民生银行CD561,97.23,2.8000,1.0,2.7967,
114,18工元安居3A2,101.16,,,,
115,19附息国债13,100.49,2.8000,-5.75,2.8528,
116,20国开20,100.22,3.8825,-1.39,3.8748,
117,21大连债02,100.17,3.6200,,3.6418,
118,19国开15,98.71,3.6235,-0.9,3.6330,
119,20上海银行CD310,98.73,2.5600,6.01,2.5600,
120,20交通银行CD185,98.67,2.1399,-0.99,2.1636,
121,20江苏银行CD221,97.21,2.8001,-1.0,2.8255,
122,18农发06,107.30,3.5000,-1.0,3.5031,
123,19进出10,101.62,3.6300,0.5,3.6305,
124,19建元10A2_bc,81.78,,,,
125,19中盈万家4A2,72.86,,,,
126,17国开06,101.62,2.6824,1.24,2.6663,
127,20光大银行永续债,100.48,4.4788,-0.12,4.4730,
128,19农发04,101.23,3.1000,-1.0,3.1419,
129,20农发08,100.92,3.2315,-3.85,3.2517,
130,19附息国债09,100.32,2.0400,-3.01,2.0753,
131,19农发07,100.54,2.7400,-3.0,2.7645,
132,20华夏银行CD254,97.29,2.6600,19.68,2.6560,
133,19附息国债10,101.52,3.7727,-0.73,3.7890,
134,16进出02,100.13,1.8504,1.0,1.8510,
135,20农发09,100.25,2.3374,-0.26,2.3417,
136,20贴现国债63,99.52,1.8201,0.01,1.8151,
137,16附息国债06,100.16,2.6700,-11.0,2.7687,
138,20恒丰银行永续债,96.66,5.7528,,5.7528,
139,20北京农商银行CD005,97.14,1.5114,8.53,1.5114,
140,20光大银行CD325,98.40,3.3001,1.0,3.3001,
141,20江苏银行CD003,97.14,1.4565,5.48,1.4565,
142,20汇丰银行CD048,98.42,3.2499,,3.2499,
143,18工元安居2A2,101.06,,,,
144,20建设银行CD189,98.72,2.5740,-5.06,2.5796,
145,19国开14,100.27,2.8082,0.82,2.7973,
146,20附息国债08,98.62,3.0900,-4.0,3.1235,
147,18国开03,100.41,1.8298,-4.03,1.8392,
148,20贴现国债55,99.38,2.0005,-1.93,1.9943,
149,20交通银行二级,96.62,3.6716,-0.02,3.6717,
150,20上海债05,95.48,3.5000,-3.0,3.5170,
151,20进出04,100.01,1.8499,1.71,1.8455,
152,20光大银行CD111,98.15,2.5092,0.92,2.5169,
153,20兴业银行CD339,97.27,2.7175,-13.24,2.7141,
154,20浦发银行CD478,97.94,2.6600,-28.29,2.7537,
155,20国开17,99.36,3.1284,3.12,3.1289,
156,20民生银行CD162,98.23,2.3902,-0.99,2.6212,
157,21赣州银行CD004,98.61,2.8498,,2.8498,
158,14附息国债12,104.47,2.6286,-4.29,2.6286,
159,13附息国债18,104.49,2.2945,-3.92,2.2944,
160,09附息国债11,102.94,2.7787,-4.33,2.7788,
161,21民生银行CD003,97.30,2.7798,,2.8177,
162,19农发清发01,100.35,2.2000,-8.01,2.2794,
163,19进出03,100.49,2.4929,-4.43,2.6166,
164,20贴现国债49,98.85,1.9502,1.0,1.9117,
165,20广州国资SCP003,99.73,2.6701,,2.6691,
166,20工商银行二级01,100.00,4.1977,3.51,4.1870,
167,20交通银行CD029,97.40,2.1497,-3.04,2.1497,
168,20浙江债23,96.20,3.8500,1.0,3.8446,
169,20电网SCP048,100.02,1.9011,1.0,1.9155,
170,19国开08,100.89,3.1396,-0.04,3.1379,
171,21抚州投资PPN001,100.00,4.7499,,4.7499,
172,21农盈汇寓1A1,100.00,,,,
173,20汇金MTN007B,96.46,3.6000,2.06,3.5994,
174,16农发16,100.28,2.1501,-0.26,2.1501,
175,20江苏银行CD019,97.32,2.2305,-54.91,2.2305,
176,20北京银行CD040,98.15,2.4399,1.0,2.4387,
177,20民生银行CD204,98.09,2.4601,-3.16,2.4751,
178,20进出02,99.31,2.6275,-2.25,2.6429,
179,21浙江上虞农商行CD002,98.61,2.8498,,2.8498,
180,20徽商银行CD155,99.82,1.5997,78.01,1.5997,
181,21融腾1A_bc,100.00,,,,
182,19长安银行二级02,99.52,5.1601,-6.26,5.1634,
183,21中电投SCP002,100.00,2.4998,,2.4998,
184,20建设银行CD138,98.68,2.3500,-4.98,2.3553,
185,20平安银行CD270,98.68,2.3498,-5.0,2.3452,
186,20汇金MTN001,100.00,3.1500,-5.32,3.1528,
187,19附息国债02,100.05,1.8995,-0.07,1.9002,
188,20进出10,96.97,3.6225,-3.82,3.5960,
189,17国开01,102.41,2.9950,-3.5,3.0299,
190,19农发03,100.61,2.6750,-1.75,2.6636,
191,16农发21,99.86,3.1789,89.27,2.3845,
192,20中航集SCP001,99.80,2.7301,0.89,2.7245,
193,20光大银行CD263,97.59,3.3500,1.0,3.2942,
194,20陕煤化MTN001,97.95,4.5214,-8.0,4.5197,
195,20北京银行CD103,97.84,2.8800,38.0,2.5543,
196,20进出15,100.75,3.2550,-2.05,3.2640,
197,18上汽通用债02,100.66,3.2549,-0.51,3.2545,
198,20交通银行CD065,98.06,2.4699,-1.01,2.4764,
199,19重庆15,100.45,3.1300,1.0,3.1299,
200,20平安银行CD084,98.25,2.3398,1.0,2.3399,
201,18进出09,103.25,2.9550,-1.5,2.9695,
202,19中国银行二级01,100.02,3.9753,-6.1,3.9756,
203,16国开10,99.38,3.3100,-1.0,3.3151,
204,19附息国债11,100.26,2.5700,-1.0,2.5667,
205,17农发03,101.26,2.3800,-2.0,2.3800,
206,19中盈万家4A1,57.41,,,,
207,21荆门城投MTN001,100.00,4.9499,,4.9499,
208,20青岛农商行CD095,98.19,2.2298,,2.2298,
209,20民生银行CD183,98.16,2.3499,-5.01,2.4237,
210,20招商银行小微债01,100.36,3.3400,4.0,3.3316,
211,16国开05,99.55,3.8400,-1.0,3.8700,
212,17国开10,103.25,3.4500,1.0,3.4499,
213,19建设银行永续债,100.23,4.1499,-0.01,4.1557,
214,19农发08,101.47,3.3300,-2.0,3.3455,
215,16四川债06,100.33,1.9699,-23.02,1.9799,
216,20贴现国债33,98.98,1.2466,-5.48,1.2466,
217,20北京农商银行CD296,98.73,2.5599,-0.02,2.5599,
218,18附息国债19,102.97,3.0973,-0.27,3.0975,
219,20厦门国际银行CD054,97.98,2.5500,4.51,2.5500,
220,20浦发银行CD137,97.92,2.3400,-1.01,2.3400,
221,20民生银行CD570,97.26,2.8000,-35.14,2.8000,
222,20进出07,99.04,3.4352,-0.48,3.4352,
223,20成都银行CD092,97.90,2.6099,1.0,2.6099,
224,20平安银行CD036,97.31,1.9498,4.98,1.9498,
225,20中信银行CD318,97.23,2.8000,1.0,2.7917,
226,16附息国债15,100.28,2.0500,-5.01,2.0953,
227,18附息国债28,101.37,2.9150,-3.55,2.9112,
228,20附息国债07,98.44,3.8000,-2.0,3.8036,
229,20广东债97,100.54,3.4400,,3.4409,
230,16湘高速MTN001,99.80,6.5864,,6.5864,
231,17东莞农商二级,102.13,4.6038,-15.85,4.7385,
232,19国开07,100.65,2.6700,-1.0,2.6676,
233,20厦门国际银行CD072,97.62,3.3599,1.0,2.8743,
234,18进出02,100.09,1.2173,-33.39,1.3476,
235,17农发12,102.14,2.8200,1.0,2.8166,
236,21台州金融SCP001,100.00,3.5796,,3.5796,
237,20浦发银行CD515,97.07,2.9800,48.0,2.9636,
238,20中电信SCP009,100.00,2.2299,1.0,2.2299,
239,19汇金MTN015,100.14,3.0900,-2.0,3.0990,
240,20农业银行CD083,98.66,1.9505,5.06,1.9505,
241,20国开06,99.75,2.0800,-10.02,2.1480,
242,16进出03,100.23,3.2800,0.5,3.2815,
243,19工商银行永续债,100.98,4.1400,-0.85,4.1509,
244,14进出50,101.55,2.3000,-5.36,2.3300,
245,20兴业银行小微债05,100.47,3.2500,-5.0,3.2801,
246,19华润MTN005,100.65,3.1634,2.68,3.1603,
247,20兴业银行CD240,97.51,2.6500,2.0,2.6308,
248,19进出08,100.67,2.8400,1.0,2.8374,
249,20平安银行CD235,98.62,2.6002,45.03,2.6002,
250,18附息国债07,100.37,1.8501,0.01,1.8601,
251,20兴业银行CD512,99.72,3.1435,-1.96,3.1435,
252,18国开06,105.85,3.2200,-3.5,3.2375,
253,20江苏银行CD214,97.16,2.8301,1.01,2.8262,
254,20兴业银行CD278,97.33,2.6400,-17.99,2.6400,
255,20北京银行CD016,97.38,2.1704,-7.97,2.1683,
256,20农业银行CD010,97.74,2.1498,,2.1497,
257,21中信建投CP001,99.99,2.4372,3.74,2.4714,
258,20兴业银行CD421,97.94,2.6500,1.0,2.6340,
259,21宁波宁海农商银行CD001,98.62,2.8297,,2.8297,
260,20沪电力SCP016,100.03,2.2501,0.03,2.2541,
261,20中原银行CD061,97.51,2.2597,,2.2597,
262,20飞驰建普4C,100.30,,,,
263,20建设银行CD016,97.61,2.5001,-29.99,2.5001,
264,21北京农商银行CD010,98.46,3.1499,,3.1499,
265,20上海银行CD106,98.14,2.4402,1.0,2.4402,
266,17江苏债13,102.23,2.5200,1.0,2.5200,
267,21华电江苏SCP001,100.00,2.6498,,2.6498,
268,18山东15,101.03,2.1500,-68.84,2.1500,
269,19国开09,100.64,3.3700,-2.0,3.3700,
270,20农业银行永续债01,97.00,4.2487,1.0,4.2573,
271,21邯郸交建CP001,100.00,4.1895,,4.1895,
272,20中国银行CD045,98.66,1.9307,3.05,1.9305,
273,21赣国资SCP001,100.00,2.6998,,2.6998,
274,20港兴港投PPN002,100.17,4.2109,,4.2104,
275,21赣州银行CD005,96.99,3.0997,,3.0997,
276,20江苏银行CD224,97.21,2.8000,-4.0,2.8167,
277,20成都银行CD307,99.30,2.0006,0.1,2.0006,
278,19新希望MTN002,99.70,4.1762,-2.77,4.1762,
279,21兰州建投PPN001,100.00,5.5598,,5.5597,
280,20广发银行CD250,98.45,3.2001,40.04,3.2001,
281,19中信银行永续债,99.61,4.3092,-0.32,4.3092,
282,20浦发银行CD111,97.69,2.1698,1.99,2.1587,
283,19招商银行小微债01,100.62,3.0100,-12.0,3.0118,
284,20贵阳银行CD049,97.95,2.5499,-5.03,2.5499,
285,20贴现国债40,98.87,1.8099,-5.87,1.8135,
286,16农发08,100.41,3.2800,0.5,3.2774,
287,19重庆13,100.68,3.0600,-17.0,3.0600,
288,20浦发银行CD529,97.11,2.9764,18.64,2.8832,
289,20洛阳银行CD138,98.35,3.3998,1.0,3.3998,
290,20长沙银行CD122,98.62,2.2002,,2.2002,
291,20华电煤业SCP001,99.97,2.9000,-32.0,2.9000,
292,20许昌投资PPN002,100.07,4.3758,-7.49,4.3758,
293,20浦发银行CD432,99.30,1.6021,5.21,1.6021,
294,20交通银行CD049,98.20,2.3499,-0.02,2.3499,
295,20招商银行CD111,97.32,2.6400,,2.6400,
296,16北京债06,100.28,2.1700,-1.0,2.1600,
297,21平阳农商银行CD001,98.63,2.8000,,2.8000,
298,19中电债01,100.37,3.2360,-17.98,3.2360,
299,20民生银行CD437,97.26,2.7099,-0.01,2.7099,
300,20杭州银行CD096,97.45,2.7000,,2.7000,
301,20宝钢SCP022,100.00,2.0183,-4.29,2.0183,
302,20建设银行CD083,97.32,2.6300,-11.0,2.6300,
303,20贵阳银行CD026,97.43,2.4099,-54.99,2.4099,
304,20中国银行CD111,97.28,2.7700,-21.0,2.7700,
305,20平安银行CD291,97.95,2.6500,-1.01,2.6683,
306,20中信银行CD080,98.02,2.4600,-3.99,2.4700,
307,20北京银行CD043,98.03,2.5300,-2.01,2.5275,
308,20广发银行CD210,98.56,2.7501,1.0,2.7501,
309,20建设银行CD020,98.29,2.1201,-49.97,2.1201,
310,20农业银行CD008,97.65,2.1701,1.99,2.1701,
311,20交通银行CD038,97.73,2.1599,0.96,2.1599,
312,20铁道CP002,99.76,2.4449,,2.4449,
313,20交通银行CD186,98.67,2.1599,-7.02,2.1600,
314,20阳煤CP012,98.97,5.1049,1.0,5.1049,
315,17山东06,102.29,2.4600,-16.0,2.4375,
316,19民生银行永续债,101.72,4.2846,0.83,4.2846,
317,21浙江上虞农商行CD001,99.33,2.7197,,2.7197,
318,15邯郸建投债,40.61,3.6169,,3.6169,
319,20平安银行小微债01,97.84,3.2600,1.0,3.2477,
320,20农业银行CD131,97.96,2.6300,-0.01,2.6300,
321,21招商证券CP001BC,99.93,2.7998,1.0,2.7998,
322,20浙商银行CD038,97.55,2.5601,-7.98,2.5601,
323,20农业银行CD174,97.30,2.7600,2.0,2.7650,
324,16黑龙江债10,100.34,2.1799,-16.0,2.1700,
325,20广东债48,95.02,3.5100,-2.0,3.5132,
326,19招商局MTN001,100.98,3.4721,0.21,3.4710,
327,20南航股SCP021,99.94,2.2399,,2.2401,
328,21金坛投资CP001,100.00,5.3771,,5.3786,
329,20民生银行CD182,98.05,2.7401,4.02,2.6727,
330,19华侨城MTN001,101.03,7.1495,0.11,7.1496,
331,12中信集MTN2,102.46,3.0600,0.42,3.0575,
332,20平安银行CD320,97.19,2.8535,-1.65,2.8518,
333,20民生银行CD471,99.30,1.6021,0.24,1.6021,
334,20广州银行CD043,98.64,2.1800,1.0,2.1803,
335,19农发01,100.86,3.6250,-1.5,3.6265,
336,20廊坊银行永续债01,100.00,4.7962,0.32,5.8449,
337,20成都银行永续债,98.49,5.1553,-41.06,5.1415,
338,20中铝集SCP006,99.87,2.6698,-11.13,2.6698,
339,20深圳机场CP002,99.97,2.8267,-131.2,2.8013,
340,18农发01,106.51,3.2150,-5.0,3.2421,
341,16进出12,100.44,2.3500,-6.75,2.3369,
342,20杭州银行CD235,97.18,2.8400,3.0,2.8271,
343,18河钢集MTN011,100.04,4.0648,-69.65,4.0814,
344,20粤铁建SCP002,99.69,2.8616,1.0,2.8640,
345,20上海银行CD271,98.64,2.5500,4.01,2.5400,
346,17湖南05,102.24,2.5200,1.0,2.5200,
347,20民生银行CD368,98.01,2.5001,1.0,2.5001,
348,21汇理汽车债01,100.00,3.8899,1.0,3.8899,
349,21瑞丰银行CD005,99.34,2.7000,,2.7000,
350,18农发08,103.13,2.9700,-2.18,2.9747,
351,17农发04,102.30,3.0100,-2.0,3.0266,
352,18衡阳城投PPN001,100.35,6.1881,2.66,6.0918,
353,20进出08,99.98,2.2800,-1.88,2.2629,
354,19杭州银行二级,99.90,4.6112,1.12,4.6112,
355,19附息国债07,101.49,2.9450,-3.5,2.9533,
356,21捷赢1A_bc,100.00,,,,
357,20平安银行永续债01,98.22,4.3300,-31.14,4.3302,
358,19陕煤化MTN007,98.70,4.5186,-0.14,4.5198,
359,20赣州城投(疫情防控债)CP001,99.72,2.9603,-5.15,2.9505,
360,20河北债17,96.83,3.3700,,3.3900,
361,20贴现国债59,99.44,1.8898,4.0,1.8735,
362,16潍柴控股MTN001,100.19,2.5102,1.0,2.5174,
363,20中国银行二级01,100.22,4.1701,0.75,4.1707,
364,20龙源电力SCP018,99.98,2.1003,3.92,2.0571,
365,20南电MTN004,99.40,3.1900,-4.0,3.1905,
366,20株洲城建PPN002,99.47,4.5251,-15.71,4.5261,
367,20民生银行CD343,98.63,2.3995,49.98,2.3995,
368,20上海农商02,100.66,3.5000,9.91,3.5000,
369,20浦发银行01,97.49,3.2304,-0.96,3.2304,
370,17滨海农商二级01,98.84,5.2133,3.23,5.2125,
371,21如皋经开SCP001,100.00,4.7563,-0.31,4.7563,
372,20兴业银行CD533,97.27,2.7800,-1.92,2.7800,
373,20泰山投资PPN001,100.00,4.9266,-0.15,4.9268,
374,20电网SCP032,99.81,2.5411,-0.89,2.5411,
375,21苏交通SCP002,99.56,3.6468,94.76,3.6468,
376,20上海银行CD270,98.50,2.9918,-0.18,2.8279,
377,21金科地产SCP001,100.00,5.3960,-0.08,5.3300,
378,20北京农商银行CD080,97.79,3.4981,,3.4981,
379,19诸暨国资PPN001,101.37,3.8105,-13.47,3.8095,
380,17贵州债20,102.53,2.5400,,2.5400,
381,19西咸集团债02,100.02,4.4632,1.0,4.4631,
382,20浦发银行CD466,97.95,2.6200,-18.0,2.6200,
383,20华夏银行CD404,97.94,2.6400,-27.0,2.6433,
384,17农发09,101.76,2.6876,-0.44,2.6888,
385,20交通银行CD046,98.23,2.4002,0.04,2.4066,
386,20华电股MTN003,98.23,3.3277,-4.46,3.3292,
387,18宁波债01,100.55,2.1000,-0.78,2.1000,
388,21上海银行CD003,98.68,2.6990,-35.8,2.6990,
389,19中石油MTN005,100.27,3.5000,1.0,3.5000,
390,20四川天府银行CD041,96.99,2.6999,,2.6833,
391,20中信银行CD218,98.67,2.1602,-48.96,2.1602,
392,20南京银行CD042,98.14,2.4500,1.01,2.4435,
393,20平安银行CD319,97.23,2.8000,1.0,2.7867,
394,16南充投资MTN001,99.90,4.0200,12.0,4.0200,
395,20广西债38,100.05,3.4300,5.0,3.3865,
396,20华电SCP010,99.96,2.0002,9.99,2.0035,
397,20浙商银行CD118,98.70,2.5201,-3.98,2.5201,
398,20建设银行CD173,99.40,2.1500,-0.02,2.1635,
399,20民生银行CD123,97.69,2.1500,-59.01,2.1500,
400,18江南农商二级01,101.72,4.8784,-8.44,4.8784,
401,20中信银行CD097,98.28,2.1797,0.99,2.1697,
402,20北京银行CD032,98.08,2.9101,49.03,2.9101,
403,19相城城建PPN001,99.98,4.5862,,4.5859,
404,20交通银行CD167,97.27,2.7134,6.33,2.7134,
405,20光大银行CD322,97.29,2.7700,1.85,2.7700,
406,18泸工投债,100.00,7.1763,62.62,7.1763,
407,19余杭创新PPN002,101.23,4.1537,-0.1,4.1537,
408,20贴现国债47,98.88,1.8200,2.01,1.8200,
409,18上饶国资MTN001,100.80,6.5268,-5.3,6.5450,
410,20进出06,99.92,1.9999,-0.02,1.9722,
411,20贴现国债57,98.86,2.0342,-1.58,2.0533,
412,21镇江城建SCP003,99.68,5.1500,9.21,5.1500,
413,20浦发银行CD517,97.23,2.8000,-5.35,2.8148,
414,15国开10,103.74,3.2500,-2.0,3.2515,
415,20贴现国债61,99.48,1.8001,-2.97,1.8165,
416,14国开05,108.08,3.0587,0.87,3.0594,
417,20农发03,99.72,2.1599,0.97,2.1572,
418,20交通银行CD007,97.18,1.5504,-6.12,1.6075,
419,21中化股SCP001,100.01,2.2507,-2.85,2.2506,
420,20长沙银行CD059,97.82,2.9501,1.0,2.9501,
421,18附息国债27,100.62,3.1600,-2.0,3.1663,
422,18农发13,101.48,3.0000,-3.0,3.0184,
423,20东航股SCP032,100.00,2.0986,9.71,2.0036,
424,20平安银行CD276,98.66,2.4299,-8.2,2.4114,
425,19江苏债05,100.80,3.0300,-8.93,3.0300,
426,20承德银行二级01,94.38,5.3541,8.83,5.2110,
427,11国网债01,102.03,2.8000,-18.0,2.8447,
428,20锡交通SCP009,99.70,2.6999,-70.01,2.8615,
429,19武清经开MTN002,98.89,7.6300,-37.47,7.9134,
430,20深能源CP001,100.05,2.2698,-5.04,2.2766,
431,21淮安国投SCP001,100.00,3.2497,,3.2497,
432,17鲁高速MTN003,102.87,3.2700,-2.83,3.2693,
433,20中建材MTN001,99.48,3.3700,-0.26,3.3698,
434,19泉州城建MTN001,100.85,3.3900,-9.0,3.3871,
435,20农发清发02,96.74,3.4500,-3.0,3.4581,
436,20交银租赁债01,100.44,3.4800,-12.0,3.4920,
437,20兴业银行CD121,98.21,2.3398,-6.01,2.3498,
438,21高淳国资SCP001,100.00,4.1971,-0.24,4.1971,
439,20兴业银行CD415,97.26,2.7001,-11.99,2.7001,
440,20中电投SCP029,99.84,3.2792,-224.77,3.0854,
441,20兴业银行CD138,98.16,2.3301,-16.0,2.4099,
442,19华润MTN001,101.01,3.4918,-1.03,3.4870,
443,18华润置地MTN002B,103.80,3.4177,1.77,3.4190,
444,21瓯海农商行CD003,98.62,2.8199,,2.8199,
445,20农业银行CD142,99.30,1.9306,8.08,1.9386,
446,20扬州绿产CP002,99.60,4.2701,,4.2701,
447,16渝南资产PPN002,99.74,6.1382,,6.1382,
448,20中信银行CD330,97.26,2.8000,4.0,2.8000,
449,21鄞州银行CD003,99.34,2.7000,,2.7000,
450,20进出11,100.93,3.6250,-1.47,3.6381,
451,20抗疫国债03,96.32,3.2250,-3.0,3.2271,
452,21上海环境SCP001,100.01,2.4007,0.04,2.4006,
453,20贴现国债62,99.50,1.8302,0.02,1.8185,
454,21滨江房产CP001,99.99,3.9531,-4.7,3.9500,
455,19中油股MTN001,100.53,3.2637,-1.93,3.2637,
456,20连云市政SCP006,100.05,2.8994,-60.03,2.8994,
457,20桂林银行CD078,96.80,3.4295,2.95,3.2389,
458,18汇金MTN001,100.13,1.9500,9.94,1.9496,
459,20上海银行CD252,98.63,2.4500,-40.09,2.4500,
460,18陕有色MTN001,100.80,3.1847,0.19,3.1919,
461,18湖北债09,102.94,3.2835,-0.66,3.2835,
462,20北部湾SCP008,99.95,3.6298,,3.6264,
463,19中林集团MTN001,98.65,7.6000,1.0,7.6000,
464,20浙商银行CD068,97.24,2.7413,4.12,2.7400,
465,20中电投MTN017,100.25,6.2979,,6.2980,
466,20首钢SCP005,99.96,2.5001,0.03,2.5001,
467,18农发02,100.09,1.4005,-14.92,1.5433,
468,17华能MTN001,102.22,3.1350,1.0,3.1351,
469,18中建七局MTN001,100.80,3.1500,-0.36,3.1477,
470,17国开12,102.84,2.8100,-2.0,2.8250,
471,18浙能源MTN004,101.68,3.4500,1.0,3.4501,
472,17武汉地铁GN001,102.30,4.5164,-4.55,4.5162,
473,16国开18,100.95,2.3500,-0.22,2.3541,
474,19中煤能源MTN001,100.81,4.0191,-2.97,4.0178,
475,20交通银行永续债,100.98,4.3488,-18.07,4.3495,
476,18农发12,100.78,2.3500,-5.0,2.3650,
