,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
61,20农发清发01,99.17,2.9500,-6.0,2.9661,
62,18兴业绿色金融02,100.66,3.1568,-0.32,3.0723,
63,17进出03,103.30,3.5100,-4.0,3.5379,
64,20北京债17,94.68,3.6200,,3.6200,
65,20平安银行CD061,97.32,2.7785,9.85,2.7620,
66,11附息国债02,100.15,2.0267,-21.31,2.0184,
67,20武金控SCP003,100.00,3.7988,,3.7988,
68,20交通银行CD029,97.34,2.6820,-15.72,2.6917,
69,15国开04,101.02,2.9236,-0.37,2.9245,
70,17国开10,102.79,3.5350,-1.54,3.5398,
71,20邮政MTN002,100.00,6.4477,,6.4477,
72,19国开02,100.13,2.9000,1.0,2.8743,
73,20国开05,95.37,3.6700,-3.0,3.6632,
74,20中国银行CD060,98.59,2.6901,-1.0,2.6873,
75,18附息国债21,100.35,2.7049,-0.51,2.7063,
76,20附息国债10,99.70,2.6700,-3.01,2.6888,
77,18农发06,106.79,3.5850,0.52,3.5862,
78,19宝马金融PPN002BC(品种二),100.17,3.8500,-26.0,3.8750,
79,20附息国债07,96.82,3.8750,-6.0,3.9072,
80,19国开03,100.22,3.2236,0.5,3.1960,
81,20国开11,99.46,2.6301,-1.62,2.6561,
82,20河北债15,94.13,3.6200,,3.6200,
83,18国开08,100.45,2.6800,0.01,2.6660,
84,19国开绿债01,99.98,3.1100,1.0,3.0964,
85,20中信银行二级,97.26,4.2193,1.0,4.2193,
86,15附息国债14,100.74,2.7961,-0.39,2.7960,
87,16滨建投PPN001,99.73,5.1469,,5.1469,
88,19国开15,98.12,3.7045,-0.46,3.6966,
89,19附息国债15,98.85,3.2800,-1.5,3.2770,
90,18国开10,102.92,3.5875,-1.25,3.6008,
91,16国开06,100.05,2.5703,-2.99,2.5824,
92,20云南债28,98.13,3.3800,,3.3825,
93,19附息国债07,100.78,3.0900,-4.0,3.2709,
94,20农业银行CD019,98.33,0.9544,-4.38,0.9992,
95,20广州农村商业银行CD136,99.78,1.2971,-55.23,1.2971,
96,16国开10,99.04,3.3800,0.08,3.3880,
97,19国开08,100.54,3.2500,-3.0,3.2798,
98,19国开07,100.33,2.9297,-6.81,2.9732,
99,17附息国债04,101.89,3.0593,0.24,3.0593,
100,20进出02,98.82,2.9900,-0.24,2.9900,
101,20平安银行CD048,97.35,2.7499,1.0,2.7499,
102,20南京银行CD128,98.60,2.6998,-25.01,2.6998,
103,19交通银行二级01,99.35,4.1883,-0.63,4.1883,
104,20光大银行CD196,97.91,2.8300,,2.8300,
105,20兴业银行CD173,97.84,2.8202,0.57,2.8190,
106,20建设银行CD101,98.59,2.8446,-0.53,2.8137,
107,20民生银行CD564,97.07,3.0200,3.0,3.0200,
108,20渤海银行CD511,99.76,2.7988,,2.7988,
109,20洛阳银行CD185,99.75,2.9490,,2.9490,
110,20兴业银行CD225,97.44,2.8201,,2.8201,
111,19农发07,100.17,2.9980,-5.0,3.0304,
112,20农发02,97.95,3.1445,0.51,3.1323,
113,15农发05,102.34,3.3580,-1.2,3.3631,
114,19进出06,100.44,3.0479,-0.21,3.0316,
115,20国开01,99.99,2.4998,-6.03,2.5083,
116,20农业银行CD083,98.61,2.7200,-17.29,2.6861,
117,20平安银行CD222,98.58,2.7501,-67.01,3.1733,
118,16农发03,100.02,2.4508,-14.94,2.5567,
119,19农发06,100.38,3.6850,-1.25,3.6901,
120,20抗疫国债04,96.21,3.3250,-1.75,3.3247,
121,20附息国债04,92.26,3.8325,-1.25,3.8391,
122,18国开05,108.59,3.4975,-0.28,3.4931,
123,20进出08,99.80,2.6499,-4.01,2.6658,
124,20中国银行CD051,98.61,2.6911,-7.0,2.6524,
125,18黑龙江04,100.60,2.7001,-4.67,2.7003,
126,09附息国债11,102.34,2.9762,1.27,2.9762,
127,20贵阳银行CD052,97.83,2.8900,1.0,2.8900,
128,20温州银行CD205,99.16,3.4490,,3.4490,
129,20广州地铁SCP007,99.94,3.1736,,3.1793,
130,19中国银行小微债01,100.12,3.1200,7.0,3.1200,
131,20江宁经开SCP005,100.00,3.4990,,3.4990,
132,20浦发银行CD469,97.78,2.9800,-12.0,2.9626,
133,20中国银行CD025,97.44,2.8100,1.0,2.8075,
134,20广州农村商业银行CD145,96.40,3.7386,3.86,3.3935,
135,20中石油MTN002,96.98,3.7700,-0.5,3.7701,
136,20青岛农商永续债01,100.00,4.7998,,4.7998,
137,20电网SCP048,99.97,2.8497,1.0,2.8497,
138,20财金债,99.76,3.9528,,3.9528,
139,20农业银行CD071,98.63,2.7202,6.06,2.7026,
140,20厦门银行CD252,98.22,3.6501,1.0,3.6501,
141,20浦发银行CD513,97.06,3.0200,2.0,3.0200,
142,20民生银行(防疫专项)CD074,97.48,2.6998,-0.04,2.6998,
143,20国网租赁SCP008,99.90,3.7997,,3.8119,
144,16内蒙古债24,100.12,2.9300,1.0,2.9300,
145,20农业银行CD076,98.63,2.6799,0.98,2.6986,
146,20贴现国债55,99.32,2.7000,0.01,2.6909,
147,20徐州交通SCP001,100.00,3.4490,,3.4490,
148,20进出13,100.47,3.1506,0.06,3.1418,
149,20江苏债07,91.92,4.0000,,4.0000,
150,20兴业银行CD127,97.96,2.8000,1.01,2.9062,
151,16兴业绿色金融债03,100.21,3.1500,1.0,3.1500,
152,20兴业银行CD432,99.28,2.7002,4.98,2.7002,
153,20中原银行CD434,99.33,2.7493,,2.7493,
154,19附息国债10,100.34,3.8400,1.0,3.8327,
155,20农业银行CD029,97.97,2.7999,-23.02,2.7999,
156,20胶州专项债01,99.99,4.8999,0.29,4.8999,
157,20上海银行CD302,99.34,2.6996,,2.6996,
158,20温州银行CD204,99.75,2.9490,,2.9490,
159,16附息国债10,98.86,3.1328,-1.72,3.1323,
160,20农发07,99.74,3.1600,1.0,3.1502,
161,20附息国债01,99.98,2.5995,-10.02,2.6715,
162,20中交二航MTN002,100.00,7.4258,,7.4258,
163,20贴现国债52,98.67,2.6901,3.01,2.6978,
164,20进出12,99.90,3.0100,-5.5,3.0309,
165,20平安银行CD328,97.09,2.9990,-0.07,2.9997,
166,20东航股SCP027,99.84,3.0501,0.04,3.0501,
167,20农业银行永续债01,95.40,4.6587,0.87,4.6658,
168,16金沙债,58.81,7.2731,,7.2731,
169,20进出09,99.85,2.7499,-0.01,2.8461,
170,20贴现国债46,99.48,1.1976,-5.23,1.1976,
171,20中石油MTN003,96.98,3.7700,1.0,3.7700,
172,20中信建投CP014,99.99,2.9195,11.94,2.9145,
173,20浦发银行CD128,98.47,1.0009,-19.99,1.0739,
174,20重庆农村商行CD204,98.56,2.7300,-35.0,2.7300,
175,20中国银行CD070,98.20,4.4805,-0.44,3.5902,
176,20浦发银行CD460,99.28,2.6998,2.94,2.6998,
177,20民生银行CD558,98.61,2.7945,-16.33,2.7934,
178,19安徽债01,100.11,3.3450,1.0,3.3425,
179,19中电投ABN001,99.63,,,,
180,20浦发银行CD384,98.59,2.7301,3.03,2.7301,
181,20民生银行CD420,98.54,2.9837,-1.1,2.9815,
182,16农发21,100.02,2.8900,9.0,2.8450,
183,20中国银行CD055,98.61,2.6802,-1.97,2.6975,
184,17附息国债22,109.00,3.7451,-0.97,3.7451,
185,20进出007,99.95,2.7039,-0.26,2.7068,
186,20浙商银行CD124,98.28,3.5201,1.0,3.5201,
187,18贵州债02,104.03,3.2800,1.0,3.2800,
188,17建元5A3,98.82,,,,
189,20农业银行CD030,97.98,2.7501,-3.99,2.7601,
190,20首钢SCP006,99.73,3.4601,23.19,3.4601,
191,16津地铁PPN002,100.06,3.7996,-25.13,3.7996,
192,16津地铁PPN001,99.95,3.8265,,3.8265,
193,18国开11,101.52,3.1484,0.5,3.1220,
194,19农发08,100.91,3.4450,-2.0,3.4491,
195,17西安高新债01,103.28,4.3463,-0.33,4.3463,
196,20贵州银行CD116,96.50,3.6200,1.0,3.6200,
197,19进出10,101.23,3.6850,-1.5,3.6953,
198,20附息国债02,98.97,3.1290,27.9,2.8665,
199,19工商银行二级01,100.28,4.2164,-0.42,4.2166,
200,20锦州银行CD252,98.21,3.6486,,3.6486,
201,17国开15,104.20,3.5200,1.0,3.5167,
202,20南京银行CD130,98.61,2.7199,2.0,2.7072,
203,20中信银行CD318,97.06,3.0199,1.99,3.0127,
204,17大同银行二级,100.82,5.3559,13.44,5.4336,
205,19黑龙江07,103.54,3.9715,,3.9715,
206,19农发03,100.25,2.9900,-3.0,2.9964,
207,18洋口港债02,102.50,6.4978,,6.4978,
208,20江宁城建MTN004,100.00,7.3241,,7.3241,
209,18民生银行01,100.68,3.0656,-3.2,3.1695,
210,20农发10,100.64,3.7100,1.0,3.6990,
211,19进出09,100.10,2.8021,0.2,2.7888,
212,20进出14,99.97,2.7500,1.0,2.7775,
213,20徽商银行CD137,98.58,2.8499,1.0,2.8499,
214,18国开14,103.51,3.3500,-2.41,3.3500,
215,20中国银行CD011,97.91,2.9799,2.99,2.9799,
216,18国开03,100.42,2.5300,1.0,2.5223,
217,20中交四局MTN003,100.00,7.4742,,7.4742,
218,18民生租赁债01,100.56,3.4499,-23.0,3.4228,
219,20西安银行CD097,98.22,3.6501,-29.99,3.6501,
220,20民生银行CD486,99.28,2.7002,2.03,2.7002,
221,20徽商银行CD149,99.29,2.8991,-0.07,2.8991,
222,20中信银行CD214,98.59,2.7001,1.0,2.7001,
223,20民生银行CD566,97.06,3.0300,3.0,3.0260,
224,17工元5A2,50.64,,,,
225,20西安银行CD099,97.01,4.1283,-0.29,4.1283,
226,17附息国债13,102.49,2.8089,-4.11,2.8089,
227,16交行绿色金融债02,100.08,3.1500,1.0,3.1500,
228,20国泰君安CP010,99.99,2.8999,-0.02,2.8999,
229,18浦发银行二级02,101.56,4.7115,7.19,4.7115,
230,20农发03,99.47,2.7137,-0.01,2.7199,
231,20南电MTN007,95.98,3.7600,-1.0,3.7689,
232,20江南农商永续债02,98.13,5.2392,-17.68,5.4062,
233,20郑州银行CD269,97.30,3.7000,,3.7000,
234,19招商局MTN006A,100.24,6.4696,0.17,6.4702,
235,18农发08,102.79,3.1483,0.83,3.1339,
236,20贴现国债50,99.36,2.5496,1.0,2.5499,
237,20农发05,95.66,3.3420,-2.9,3.3699,
238,20贴现国债54,98.68,2.6501,-2.99,2.6607,
239,13国开40,103.96,3.1595,0.53,3.1596,
240,20交通银行二级,95.34,3.8368,0.45,3.8368,
241,20农发06,99.65,2.7437,3.37,2.7438,
242,19附息国债04,100.73,2.9525,-2.08,2.9531,
243,20中石化MTN003,96.92,3.5400,1.0,3.5395,
244,20进出15,100.21,3.3800,1.0,3.3548,
245,20汇金MTN007B,95.75,3.7700,-7.0,3.7700,
246,20民生银行二级,96.86,4.1535,-0.04,4.1535,
247,19射阳城投债02,102.60,6.4588,,6.4588,
248,18溧水经开MTN003,101.50,7.2839,,7.2839,
249,20成都银行CD263,96.93,3.1362,2.28,3.1781,
250,16农发11,100.11,2.5308,0.08,2.5305,
251,20中国银行CD092,97.79,2.9649,5.49,2.9315,
252,20中国银行永续债01,95.15,4.6500,-1.91,4.6496,
253,18江苏债09,100.54,2.7099,-3.01,2.7174,
254,20邮储银行永续债,96.04,4.7400,-0.86,4.7395,
255,19中信银行永续债,98.08,4.7400,-4.22,4.7517,
256,20杭州银行CD166,98.60,2.7201,,2.7201,
257,20江苏银行CD115,97.90,2.8349,-19.5,2.8349,
258,20弘辉控股SCP002,100.00,4.7981,,4.7980,
259,20农业银行CD094,98.61,2.6902,2.03,2.6801,
260,20浦发银行CD137,97.78,2.7499,-5.0,2.7750,
261,20北京银行CD002,97.15,2.6996,2.95,2.6996,
262,20建设银行CD181,97.09,3.0000,0.03,3.0000,
263,20渤海银行CD470,99.27,2.8002,-22.99,2.8002,
264,19农业银行二级04,100.41,4.2383,-1.75,4.2383,
265,16合肥农商二级,99.34,4.3285,0.04,4.3280,
266,19康富华能ABN002优先,99.68,,,,
267,20华夏银行CD348,98.46,3.3299,-12.02,3.3299,
268,19平安银行永续债01,97.59,4.7732,10.79,4.7732,
269,20兴业银行CD451,99.28,2.6998,1.96,2.6998,
270,20农业银行CD142,99.10,4.1681,-1.6,3.0823,
271,20交通银行CD054,97.97,2.7894,-0.28,2.7880,
272,20贵阳银行CD178,97.76,3.0493,,3.0493,
273,20贵阳银行CD129,96.86,3.2100,,3.2100,
274,20中信银行CD149,98.63,2.6681,-0.18,2.6631,
275,20张江集MTN001,98.38,3.7524,-4.76,3.7500,
276,20江苏银行CD227,97.02,3.0600,-2.0,3.0600,
277,20中信银行CD160,97.04,3.1244,-1.33,3.1236,
278,20中电信SCP016,99.93,2.9005,,2.9005,
279,20珠海华润银行CD011,97.18,2.8600,,2.8600,
280,20浦发银行CD164,97.95,2.8001,-19.98,2.8001,
281,20贴现国债56,99.34,2.5502,1.04,2.5550,
282,20德宝天元ABN001BC优先A,56.29,,,,
283,20浦发银行CD221,98.17,2.7001,2.01,2.7001,
284,15国开18,101.57,3.3714,-0.86,3.3759,
285,17甘肃债04,101.58,2.8700,,2.8700,
286,20贵州银行CD025,97.78,2.9501,,2.9501,
287,20河钢集CP001,99.80,3.9132,-16.69,3.9216,
288,20深圳农商银行CD030,99.33,2.7193,,2.7193,
289,19戴姆勒PPN001BC,100.20,3.7000,-55.0,3.7250,
290,20东道3号ABN002优先,100.00,,,,
291,20北部湾SCP012,99.97,3.6503,,3.6503,
292,17龙居1A,27.43,,,,
293,20抗疫国债03,95.51,3.3250,-0.5,3.3250,
294,20蓝海投资MTN001,100.00,6.4996,,6.4996,
295,18国开04,103.42,3.0850,-3.59,3.0851,
296,16附息国债21,99.38,3.1429,31.79,2.9505,
297,20南电MTN008,95.70,3.7700,1.0,3.7700,
298,20中油股MTN001,97.59,3.5276,0.76,3.5289,
299,18进出02,100.18,2.5497,-10.0,2.6098,
300,20浦发银行CD039,97.26,2.7099,2.99,2.7114,
301,20民生银行CD093,97.43,2.7102,,2.7059,
302,20平安银行CD233,99.36,0.7957,-10.35,0.8374,
303,20中色MTN006,100.00,7.5711,,7.5711,
304,20宁波银行CD191,99.28,2.7204,-0.11,2.7204,
305,18农发02,100.19,2.6398,-4.07,2.6769,
306,20中国银行CD020,97.46,2.8101,,2.8101,
307,19附息国债11,99.74,2.9100,1.0,2.8924,
308,14国开03,100.21,2.5207,-7.95,2.5352,
309,20苏元禾MTN001,99.54,4.0735,-8.79,4.0737,
310,20重庆银行CD041,97.64,2.7599,1.0,2.7599,
311,17金洲双创债,69.84,13.9590,,14.7398,
312,18农发09,100.65,2.6900,0.01,2.6725,
313,20国网租赁SCP011,99.85,3.7299,,3.7299,
314,18金湖交投债,103.03,6.0533,,6.0533,
315,20中信银行CD252,97.04,3.0132,0.45,3.0007,
316,19新疆债14,103.37,3.9715,,3.9715,
317,20城士ABN001优先,100.00,,,,
318,19北京债13,100.31,3.2100,,3.2100,
319,18渤海银行02,100.45,3.5236,0.35,3.5073,
320,20民生银行CD147,97.70,2.7000,1.0,2.7000,
321,19中国华融债01(品种一),100.17,3.6000,1.0,3.6000,
322,20中国银行永续债03,100.01,4.6965,0.3,4.6965,
323,20兴业银行CD453,99.28,2.6703,1.0,2.6703,
324,20中国银行CD111,97.08,3.0100,1.0,3.0100,
325,20华夏银行CD473,97.06,3.0200,1.0,3.0200,
326,20国开17,99.82,2.9259,-31.89,2.9259,
327,20国开18,99.28,3.2739,-37.51,3.2739,
328,20农业银行CD008,97.55,2.6979,0.78,2.6926,
329,19民泰商行小微债02,100.31,4.0949,-1.51,4.0949,
330,20广州农村商业银行CD104,98.57,2.7300,-31.98,2.7300,
331,20民生银行CD550,97.75,4.7802,-0.23,4.7802,
332,20兴业银行CD131,97.40,4.4596,-0.6,3.3533,
333,20陕投集团SCP002,99.89,3.5999,15.09,3.5999,
334,16进出16,100.33,2.9456,14.57,2.9456,
335,17中节能MTN001,101.57,3.6800,1.62,3.6800,
336,20光大银行CD201,97.11,2.9800,,2.9800,
337,20赣高速MTN004,100.00,3.7500,0.01,3.7491,
338,20青海银行CD038,99.74,3.0898,,3.0898,
339,20中国银行CD109,98.61,2.8001,0.01,2.7934,
340,17泰隆商行二级,100.49,4.9034,7.5,4.9034,
341,20湘高速MTN003,96.22,4.2500,11.31,4.2500,
342,13国开31,102.44,3.1605,0.5,3.1605,
343,20柳州东通MTN002,100.00,6.7868,,6.7868,
344,20徽商银行CD151,97.02,3.0660,,3.0660,
345,20中信银行CD080,97.83,2.8200,-36.0,2.8200,
346,20京能源SCP004,99.95,3.0504,4.98,3.0504,
347,20交通银行CD185,98.61,2.6998,1.99,2.6998,
348,20平安银行CD195,97.16,2.9100,-9.99,2.9100,
349,18建德停车场债,103.50,6.1057,,6.1057,
350,20中国核建SCP004,99.93,3.1506,1.0,3.1506,
351,20皖出版SCP004,100.00,3.6189,,3.6189,
352,16国开18,100.64,2.7436,-4.64,2.7438,
353,19附息国债02,99.96,2.6199,-1.0,2.6277,
354,20杭州湾新SCP004,99.82,3.8903,1.0,3.8864,
355,18国开06,105.40,3.3500,-2.1,3.3409,
356,16广发银行02,100.25,2.8700,-6.0,2.8700,
357,19建元7A3_bc,79.63,,,,
358,20浙商银行CD065,97.12,3.0000,4.99,2.9964,
359,19工元宜居8A2,99.68,,,,
360,18光明MTN005,100.66,3.2400,-6.0,3.2400,
361,18海淀国资MTN002,96.82,7.6256,-37.44,7.8576,
362,20中电投MTN024,99.97,6.5088,0.41,6.5090,
363,18贵州银行二级01,100.15,4.9712,-9.13,4.9712,
364,15福建债21,101.22,2.8900,,2.8900,
365,18附息国债23,101.09,2.8800,-2.0,2.8800,
366,20汇金MTN007A,97.18,3.5123,0.23,3.5112,
367,20广晟MTN002,98.43,3.8976,-10.36,3.9038,
368,20建设银行CD088,98.59,2.7000,3.99,2.6905,
369,20中国信达债02BC(品种一),98.08,3.7524,45.35,3.7512,
370,20江苏银行CD172,97.76,3.0001,5.0,3.0001,
371,20中铁建租赁01,98.24,4.2500,-9.24,4.2510,
372,20首钢SCP009,99.80,3.2065,-32.65,3.1998,
373,19中油股MTN002,100.18,3.3864,-2.31,3.3873,
374,19国开04,101.49,3.3592,-1.0,3.3888,
375,19威高ABN001优先A,97.64,,,,
376,20兴业银行CD421,97.56,3.3999,46.98,3.3999,
377,20农业银行CD133,97.83,2.8959,0.59,2.8959,
378,20泉州台商SCP004,100.00,4.3285,,4.3281,
379,20农业银行CD093,98.61,2.6700,1.0,2.6760,
380,19辽宁债10,100.08,4.0450,1.0,4.0450,
381,11附息国债23,108.64,3.9050,-1.5,3.9170,
382,18建元19A1_bc,4.35,,,,
383,20洛阳银行CD184,99.19,3.2990,,3.2990,
384,20海通证券CP008,100.00,2.9297,1.0,2.9297,
385,20工元乐居5A1,100.00,,,,
386,17邮储银行二级01,101.03,4.3049,0.44,4.3049,
387,16农发17,100.83,3.1582,1.0,3.1590,
388,20贴现国债38,98.78,2.6898,-6.01,2.6842,
389,18中粮地产MTN001,100.56,3.2096,-4.03,3.2096,
390,20苏交通MTN002,95.66,3.8900,-6.13,3.8900,
391,20建设银行CD080,98.62,2.6902,-15.98,2.6901,
392,14中材集MTN001,101.58,3.5500,-0.44,3.5489,
393,20张江集MTN002,99.41,3.8280,-2.2,3.8293,
394,20金融街MTN003,100.30,3.9028,0.84,3.9007,
395,20宁波银行CD217,99.80,1.1961,9.63,1.1961,
396,18进出21,103.10,4.3505,,4.3502,
397,19惠益M3A2,100.17,,,,
398,18首开集团MTN001,100.62,3.2077,-4.23,3.2125,
399,19泰兴成兴债02,102.50,6.6935,,6.6935,
400,11渝城投债,100.12,3.4493,1.0,3.4493,
401,20新疆债25,101.03,3.9800,,3.9800,
402,18进出13,100.72,2.7500,-3.0,2.7735,
403,18晋能MTN003,100.14,5.3812,6.26,5.3548,
404,17吴中城投PPN001,101.46,4.1300,,4.1418,
405,16农发18,100.79,3.4125,-11.75,3.4125,
406,19信达地产ABN001优先A7,100.50,,,,
407,20交通银行01,99.25,3.4800,1.0,3.4703,
408,20进出674,99.49,1.0030,-14.3,1.1395,
409,19吉利MTN001,99.99,4.0900,1.0,4.0900,
410,18交通银行小微债,100.58,3.1500,1.0,3.1497,
411,20驻马店投PPN001,100.14,5.1056,,5.2008,
412,20浦发银行CD464,99.27,2.7000,-14.98,2.6838,
413,20东元1优先,100.00,,,,
414,18中信银行二级01,102.02,4.6399,0.39,4.6342,
415,19汇金MTN019,99.85,3.4000,-3.0,3.4035,
416,19信达地产ABN001优先A6,100.50,,,,
417,18河北41,100.70,3.1900,-5.0,3.1957,
418,20赣州城投MTN001,100.11,4.4150,-2.49,4.4233,
419,20电网SCP044,99.85,2.8999,,2.9016,
420,18进出04,100.48,2.6199,-1.32,2.6247,
421,19交通银行永续债,98.59,4.6124,-1.69,4.6124,
422,20新开元PPN001,100.99,6.9857,,6.9853,
423,20国开09,99.41,3.4900,-3.0,3.4900,
424,11国开38,100.86,2.7200,-0.41,2.7134,
425,20成都银行CD273,99.26,2.7201,-30.99,2.7201,
426,20附息国债03,98.18,3.1082,14.82,3.0043,
427,20兴业银行CD529,97.06,3.0200,3.0,3.0200,
428,20广发证券CP009BC,99.97,3.4002,30.04,3.3551,
429,20中信银行CD039,97.72,2.6998,-0.03,2.6998,
430,20江苏银行CD202,97.01,3.0500,-27.0,3.0500,
431,19戴姆勒PPN003BC,100.42,3.8000,-8.0,3.8000,
432,20赣州城投SCP002,99.80,3.7699,-13.02,3.7700,
433,12附息国债06,106.37,3.3500,2.0,3.3685,
434,20厦门国际银行CD002,97.11,2.7998,-0.08,2.7998,
435,20兴业银行CD521,97.06,3.0200,3.0,3.0200,
436,20兴业银行CD245,98.12,2.7499,-19.0,2.7499,
437,20浦发银行CD130,98.47,1.0982,-10.2,1.0982,
438,20江苏银行CD196,96.99,3.0600,-1.12,3.0613,
439,20张江集SCP007,99.97,3.1903,-15.0,3.1903,
440,20中国银行CD095,97.83,2.9004,2.24,2.9004,
441,20建设银行二级,99.24,4.2955,-0.02,4.2955,
442,19浦鑫安居1A2,99.87,,,,
443,20华夏银行CD469,97.06,3.0200,-15.01,3.0200,
444,20兴业银行CD050,97.24,2.6998,2.0,2.6910,
445,20中电投MTN008,97.50,5.7003,0.14,5.7003,
446,20武汉农商行CD059,99.13,3.5300,23.0,3.5125,
447,20农业银行CD104,98.59,2.6901,-6.0,2.6901,
448,16陕西债02,100.09,2.6301,1.0,2.6301,
449,20兴业银行CD532,97.07,3.0200,4.0,3.0200,
450,20民生银行CD395,98.60,2.7202,-38.0,2.7202,
451,20浙资运营SCP003,99.68,3.1000,,3.1000,
452,20青岛银行CD100,97.70,3.0781,,3.0781,
453,20广州农村商业银行CD133,99.78,1.2971,-55.23,1.2971,
454,19武汉商投PPN001,100.43,4.4873,17.08,4.4948,
455,19重庆轨交GN001,100.02,4.0786,-0.28,4.0793,
456,20万华化学SCP002,99.99,3.0055,47.5,3.0055,
457,17绿城房产MTN004,102.02,3.9800,,3.9784,
458,18河钢集MTN005,100.41,3.9398,-6.73,3.9439,
459,19赣州城投PPN001,99.80,4.4045,0.97,4.4045,
460,20台州银行CD053,98.50,2.9999,,2.9999,
461,18江苏债08,100.49,2.6801,,2.6801,
462,20北京银行CD027,97.75,2.7999,-2.02,2.7999,
463,20首开MTN002,97.54,3.3144,0.03,3.3144,
464,20南航股MTN002,98.71,3.6724,-18.76,3.6700,
465,20浦发银行CD121,98.33,1.0091,-19.36,0.9270,
466,19工商银行永续债,99.72,4.5295,-1.05,4.5295,
467,20浦发银行CD125,97.75,2.6999,-4.02,2.6999,
468,20陕高速MTN001,99.68,3.9181,-9.38,3.9200,
469,20五矿MTN002,99.91,6.7587,1.83,6.7587,
470,20兴业银行CD533,97.07,3.0200,2.99,3.0200,
471,18鲁黄金PPN002,101.00,9.0946,0.59,9.0946,
472,20徽商银行CD145,98.23,3.6333,-6.67,3.6333,
473,20浦发银行CD056,97.35,2.7299,-0.03,2.7299,
474,20建设银行CD124,97.07,3.0000,,3.0000,
475,20农业银行CD022,97.61,2.7000,1.0,2.7000,
476,20华夏银行CD315,98.59,2.7001,1.0,2.6950,
477,20中兴新MTN001,98.18,4.1500,,4.1500,
478,20贵阳银行CD042,97.58,2.8998,,2.8998,
479,19招商证券金融债01BC,99.99,3.4500,-4.29,3.4486,
