,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
55,17附息国债14,101.37,2.5028,1.75,2.5025,
56,17国开15,104.48,3.4643,-1.57,3.4746,
57,20国开08,98.45,3.2700,-2.5,3.2836,
58,21苏交通SCP004,100.00,2.7998,,2.8026,
59,19国开05,99.18,3.6000,1.0,3.6009,
60,19国开15,98.70,3.6250,-2.0,3.6284,
61,21兴业银行CD029,98.02,2.6998,,2.6997,
62,20农发04,94.81,3.6300,-1.5,3.6157,
63,20进出12,100.09,2.8800,3.0,2.8754,
64,18进出09,102.92,3.0883,1.83,3.0895,
65,21融腾1A_bc,99.91,,,,
66,20昆仑银行CD171,98.47,2.9999,29.97,2.9999,
67,16国开07,100.39,3.0450,-2.0,3.0452,
68,17农发09,101.64,2.7699,2.54,2.7699,
69,20进出03,98.12,3.0581,-0.1,3.0557,
70,20中国银行CD107,97.22,2.8000,-2.0,2.8000,
71,20农业银行CD142,99.26,2.4499,5.03,2.4356,
72,20进出09,100.05,2.4061,-1.62,2.3833,
73,20浦发银行永续债,101.05,4.5000,2.86,4.5045,
74,20进出05,98.67,3.2800,-0.5,3.2845,
75,21浦发银行CD003,97.21,2.8700,7.0,2.8800,
76,20浦发银行CD297,97.27,2.7199,1.0,2.7199,
77,20农发02,98.18,3.0700,-1.25,3.0791,
78,16国开10,99.15,3.3591,1.41,3.2754,
79,20兴业银行CD243,97.44,2.7999,,2.7999,
80,18国开03,100.31,2.1500,16.45,2.1219,
81,19国开07,100.50,2.7800,0.11,2.7697,
82,21进出07,99.96,3.4057,-1.73,3.4056,
83,20浦发银行CD366,97.94,2.5900,1.0,2.5900,
84,21广发银行CD020,98.05,2.6596,,2.6597,
85,21平安银行CD020,98.05,2.6598,,2.6597,
86,16农发21,100.28,2.3736,2.35,2.4111,
87,19附息国债11,100.07,2.7000,-0.5,2.7016,
88,21义乌国资SCP001,100.00,3.2994,,3.2995,
89,17国开10,103.07,3.4805,-1.0,3.4844,
90,20进出02,99.13,2.7850,-0.5,2.7866,
91,20农业银行CD157,99.27,2.3499,-0.05,2.3501,
92,20南电SCP014,100.06,2.6711,-87.88,2.6778,
93,20成都农商银行CD063,98.45,3.1001,1.0,3.1001,
94,21淮南矿MTN001,100.00,4.3199,,4.3199,
95,19农发06,100.74,3.6344,-0.06,3.6348,
96,20兴业银行CD507,99.32,2.4002,20.02,2.4002,
97,21交通银行CD001,97.21,2.8700,1.6,2.8831,
98,20华夏银行CD450,99.32,2.4000,-0.02,2.4002,
99,19民生银行永续债,101.76,4.2697,0.39,4.2697,
100,20贴现国债61,99.43,2.0001,15.0,2.0001,
101,21上海银行CD003,98.68,2.7000,1.0,2.6980,
102,20农发07,99.90,3.0950,-1.5,3.1127,
103,20农业银行CD136,99.25,2.3984,17.7,2.3928,
104,18国开10,103.31,3.5250,-2.0,3.5355,
105,21国开02,100.06,2.9586,-8.14,3.0278,
106,21北京银行CD007,97.23,2.8498,,2.8498,
107,21民生银行CD009,97.28,2.7997,,2.8181,
108,20农业银行CD178,98.71,2.5901,0.02,2.6392,
109,21宁波银行CD012,96.95,3.1500,1.0,3.1500,
110,17农发03,101.12,2.4999,4.99,2.4999,
111,21淮北建投MTN001,100.00,5.9998,,5.9998,
112,20浙江债23,96.60,3.8200,-2.0,3.8225,
113,20中国银行CD019,98.00,2.5700,1.0,2.5700,
114,20进出10,96.81,3.6450,-0.5,3.6023,
115,20农业银行CD030,98.13,2.4901,-0.33,2.4901,
116,20中国银行CD094,99.26,2.4508,5.02,2.3590,
117,21华能水电SCP002,100.00,2.7798,,2.7798,
118,21榆林城投MTN001,100.00,4.4299,,4.4299,
119,21宿州城投SCP001,100.00,3.6296,,3.6295,
120,20贴现国债43,98.78,2.0800,1.0,2.0641,
121,20中国银行CD046,97.30,2.6599,-21.0,2.6599,
122,20农业银行CD075,98.63,2.4490,14.8,2.1344,
123,20中信银行CD179,97.25,2.7399,-11.01,2.7399,
124,20中信银行CD022,97.69,2.4003,24.05,2.4002,
125,21国开04,99.96,3.4056,1.0,3.4266,
126,21兴业银行CD022,100.00,2.7122,-0.74,2.7122,
127,20光大银行CD190,97.25,2.7399,-101.14,2.7399,
128,20建设银行CD189,98.69,2.6442,-0.01,2.6442,
129,19农发09,100.09,3.2100,-2.0,3.2105,
130,20附息国债04,93.23,3.7750,-0.5,3.7782,
131,21平安银行CD019,97.20,2.8800,10.02,2.8800,
132,20浦发银行CD478,97.89,2.7399,-0.02,2.7294,
133,18国开08,100.47,2.1898,2.97,2.1768,
134,21京住总MTN001,100.00,4.1999,,4.1999,
135,20国开20,100.52,3.8600,1.0,3.8529,
136,20浙交投SCP009,99.73,3.3833,63.34,2.8385,
137,16宣城债,59.95,4.1799,-2.01,4.1714,
138,18附息国债07,100.28,2.0900,3.99,2.0935,
139,19进出05,100.37,3.1500,1.0,3.1401,
140,16国开13,98.13,3.4200,-1.0,3.4219,
141,17农发12,101.94,2.9300,12.3,2.9302,
142,19进出09,100.44,2.4000,-10.88,2.5602,
143,20中国银行永续债02,100.63,4.3989,-0.04,4.3991,
144,20中国银行CD061,97.95,2.6200,,2.6200,
145,20北京银行CD060,97.48,2.7500,21.0,2.7500,
146,20贴现国债47,98.83,2.0502,10.0,2.0740,
147,20宁波银行CD224,99.28,2.4999,4.96,2.4779,
148,15江苏债26,101.48,2.7000,3.0,2.7000,
149,20国开17,99.20,3.2012,-0.04,3.2012,
150,09附息国债11,102.72,2.8426,-1.55,2.8426,
151,20进出08,99.95,2.3500,9.01,2.3343,
152,19农发清发01,100.25,2.4201,11.02,2.3999,
153,16长沙银行二级,100.01,4.1741,6.21,4.1741,
154,21武进经发SCP002,100.00,3.6296,,3.6296,
155,18农发08,102.85,3.0800,-2.0,3.0794,
156,20附息国债08,98.42,3.1250,-1.5,3.1317,
157,20交通银行CD167,97.28,2.6901,-80.85,2.9832,
158,20贴现国债51,99.37,1.9993,0.11,2.0052,
159,17国开06,101.47,2.7875,-1.01,2.7930,
160,20中国银行CD102,97.17,2.8299,1.0,2.8276,
161,21东财证券CP001,100.00,2.5898,,2.5898,
162,20贴现国债53,99.37,2.0995,1.0,2.0935,
163,18农发01,106.24,3.2800,-2.0,3.2846,
164,18进出13,100.76,2.5600,15.99,2.5488,
165,19进出08,100.51,2.9300,1.0,2.9294,
166,21兴业银行CD024,97.98,2.7600,0.01,2.7449,
167,21兴业银行CD031,100.00,2.7095,,2.7095,
168,20农业银行永续债01,96.90,4.2800,5.0,4.2713,
169,20浦发银行CD215,97.53,2.7000,-14.01,2.7000,
170,21兴业银行CD009,97.21,2.8700,-1.0,2.8812,
171,20浦发银行CD108,97.69,2.4002,25.04,2.4002,
172,19徽商银行永续债,99.81,4.9501,5.01,4.9501,
173,21厦门国际银行CD005,97.59,3.3000,,3.3000,
174,20国开11,99.69,2.2299,0.99,2.2751,
175,20交通银行02,100.33,3.3700,-1.0,3.3764,
176,20粤珠江MTN003,101.30,4.1981,37.34,4.1895,
177,21格盟SCP001,100.00,3.7496,,3.7496,
178,20浦发银行二级03,100.06,4.2594,0.01,4.2593,
179,20电网CP005,99.59,2.6500,12.0,2.6461,
180,20中国银行CD012,98.14,2.5000,1.0,2.5028,
181,20农业银行CD126,97.95,2.6004,-7.96,2.6375,
182,20河北债30,100.13,3.8100,-0.5,3.8100,
183,21洛阳银行CD001,99.36,2.5998,,2.5998,
184,20平安银行CD284,99.26,2.4195,1.89,2.4168,
185,19国开10,100.23,3.6150,-0.5,3.6221,
186,21北京农商银行CD018,98.65,2.7600,1.0,2.7543,
187,20兴业银行CD140,98.11,2.5502,1.0,2.5502,
188,20农业银行CD016,97.65,2.4000,15.02,2.4000,
189,18农发06,107.18,3.5150,-0.5,3.5279,
190,21青岛黄岛MTN001,100.00,4.2799,,4.2799,
191,21温州银行CD010,99.78,2.5497,,2.5497,
192,19农业银行永续债01,100.86,4.1200,-5.0,4.1211,
193,19进出03,100.30,2.6700,-1.0,2.6698,
194,16农发11,100.14,2.0503,-6.98,2.0713,
195,18建设银行二级02,102.21,4.3566,1.24,4.3558,
196,12国开06,99.68,2.5784,-14.6,2.5784,
197,20工商银行二级01,100.11,4.1840,-1.07,4.1846,
198,20中信银行CD156,97.24,2.7700,15.0,2.6998,
199,15进出10,101.42,2.8416,5.59,2.8416,
200,20进出06,99.90,2.1198,-1.0,2.1231,
201,21燕子矶片SCP001,100.00,3.1897,,3.1897,
202,20国开05,95.63,3.6395,0.45,3.6545,
203,20光大银行CD111,98.17,2.5001,9.99,2.5000,
204,20民生银行CD377,97.93,2.6800,,2.6800,
205,20浦发银行CD483,97.92,2.6999,-5.01,2.7266,
206,18国开05,108.82,3.4500,-1.0,3.4557,
207,20中信银行CD165,97.24,2.7500,14.99,2.7500,
208,20民生银行CD058,97.35,2.4997,,2.4997,
209,20北京银行CD059,97.49,2.7500,,2.7500,
210,20蓝光MTN003,96.23,9.3803,,9.3540,
211,21中海企业MTN001,99.17,3.6500,30.02,3.6397,
212,20徽商银行CD117,98.60,2.6501,,2.6501,
213,20中色(疫情防控债)MTN001,98.17,6.3543,1.0,6.3543,
214,20齐鲁银行CD067,99.77,2.4977,-20.18,2.4122,
215,20中信银行CD015,97.33,2.5002,,2.5002,
216,18四川06,100.76,2.1600,-1.01,2.1667,
217,20光大银行CD079,97.69,2.4003,24.01,2.4003,
218,11附息国债10,108.53,3.1700,-1.0,3.1700,
219,20浙能源SCP016,99.95,2.6999,-4.01,2.6994,
220,20浦发银行CD111,97.64,2.4302,28.03,2.4302,
221,16邮储银行二级01,100.08,3.2828,0.01,3.2828,
222,20兴业银行CD505,99.30,2.4003,,2.4002,
223,18江苏债09,100.73,2.2669,6.66,2.2669,
224,20中国银行CD081,99.27,2.3026,5.12,2.2752,
225,20浦发银行CD369,97.83,2.8999,31.98,2.7067,
226,17附息国债22,110.58,3.6564,-0.28,3.6564,
227,20成都银行CD274,99.23,2.4990,,2.4990,
228,20农业银行CD177,98.70,2.6000,0.01,2.6000,
229,16浙江债07,100.68,2.8000,-5.64,2.8000,
230,20华夏银行CD451,99.32,2.4002,0.01,2.4002,
231,20长电CP002,100.08,2.8000,-22.22,2.8000,
232,21镇江城建SCP002,99.77,5.1000,51.06,5.0970,
233,20民生银行CD054,97.39,2.4001,30.02,2.4000,
234,20工商银行双创债,100.23,3.2724,-2.76,3.2794,
235,17华夏银行二级01,101.62,4.4961,0.03,4.4961,
236,20浦发银行CD375,98.61,2.4299,1.0,2.4299,
237,18江苏债03,103.02,3.0900,,3.0932,
238,20农业银行CD076,98.63,2.4494,15.03,2.3854,
239,15进出04,101.30,2.6318,9.18,2.6318,
240,20电网SCP032,99.79,2.6501,14.02,2.6483,
241,19招商银行小微债01,100.55,3.0500,4.34,3.0658,
242,19附息国债06,100.87,3.1700,0.25,3.1789,
243,21建设银行CD006,97.23,2.8500,5.11,2.8500,
244,20中信银行CD274,97.91,2.6800,-4.0,2.6880,
245,21中电投SCP003,100.00,2.4498,,2.4498,
246,20交通银行CD185,98.63,2.4004,10.02,2.3998,
247,21禧瑞ABN001优先,100.00,,,,
248,20重庆农村商行CD130,97.44,2.7500,,2.7500,
249,20江苏银行CD081,97.48,2.7500,23.01,2.7500,
250,20华夏银行,100.43,3.3800,-1.8,3.3883,
251,20广发银行CD234,99.34,2.4002,1.0,2.4062,
252,20交通银行CD029,97.37,2.3997,-0.07,2.3597,
253,21民生银行CD008,97.20,2.8800,1.0,2.8760,
254,20江苏银行CD143,97.18,2.8000,11.0,2.8115,
255,12国开26,99.60,2.7795,-9.78,2.7795,
256,20浦发银行CD444,99.26,2.5018,80.27,2.5018,
257,17附息国债26,112.18,3.8100,,3.8060,
258,21平安银行CD014,100.00,2.7122,-0.76,2.7122,
259,20民生银行CD490,99.26,2.4990,94.93,2.4990,
260,20上海医药SCP005,100.00,2.8003,77.0,2.8003,
261,21平湖农商银行CD004,99.36,2.5998,,2.5998,
262,20农业银行CD166,97.22,2.8000,,2.8000,
263,19农发07,100.33,2.8800,1.0,2.8857,
264,20农发08,100.73,3.2750,-3.0,3.2829,
265,20建设银行二级,100.13,4.1809,0.01,4.1809,
266,20浦发银行CD493,97.16,2.8400,-1.0,2.8400,
267,20湖北银行CD074,98.55,2.7701,1.0,2.7701,
268,11铁道08,101.79,2.7900,2.0,2.7900,
269,21今世缘CP001,100.00,4.5994,,4.5994,
270,17国开08,103.47,3.2543,12.43,3.2518,
271,18进出02,100.01,2.0415,22.69,2.0187,
272,20交通银行永续债,100.68,4.4205,3.42,4.4205,
273,20江苏银行CD226,97.14,2.8700,1.0,2.8714,
274,20民生银行CD395,98.62,2.4003,27.04,2.4003,
275,20首农食品MTN001,98.51,3.6200,,3.6194,
276,20无锡农商永续债,96.73,5.7800,1.46,5.7800,
277,20民生银行CD100,97.58,2.4002,-2.99,2.4168,
278,20陕延油SCP017,99.84,2.7900,4.0,2.7858,
279,16国开18,100.75,2.5423,4.23,2.5248,
280,21重庆银行CD004,97.15,2.9300,1.0,2.9300,
281,18农发09,100.66,2.3245,6.46,2.3430,
282,18进出04,100.42,2.2300,2.99,2.1826,
283,19中国银行小微债01,100.34,2.8400,10.82,2.8388,
284,21厦路桥SCP003,100.00,2.8398,,2.8398,
285,19中铝集MTN007,99.71,4.0500,-0.03,4.0497,
286,17京住房ABN001B,100.01,,,,
287,20晋焦煤MTN002,97.96,5.9959,1.0,5.9959,
288,20浙商银行CD104,99.25,2.5189,,2.5189,
289,20平安银行CD061,97.38,2.2496,-9.08,2.2496,
290,21光大银行CD002,96.79,3.3268,44.69,2.9967,
291,19农业银行二级04,101.13,4.1329,-0.65,4.1343,
292,20东莞农村商业银行CD201,99.37,2.4999,-5.03,2.4999,
293,20恒丰银行CD480,99.77,2.5016,,2.5016,
294,20建设银行CD087,98.63,2.3895,-36.02,2.3895,
295,21民生银行CD003,97.19,2.8900,-29.07,2.8900,
296,20农业银行CD022,97.69,2.3999,-0.04,2.3875,
297,20兴业银行CD417,97.91,2.7201,,2.8189,
298,20浦发银行CD513,97.18,2.8400,1.0,2.8400,
299,20江西银行CD038,97.86,2.7200,21.0,2.7200,
300,20浦发银行CD278,97.29,2.7300,-39.0,2.7300,
301,20平安银行CD096,98.11,2.5699,-17.0,2.5699,
302,21立讯精工SCP001,99.82,3.5500,25.09,3.5500,
303,20中信银行二级,98.59,4.0477,1.56,4.0477,
304,20中国银行CD014,98.14,2.4799,3.0,2.4799,
305,20浦发银行CD443,97.21,2.7600,1.0,2.7600,
306,20民生银行CD488,97.89,2.7400,-0.99,2.7400,
307,20民生银行CD561,97.18,2.8400,2.0,2.8350,
308,20光大银行CD271,97.88,2.7399,16.0,2.7399,
309,20重庆农村商行CD298,98.45,3.2001,,3.2001,
310,18兵团债02,104.21,3.3200,0.5,3.3188,
311,18广西债14,106.24,,,,
312,19浦发银行永续债,101.39,4.2828,1.79,4.2828,
313,20兴业银行CD041,97.14,2.2985,10.36,2.2985,
314,20中信银行CD173,97.25,2.7501,12.01,2.7501,
315,21招商银行CD003,97.18,2.8989,1.0,2.8989,
316,20民生银行CD486,99.26,2.5025,60.26,2.5025,
317,20广发银行二级01,99.96,4.2637,1.45,4.2637,
318,20交通银行CD090,97.58,2.5701,-0.99,2.5701,
319,20中国银行CD082,97.92,2.6799,-168.81,2.6750,
320,15国开21,101.05,2.9600,4.82,2.9713,
321,20农业银行CD131,97.90,2.7200,9.0,2.7200,
322,20鸿鑫ABN001优先,100.53,,,,
323,17光大银行二级02,101.66,4.4009,1.57,4.4009,
324,20中国银行CD030,97.51,2.6600,,2.6600,
325,20附息国债10,99.93,2.2800,3.0,2.2650,
326,20浦发银行CD030,97.20,2.4499,-0.09,2.4426,
327,18兴元1A2,63.31,,,,
328,19中信银行永续债,99.25,4.4115,11.66,4.3708,
329,14国开05,107.93,3.0887,6.87,3.0965,
330,20进出07,98.80,3.4807,2.07,3.5206,
331,19农业银行二级02,101.07,4.1215,0.09,4.1174,
332,19附息国债08,104.41,3.8000,0.5,3.7997,
333,20黄石交投MTN001,99.05,4.9830,,4.9830,
334,19永州城投PPN002,102.81,5.3454,-17.13,5.3454,
335,20赣国资MTN001,99.85,6.6449,-0.85,6.6449,
336,16农发18,100.58,3.4549,10.49,3.4549,
337,21光大集团SCP002,99.97,2.5500,15.0,2.5500,
338,16湘高速MTN001,99.80,6.5941,2.58,6.5941,
339,20农业银行CD083,98.62,2.3997,-2.1,2.3933,
340,20广发银行CD215,99.27,2.4497,49.98,2.4354,
341,20交通银行CD051,98.18,2.4799,-2.04,2.4799,
342,18福新能源MTN001,100.90,7.1538,0.48,7.1535,
343,20进出15,100.51,3.3099,13.33,3.3040,
344,20中国银行CD060,98.61,2.4005,0.01,2.4005,
345,20建设银行双创债,100.49,3.3100,1.0,3.3100,
346,20大同煤矿SCP024,98.70,6.7601,13.01,6.6418,
347,20进出11,100.81,3.6395,7.67,3.6450,
348,15国开10,103.52,3.3000,1.0,3.3001,
349,20湖北债32,96.27,3.8450,,3.8394,
350,19沪港务MTN001,100.41,3.0000,1.0,2.9992,
351,20金华银行CD159,96.59,3.5000,,3.5000,
352,18华夏租赁01,100.69,3.2055,3.38,3.1840,
353,20浙江债49,99.75,3.5000,-7.0,3.5051,
354,19附息国债10,101.56,3.7700,-1.0,3.7870,
355,20国开06,99.72,2.2799,11.99,2.2738,
356,19国开04,101.75,3.3000,-0.5,3.3028,
357,20广州地铁SCP007,100.09,2.8078,7.04,2.7749,
358,20银河证券CP013,100.01,2.5968,9.8,2.5697,
359,16农发13,100.15,2.1906,5.34,2.1863,
360,20厦门银行CD240,98.56,2.7201,1.0,2.7201,
361,18河北银行绿色金融01,100.56,3.0089,,3.0045,
362,20中航技SCP001,99.85,2.6777,-1.21,2.6858,
363,20平安银行CD208,97.27,2.7000,-4.0,2.7133,
364,16华夏银行02,100.08,2.5603,1.0,2.5712,
365,20民生银行CD558,98.62,2.6901,-190.48,2.6901,
366,20中油股MTN001,98.15,3.2976,-0.24,3.2996,
367,20中国银行CD095,97.91,2.6900,-2.01,2.6900,
368,20浦发银行CD482,97.89,2.7401,-0.99,2.7434,
369,20浦发银行CD160,98.13,2.4998,9.97,2.5401,
370,21雨花城投MTN001,100.00,3.8899,,3.8899,
371,18中信银行二级01,102.64,4.5400,0.67,4.5353,
372,20益航资产PPN001,99.57,4.3812,0.53,4.3811,
373,20平安银行CD070,97.69,2.4003,24.05,2.4003,
374,20津城建CP002,99.31,4.9201,1.0,4.9201,
375,20江苏银行CD116,97.22,2.7499,4.99,2.7499,
376,21北京银行CD006,97.13,2.9500,10.02,2.8830,
377,20中国银行CD058,97.98,2.5600,,2.5600,
378,20建设银行CD190,97.25,2.8199,1.99,2.8199,
379,20阳安交投PPN001,99.89,5.8648,,5.8651,
380,20昌吉州CP002,99.70,3.9300,6.99,3.8901,
381,20厦门国际银行CD060,98.00,2.5999,9.0,2.5999,
382,21兴业银行CD001,99.81,2.4002,19.99,2.3999,
383,20中原银行CD061,97.47,2.5303,27.06,2.5035,
384,17国开12,102.55,2.9600,15.17,2.9600,
385,20福建海峡银行CD064,97.72,2.8600,1.0,2.8600,
386,18辽宁10,104.33,3.1600,,3.1567,
387,18黑龙江06,104.50,3.1000,,3.0967,
388,18青海债03,104.50,3.1000,,3.0967,
389,19三一MTN001,100.18,3.7466,,3.7494,
390,21温岭农商银行CD006,98.65,2.7497,,2.7497,
391,18沪地产PPN001,100.40,4.5369,-7.98,4.5369,
392,20民生银行CD357,97.27,2.7001,-5.0,2.7001,
393,17联合农商二级02,100.01,4.9918,15.36,4.9590,
394,20建设银行CD083,96.64,3.8416,-0.18,3.8416,
395,20华发集团SCP019,99.87,3.2854,13.54,3.2799,
396,21苍南农商行CD001,99.79,2.5001,,2.5001,
397,20平顶山银行永续债,93.32,6.4364,163.11,6.4364,
398,20华夏幸福MTN001,25.20,53.3823,3.45,53.6947,
399,19亳州城建MTN001,100.78,4.0047,4.0,3.9663,
400,20中铝MTN001,98.53,3.6400,,3.6262,
401,18国开14,103.63,3.3100,2.25,3.3017,
402,20农发06,99.91,2.2901,-0.98,2.2965,
403,20华夏银行CD465,99.34,2.4000,-0.02,2.4001,
404,20青岛28,99.44,3.7500,-9.0,3.7625,
405,19工商银行永续债,100.90,4.1627,5.42,4.1627,
406,17联合农商二级01,100.53,4.8464,5.42,4.8758,
407,19进出10,101.65,3.6250,-1.5,3.6287,
408,20中油股MTN002,98.14,3.3000,1.0,3.2998,
409,16农发16,100.26,2.1878,-1.2,2.2087,
410,19汇金MTN013,100.28,3.1500,,3.1500,
411,20抗疫国债03,96.17,3.2450,-0.25,3.2482,
412,20国电CP002,99.65,2.6899,-8.71,2.7095,
413,20豫高管MTN003,97.47,5.9693,-0.51,5.9694,
414,18国开17,102.23,4.1105,3.31,4.1076,
415,19磁湖高新MTN001,98.73,9.7673,30.69,9.7661,
416,18厦门国际银行,100.69,3.0835,-56.65,3.0818,
417,20广发银行CD181,97.91,2.7001,,2.7001,
418,17工商银行二级01,101.48,4.1931,0.67,4.1933,
419,20华润银行永续债,96.23,5.7000,-16.9,5.7347,
420,19柯桥国资ABN001优先A3,100.00,,,,
421,19东兴投资ABN001优先级,99.55,,,,
422,20平安银行CD317,97.17,2.8499,1.0,2.8499,
423,21厦路桥SCP002,99.91,2.9500,-0.76,2.9446,
424,18建设银行二级01,102.58,4.4521,-0.12,4.4523,
425,20江苏银行CD221,97.15,2.8600,1.17,2.8600,
426,21兴业银行CD021,97.20,2.8800,8.0,2.8680,
427,20大连万达MTN001,98.64,5.5410,0.59,5.4898,
428,20兴业银行CD523,97.17,2.8600,1.0,2.8560,
429,20兴业银行CD121,98.06,3.0000,52.98,2.6000,
430,21浙江建德农商银行CD001,99.79,2.5001,,2.5001,
431,16晋投集PPN001,99.33,6.9702,,6.9702,
432,19贵阳银行二级,100.07,4.8570,0.99,4.8570,
433,20进出13,100.68,3.0599,-3.01,3.0775,
434,19华夏银行永续债,101.50,4.3616,8.8,4.3476,
435,16农发08,100.37,3.2900,-1.91,3.3039,
436,20临港控股CP001,99.83,2.8636,7.54,2.8512,
437,19福建漳州MTN002,100.18,7.4177,1.0,7.4177,
438,18电建地产MTN001,100.75,9.5240,3.82,9.5240,
439,20铜陵建投PPN001,99.48,5.0361,,5.0361,
440,20深圳地铁SCP007,100.10,2.6589,-27.9,2.6645,
441,17北辰实业MTN001,100.36,3.5669,-2.93,3.5678,
442,20农业银行二级01,96.16,3.5917,-4.24,3.5950,
443,20进出04,99.99,2.0496,-7.05,2.0765,
444,20兴业银行CD050,97.25,2.4007,43.09,2.4091,
445,19淮安水利MTN001,104.58,8.4713,0.33,8.4712,
446,19东方二级资本债01BC,99.81,4.2056,0.2,4.2056,
447,18农发03,105.16,2.3300,-59.1,2.8300,
448,20中石油MTN002,97.75,3.5800,-2.0,3.5833,
449,16农发04,100.62,2.9884,-1.16,2.9938,
450,19宝龙MTN001,100.22,5.1501,-1.58,5.1061,
451,19象屿ABN001优先A,99.10,,,,
452,20张家城投SCP004,99.76,3.4001,2.01,3.3998,
453,20云建投CP001,99.24,5.7094,32.94,5.7041,
454,18浙商银行01,100.87,2.8750,4.51,2.8723,
455,20华夏银行CD171,98.23,2.4002,25.03,2.4002,
456,20浦发银行CD341,98.61,2.3497,-5.07,2.3783,
457,20浙商银行小微债01,99.31,3.2900,3.0,3.2900,
458,20华能水电SCP015,100.00,2.7078,60.79,3.0345,
459,20南电MTN008,96.51,3.5800,2.0,3.5963,
460,19农发03,100.46,2.7974,9.74,2.7806,
461,18宿迁城投MTN002,102.38,4.0781,-0.38,4.0795,
462,20济宁城投PPN001,100.40,4.7500,-3.0,4.7499,
463,20晋商银行CD023,97.53,2.5798,1.0,2.5798,
464,21温岭农商银行CD008,99.38,2.5498,,2.5498,
465,18吉林02,104.46,3.0950,,3.0950,
466,21金牛城投PPN001,100.00,4.2999,1.0,4.2999,
467,20重庆银行CD049,98.00,2.5802,8.01,2.5802,
468,12苏交通MTN2,103.83,3.3500,,3.3495,
469,14鄞州银行二级债,101.67,6.3000,,6.3000,
470,20中信银行CD212,98.61,2.4000,0.03,2.4000,
471,20中国银行CD097,97.92,2.6800,7.0,2.6900,
472,19泸州窖MTN003,100.20,3.5169,1.0,3.5180,
473,20中信银行CD303,97.92,2.7000,1.0,2.7000,
474,20中石油MTN003,97.75,3.5800,3.87,3.5939,
475,16国开05,99.61,3.8350,-1.0,3.8375,
476,19附息国债15,99.46,3.2005,1.05,3.1901,
477,20北京银行CD097,97.20,2.7999,-17.01,2.7999,
478,20北京银行CD043,98.03,2.6001,5.02,2.6001,
