,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
45,20华夏银行CD479,96.95,3.1497,,3.1469,
46,18兴业绿色金融02,100.66,3.1600,1.0,3.1605,
47,19附息国债09,100.19,2.3699,-47.0,2.3791,
48,20兴业银行CD529,96.95,3.1497,,3.1412,
49,20华夏银行CD461,98.41,3.2499,1.0,3.2499,
50,19浙江债15,100.19,3.2000,1.0,3.2000,
51,20国开11,99.40,2.7299,-10.01,2.8145,
52,20农发清发01,98.97,3.1100,-1.5,3.1090,
53,20申万宏源CP010BC,100.00,2.9398,,2.9398,
54,20广发银行CD235,98.45,3.1486,13.87,3.1433,
55,20国开16,99.90,2.8200,-4.5,2.8619,
56,20附息国债18,100.10,2.8750,-4.43,2.8980,
57,20贴现国债33,98.92,2.6002,-5.01,2.6002,
58,18附息国债21,100.30,2.7751,-1.99,2.7438,
59,16农发04,100.30,3.1680,-1.13,3.1562,
60,20中信银行CD319,98.52,3.0100,-2.96,3.0251,
61,20国开05,95.14,3.7000,-0.75,3.7095,
62,20光明SCP007,99.85,3.1303,1.0,3.0638,
63,18附息国债23,101.09,2.8796,-2.04,2.8935,
64,20农发04,94.07,3.7225,-1.25,3.7328,
65,20农业银行CD083,98.58,2.9424,-0.79,2.8115,
66,20招商银行CD207,96.95,3.1497,,3.1497,
67,16广发银行02,100.20,3.0000,-2.0,3.0013,
68,18上海债02,100.28,3.2000,6.5,3.2000,
69,20重庆农村商行CD281,99.21,3.2399,1.0,3.2399,
70,20兴业银行CD528,99.29,2.8813,,2.8813,
71,20东莞农村商业银行CD194,99.21,3.2399,1.0,3.2399,
72,20农业银行CD136,99.26,2.8698,-2.04,2.8698,
73,20建设银行CD176,97.80,2.9998,,2.9998,
74,20交通银行CD275,98.54,2.9660,,2.9660,
75,20交通银行CD276,97.80,2.9998,,2.9998,
76,20抗疫国债04,96.29,3.3150,-2.0,3.3308,
77,20农发05,95.41,3.4015,-0.35,3.4269,
78,16农发13,100.04,2.7999,-2.0,2.8104,
79,20浙商银行CD120,98.49,3.0700,-0.93,3.0713,
80,20华夏银行CD177,98.10,2.9499,-5.03,2.9499,
81,18国开05,108.40,3.5293,-4.5,3.5310,
82,19中国银行小微债01,100.12,3.1200,-10.0,3.1200,
83,20农发02,97.87,3.1750,-4.31,3.2171,
84,20民生银行CD351,97.10,3.0000,-12.99,3.0382,
85,20邮政SCP008,99.86,3.0003,0.02,3.0002,
86,19农发09,99.68,3.3300,-3.45,3.3705,
87,19农发06,100.20,3.7100,-0.5,3.7114,
88,19农发清发01,100.09,2.8699,-100.15,2.8925,
89,20农发03,99.42,2.7999,-16.35,2.8255,
90,18农发09,100.62,2.8000,-5.42,2.8248,
91,17国开06,101.23,3.0550,-4.5,3.1014,
92,16平安人寿,100.26,4.6848,,4.6848,
93,16国开06,100.03,2.6999,-8.09,2.7136,
94,14附息国债25,106.98,3.8500,-3.5,3.8559,
95,20光大银行CD200,97.89,2.8599,,2.8599,
96,20广发银行CD237,99.29,2.8813,,2.8813,
97,20广州农村商业银行CD150,96.86,3.2397,,3.2397,
98,18黑龙江04,100.58,2.7887,-3.38,2.7888,
99,20晋交投SCP005,100.00,3.9996,,3.9996,
100,18附息国债16,101.06,2.8604,-5.11,2.8608,
101,17附息国债21,101.85,2.6831,-2.69,2.6820,
102,18附息国债28,100.63,3.0799,-1.01,3.0944,
103,17国开10,102.86,3.5250,-2.54,3.5563,
104,20越秀集团SCP009,99.84,3.0871,-3.28,3.0888,
105,20光大集团SCP022,99.87,3.1502,0.04,3.1401,
106,19附息国债06,100.00,3.2900,-1.5,3.3005,
107,16浙商银行二级,100.03,4.4438,,4.4438,
108,20民生银行CD557,96.99,3.1000,-6.0,3.0772,
109,20广州农村商业银行CD136,99.79,1.8494,1.0,1.8494,
110,20兴业银行CD173,97.73,3.0301,-5.49,3.0377,
111,20招商银行CD205,96.97,3.1297,,3.1262,
112,20京能洁能SCP006,99.61,3.3001,,3.2994,
113,20交通银行CD029,97.29,2.9398,-98.3,2.9690,
114,20进出13,100.37,3.1900,-5.5,3.2189,
115,19农发04,100.65,3.2950,-0.5,3.3627,
116,19附息国债15,98.85,3.2800,-2.25,3.2862,
117,20平安银行CD319,96.82,3.2785,10.84,3.0836,
118,20北京银行CD170,96.88,3.2197,,3.2197,
119,18附息国债07,100.24,2.6049,1.0,2.6049,
120,19国开08,100.35,3.3100,-5.0,3.3713,
121,20贴现国债52,98.66,2.7243,-5.58,2.7484,
122,20进出14,99.91,2.8300,-5.1,2.8876,
123,19国开05,98.66,3.6750,-1.51,3.6845,
124,15国开16,101.22,3.1204,3.17,3.1979,
125,20民生银行CD558,98.51,3.0197,-1.03,3.1181,
126,20信创ABN002优先,100.00,,,,
127,20平安银行CD284,99.27,2.8198,-8.01,2.8082,
128,20宿迁水务SCP002,100.00,4.4795,,4.4795,
129,20兴业银行CD472,99.25,2.9501,1.0,2.9501,
130,20长电SCP005,99.92,3.0499,,3.0499,
131,18国开14,103.28,3.4050,0.5,3.3930,
132,20进出09,99.81,2.8100,-7.57,2.8847,
133,18大唐集PPN002,100.81,7.2762,0.07,7.2751,
134,20进出15,100.19,3.3850,-3.09,3.3979,
135,20金港SCP003,99.26,4.1099,,4.0986,
136,17邮储银行二级01,101.39,4.2396,-6.74,4.2768,
137,18华融二级资本债01,100.55,4.9150,12.12,4.8926,
138,20浦发银行CD515,96.93,3.1600,1.0,3.1236,
139,20农业银行CD104,98.55,2.9400,-6.99,2.9400,
140,18国开12,100.61,2.7972,-6.28,2.8542,
141,18附息国债27,99.79,3.2800,-2.0,3.2888,
142,18国开03,100.41,2.7113,-2.85,2.7261,
143,20附息国债01,99.96,2.8756,7.62,2.8759,
144,19农发03,100.22,3.0200,-3.23,3.0331,
145,17附息国债04,101.83,3.0710,-1.59,3.0709,
146,19国开10,99.65,3.6969,-2.32,3.7073,
147,20大唐集MTN005A,100.00,6.5343,,6.5338,
148,20贵阳银行CD176,97.65,3.1997,,3.1997,
149,20兴业银行CD497,99.25,2.9402,-30.94,2.9402,
150,20建设银行CD177,96.99,3.1000,,3.0999,
151,20荣盛地产MTN003,100.00,7.1987,-0.03,7.1987,
152,20浦发银行CD375,98.54,2.9500,-116.94,2.9500,
153,20兴业银行CD524,99.29,2.9000,,2.9000,
154,20国开06,99.42,2.8300,-13.08,2.8816,
155,14附息国债12,104.20,2.7375,1.0,2.7920,
156,20贴现国债54,98.65,2.7347,-4.53,2.7452,
157,20张江集SCP006,99.76,3.3404,,3.2852,
158,20农发07,99.69,3.1800,-5.84,3.1936,
159,20国金证券CP011,100.00,3.0997,,3.0997,
160,20徽商银行CD142,98.38,3.3000,1.0,3.3000,
161,20京城建MTN001,100.00,6.8727,,6.8728,
162,17泰隆商行二级,100.17,4.9628,14.23,4.9580,
163,19国开14,99.67,3.1500,1.0,3.1325,
164,20贴现国债60,98.64,2.7485,-3.15,2.7524,
165,20杭联农商二级01,100.00,4.7000,,4.7000,
166,19进出03,99.96,2.9900,-2.27,2.9988,
167,18山东债03,100.30,2.6899,1.98,2.6899,
168,09附息国债11,102.31,2.9858,-1.01,2.9858,
169,18农发11,102.74,3.3825,-0.03,3.3855,
170,20进出清发01,99.91,2.7557,,2.7804,
171,20甬开投MTN005,100.00,7.0071,,7.0071,
172,18国开08,100.43,2.7945,-0.55,2.8067,
173,20郑州银行CD272,97.51,3.4000,1.0,3.4000,
174,20徽商银行CD145,98.29,3.4999,30.09,3.2696,
175,19附息国债04,100.74,2.9500,-5.0,2.9944,
176,18国开06,105.25,3.3910,-1.81,3.4080,
177,20越秀租赁PPN002,100.00,4.6699,,4.6699,
178,19进出08,100.12,3.1600,2.08,3.1599,
179,20交通银行CD062,97.79,3.0199,-9.0,2.9300,
180,19建元11A3_bc,86.99,,,,
181,19工元宜居4A2,100.72,,,,
182,20兴业银行CD131,97.86,3.0300,-72.94,2.9113,
183,16建信人寿,100.21,4.9682,,4.9682,
184,19工元宜居3A2,100.75,,,,
185,20东亚银行CD048,96.53,3.5993,,3.5993,
186,20浦发银行永续债,99.57,4.8488,0.41,4.8431,
187,20常州投资SCP004,100.00,3.8896,,3.8894,
188,20国开09,99.32,3.5050,-2.5,3.5282,
189,20抗疫国债01,97.01,3.1300,1.0,3.1495,
190,20中南建设MTN002,98.00,7.8259,16.76,7.8267,
191,18农发13,100.93,3.2100,-3.35,3.2102,
192,20进出06,99.69,2.6798,-4.01,2.7129,
193,20广发银行CD238,96.95,3.1497,,3.1497,
194,20深圳特发SCP004,100.03,3.2500,-4.97,3.2492,
195,20安徽债07,96.92,3.4200,,3.4200,
196,19中国银行CD122,96.99,1.4520,,1.4520,
197,17中国银行二级02,101.21,4.2422,0.16,4.2422,
198,20广东南粤银行CD306,99.74,3.0998,,3.0998,
199,19附息国债11,99.73,2.9155,-4.45,2.9213,
200,20中国银行CD051,98.58,2.8902,-13.38,2.9378,
201,20华夏银行CD451,99.07,3.9512,105.12,3.0760,
202,20联通SCP004,99.89,3.0000,-4.0,3.0002,
203,20河北银行CD059,99.35,1.8480,-5.23,1.8910,
204,20银河证券CP012,99.98,3.0695,-3.08,3.0573,
205,18农发08,102.64,3.2200,-0.56,3.2218,
206,20中信建投CP015,100.01,3.0099,-4.03,3.0014,
207,20招熙精诚ABN001优先,99.24,,,,
208,20贴现国债46,99.49,1.3905,-10.96,1.3305,
209,20平安银行CD314,97.06,3.0233,-13.67,3.1205,
210,20兴业银行CD453,99.27,2.7497,-10.04,2.7497,
211,20金泰国贸ABN001优先,100.00,,,,
212,16国开18,100.54,2.8600,-1.0,2.8605,
213,20富滇银行三农债,100.00,3.9799,,3.9799,
214,16国开07,100.08,3.1978,-1.13,3.1973,
215,20浦发银行CD039,97.22,2.9298,-2.01,2.9467,
216,20兴创投资PPN001,100.00,4.8699,,4.8699,
217,20进出07,98.43,3.5454,-1.47,3.5454,
218,19惠益M10A3,78.48,,,,
219,19进出06,100.40,3.0801,-5.24,3.1175,
220,18国开04,103.21,3.1950,1.18,3.1974,
221,20中原银行CD111,97.74,3.0599,-1.01,3.0678,
222,19进出10,101.09,3.7050,-1.0,3.7073,
223,20万华化学SCP002,99.98,2.6495,-0.05,2.5787,
224,18国开11,101.28,3.2434,-0.32,3.2523,
225,20农发01,99.96,2.8296,1.0,2.8363,
226,17附息国债22,108.03,3.8000,1.0,3.7999,
227,16农发05,99.77,3.3800,-2.99,3.2859,
228,20西安银行CD099,96.99,4.1554,27.83,4.1554,
229,20交通银行CD054,97.95,2.8001,-25.22,3.0055,
230,20南电SCP009,99.77,2.9684,-4.27,2.9742,
231,20首钢SCP006,99.75,3.3091,-6.09,3.3145,
232,20浦发银行CD444,99.27,2.8501,-5.0,2.8500,
233,19农业银行CD224,97.01,1.8000,-10.07,1.8084,
234,20华夏银行CD245,97.11,3.0100,,3.0100,
235,20平安银行CD195,97.10,3.0099,-24.01,3.0099,
236,20中信银行CD318,97.06,3.0200,-14.0,3.1083,
237,20北京银行CD049,97.55,3.5001,1.0,3.5001,
238,20浦发银行CD121,98.33,1.7030,0.18,1.7251,
239,16冀建投可续期债,100.21,3.7083,,3.7083,
240,20江西债12,96.05,3.4103,3.5,3.4103,
241,19兴业银行CD518,97.00,1.7498,-4.85,1.7498,
242,20成都银行CD229,99.35,1.8516,,1.8516,
243,16宁夏债02,100.01,2.7037,,2.7037,
244,20民生银行CD420,98.52,3.0360,1.08,3.0339,
245,20贵阳银行CD175,97.51,3.4000,1.0,3.4000,
246,20北京农商银行CD283,99.21,3.2500,1.0,3.2500,
247,20交通银行CD049,97.86,3.1999,1.0,3.1999,
248,20中国银行CD024,98.05,3.1300,22.99,3.1300,
249,20工元宜居1A2,99.59,,,,
250,17国开01,101.49,3.3300,7.5,3.3197,
251,20中海企业MTN001,100.00,3.5999,,3.5999,
252,20广州地铁SCP006,99.90,3.2028,-7.73,3.2226,
253,17国开15,104.51,3.4700,-6.5,3.5025,
254,20建设银行CD171,98.61,2.8200,-18.0,3.0955,
255,20渤海银行CD374,98.45,3.2101,1.0,3.2101,
256,20兴业银行CD125,97.90,3.0001,4.02,2.9671,
257,17山东06,101.78,2.9100,-1.0,2.9155,
258,19工元宜居8A2,99.66,,,,
259,13国开40,103.85,3.2087,-1.75,3.2127,
260,17鲁信MTN001,101.53,7.5248,,7.5248,
261,18民生银行01,100.57,3.2010,-3.06,3.1998,
262,20无锡建投SCP002,99.88,3.3103,4.05,3.3103,
263,19农发08,100.74,3.4800,-3.0,3.5001,
264,20晋路桥SCP003,100.00,4.7994,,4.7991,
265,20平安银行CD093,97.88,2.9899,-13.0,2.9884,
266,20民生银行CD561,96.94,3.1500,-0.01,3.1500,
267,16兴业绿色金融债03,100.22,3.1500,-11.0,3.1500,
268,20贴现国债56,99.31,2.7199,1.97,2.6819,
269,19上汽通用债,100.32,3.5700,-29.33,3.6075,
270,20交通银行CD214,99.10,4.5963,168.65,4.5963,
271,20兴业银行CD117,97.93,2.9999,-12.02,2.9200,
272,20浙商银行CD119,99.28,2.9489,-0.02,2.9489,
273,20交通银行CD065,97.85,2.8301,-16.99,2.9361,
274,19河北银行CD174,96.81,1.8955,14.59,1.7967,
275,20苏交通SCP029,99.74,2.9846,-45.34,2.9953,
276,20兴业银行CD507,99.13,3.6501,70.01,3.6501,
277,20中信银行CD219,98.55,2.9399,-26.02,3.1481,
278,20徽商银行CD100,98.49,3.0200,1.0,3.0200,
279,16交行绿色金融债02,100.08,3.1500,-23.0,3.1500,
280,20广州银行CD092,99.80,1.6984,-6.85,1.6992,
281,19华夏银行CD508,97.01,1.4980,-20.33,1.6592,
282,20宁波银行CD225,99.30,2.7999,-22.01,2.7999,
283,20上海银行CD286,98.19,3.7501,-15.0,3.7501,
284,20中国银行CD006,97.94,2.9599,1.0,2.9599,
285,16鄂联投MTN003,99.89,6.7573,,6.7573,
286,20渤海银行CD502,98.45,3.1489,-0.03,3.1489,
287,20重庆农村商行CD132,98.85,2.2989,49.98,2.2989,
288,20郑州银行CD102,97.21,3.1600,-1.01,3.1600,
289,20桂林银行CD290,96.41,3.7196,,3.7196,
290,19吉林18,99.85,3.2515,-0.57,3.2515,
291,20浦发银行CD513,96.93,3.1600,1.0,3.1600,
292,20中国银行CD107,96.98,3.1100,1.0,3.1100,
293,20农业银行CD166,96.98,3.1100,1.0,3.1100,
294,19中石油MTN005,99.39,3.7514,-1.86,3.7504,
295,20民生银行CD265,98.11,2.9001,-36.0,2.8166,
296,18东营银行二级01,100.68,6.0867,10.0,6.0867,
297,18河北租赁债01,99.71,5.8072,,5.8064,
298,20柳州银行CD293,99.74,3.0998,,3.0998,
299,20抗疫国债03,95.58,3.3150,-2.0,3.3239,
300,20广州农村商业银行CD039,98.23,1.5910,-15.93,1.5910,
301,20贴现国债45,99.45,1.5000,-0.01,1.5159,
302,16鲁招金MTN001,100.08,6.6359,0.65,6.6358,
303,20贴现国债40,98.75,2.6698,-1.03,2.6698,
304,20山东债33,94.44,3.6300,,3.6300,
305,20进出10,96.19,3.7225,-1.75,3.7287,
306,20农业银行CD076,98.60,2.8503,-8.96,2.8576,
307,20中交天津MTN001,98.60,7.4487,0.58,7.4487,
308,19新疆债24,99.14,3.9650,0.5,3.9788,
309,17滨建投PPN001,100.09,5.2835,,5.2835,
310,18进出10,108.57,3.5300,-6.0,3.5466,
311,20进出02,98.79,3.0001,-9.99,3.0717,
312,19金融街投MTN001,100.29,3.6100,-17.95,3.6099,
313,20江苏银行CD221,96.86,3.2300,-7.0,3.1645,
314,19汇金MTN005,100.15,3.3440,-3.91,3.3448,
315,20兴业证券CP002,100.00,3.1100,0.01,3.1055,
316,20闽高速SCP004,99.86,3.2001,-1.0,3.1968,
317,16陕高速MTN001,100.05,3.2601,-4.0,3.2601,
318,17阳光城MTN001,100.47,6.9570,-14.3,6.9570,
319,19平安银行二级,100.56,4.4648,1.0,4.4629,
320,20农发06,99.60,2.8200,-5.86,2.8628,
321,20广州城投MTN003,100.24,3.8652,-5.46,3.8641,
322,20贴现国债55,99.31,2.8101,-4.01,2.8183,
323,20中信银行CD142,97.16,2.9600,-27.99,2.9600,
324,20三一重工SCP006,99.86,3.2699,-5.02,3.2699,
325,18中信银行二级01,102.04,4.6368,-0.72,4.6368,
326,20浙江泰隆商行CD042,99.79,1.8814,-96.84,1.8814,
327,20北京银行CD052,97.76,2.9001,-44.99,2.9001,
328,20浦发银行CD242,98.10,2.9001,,2.9000,
329,20光大银行CD105,98.01,2.9299,-5.02,2.9299,
330,20京热力SCP001,99.89,3.3005,-19.94,3.3005,
331,18国新控股MTN004,100.54,3.4042,-9.06,3.3999,
332,20徽商银行CD097,97.65,3.2001,,3.2001,
333,18进出13,100.57,2.9623,1.0,2.9605,
334,20华融湘江银行CD175,96.97,4.1793,-0.28,4.1793,
335,20威海商行CD157,97.37,3.6049,-0.28,3.6049,
336,20光大集团SCP023,99.91,3.0999,0.02,3.0998,
337,20农业银行CD030,97.88,2.9800,-9.99,2.9850,
338,20贵阳银行CD174,98.45,3.1500,0.08,3.1500,
339,20北京银行CD128,97.00,3.0600,-27.0,3.0600,
340,20福州城投SCP008,99.90,3.3496,-0.02,3.3497,
341,20恒健SCP004,99.80,3.1801,0.03,3.1801,
342,20华电煤业SCP001,99.83,3.2228,,3.2265,
343,20宁波银行CD214,99.80,1.7021,-14.93,1.7501,
344,20光穗中铁ABN001优先,97.63,,,,
345,20浦发银行CD511,96.99,3.1000,-14.97,3.1000,
346,20大连银行CD291,98.20,3.6697,,3.6697,
347,19温岭国资PPN001,100.59,4.5892,,4.5892,
348,20渤海银行CD482,98.40,3.2500,,3.2500,
349,16赣铁债02,100.07,3.6697,-0.42,3.6697,
350,20广东南粤银行CD307,99.13,3.5387,,3.5387,
351,20民生银行CD559,96.58,3.5392,37.41,3.5417,
352,20济宁中区PPN001,101.47,6.2632,-20.92,6.2636,
353,20中信银行CD161,98.59,2.9297,-0.03,2.9297,
354,20海南银行CD214,99.13,3.5387,,3.5387,
355,20中信银行CD149,98.62,2.8359,-0.62,2.8316,
356,20中信银行CD160,97.02,3.1620,-3.75,3.1612,
357,20兴业银行CD388,99.36,1.5004,-9.77,1.5004,
358,17云南10,102.39,3.2750,4.5,3.2725,
359,20厦门银行CD264,98.32,3.4301,1.0,3.4301,
360,20兴业银行CD121,97.92,2.9999,1.0,3.0000,
361,20河南债22,96.74,3.4100,,3.4100,
362,16国开05,98.00,3.9778,4.78,3.9691,
363,20阜阳投资PPN003,100.00,5.2499,,5.2499,
364,13国开31,102.36,3.2000,-2.94,3.2115,
365,17农发15,105.42,3.4700,-5.0,3.4952,
366,20进出08,99.75,2.7502,-7.97,2.8119,
367,20宁波07,96.74,3.4100,3.0,3.4100,
368,20农业银行二级01,94.93,3.7483,0.4,3.7479,
369,18大连债01,100.37,2.7600,,2.7600,
370,20深圳农商银行CD029,99.10,3.6999,1.0,3.6999,
371,16郑州兴港债,70.35,4.0661,-59.65,4.0655,
372,20中信建投CP013,100.01,1.8973,-15.72,1.9685,
373,16国开10,98.99,3.3892,-2.04,3.4059,
374,19附息国债02,99.94,2.7153,-8.47,2.7238,
375,18进出04,100.46,2.7900,-6.01,2.7969,
376,18农发12,100.41,2.8400,-1.0,2.8566,
377,20银河证券CP013,99.98,3.1004,0.02,3.0716,
378,19中信银行永续债,97.93,4.7822,8.22,4.7825,
379,20首旅SCP026,100.00,2.2981,-20.22,2.2981,
380,20农业银行CD013,98.30,1.4946,-20.08,1.4946,
381,20苏交通SCP035,99.89,3.1002,-4.98,3.1002,
382,20洛阳银行CD181,98.28,3.5188,,3.5188,
383,16进出03,99.71,3.3892,-0.58,3.3883,
384,20浙商银行CD004,97.67,2.9801,,2.9883,
385,20农发09,99.85,2.8500,-3.0,2.8441,
386,16牟中发投债,60.03,4.5295,,4.5313,
387,20华夏银行CD348,98.42,3.4501,47.57,3.4501,
388,16农发03,100.01,2.7199,-3.08,2.7465,
389,19建元8A3_bc,87.71,,,,
390,15北大荒MTN002,98.89,5.4792,,5.4720,
391,19附息国债16,99.73,3.1700,-1.0,3.1777,
392,20贴现国债43,98.71,2.6002,-4.99,2.6319,
393,20银河证券CP016,99.98,3.0499,10.06,3.0460,
394,15农发12,101.48,3.0600,-2.78,3.0464,
395,20厦翔业SCP022,100.00,3.3897,,3.3897,
396,14常熟发投MTN001,101.36,3.7001,-3.95,3.6985,
397,19汇金MTN009,100.11,3.3600,-5.36,3.3611,
398,19中国银行永续债01,100.18,4.4338,-6.22,4.4371,
399,20电网CP003,99.86,2.9800,0.1,2.9742,
400,19国开15,98.00,3.7200,-0.75,3.7162,
401,16农发21,100.03,2.8800,0.12,2.8655,
402,18进出02,100.20,2.7401,-1.01,2.7839,
403,19民生银行二级01,100.47,4.4088,5.54,4.4088,
404,16吉林交投MTN001,75.57,12.7426,,12.7367,
405,20江苏银行CD113,97.05,3.0700,-19.0,3.0567,
406,20江苏银行CD116,96.98,3.1701,1.0,3.1034,
407,20大唐陕西MTN001,99.55,7.3404,-0.11,7.3404,
408,17泸州商行二级,100.25,5.4472,-2.82,5.4469,
409,18工元安居3A2,101.13,,,,
410,20鞍钢MTN001,97.27,4.5975,-0.25,4.5213,
411,20兴业银行CD159,97.85,2.8501,-32.0,2.8501,
412,19农业银行CD218,96.97,1.4979,-14.64,1.6078,
413,20东莞银行CD217,99.22,3.1019,,3.1019,
414,20民生银行CD063,97.26,3.0201,-15.98,3.0201,
415,20紫金矿业MTN003,100.40,4.0500,-9.18,4.0500,
416,20浙交投SCP007,99.66,2.9900,-29.99,3.0000,
417,20东莞农村商业银行CD151,97.64,3.2200,1.0,3.2200,
418,20江苏债23,99.17,3.6300,8.72,3.6300,
419,20广东顺德农商行CD173,98.18,3.7501,,3.7501,
420,20平安证券CP011,100.00,3.1097,-24.02,3.1097,
421,20渤海银行CD501,98.24,3.5999,22.0,3.4532,
422,20农业银行CD019,98.33,1.5982,-20.05,1.5982,
423,20北京银行CD168,96.89,3.2100,1.0,3.2100,
424,20中国银行CD100,97.78,3.0000,-19.99,2.9900,
425,16闽投01,100.01,3.1944,,3.1944,
426,20贴现国债53,99.35,2.5998,-3.05,2.6125,
427,20平安银行CD285,97.70,3.1301,1.0,3.1768,
428,20宁沪高SCP029,99.82,3.0901,1.0,3.0853,
429,20农业银行CD016,97.51,2.9298,-1.03,2.9298,
430,20北京银行CD048,97.80,2.9000,-48.0,2.9000,
431,16广饶经投债,59.13,4.5000,,4.5000,
432,20福建海峡银行CD036,96.98,3.1499,,3.1499,
433,18湖北科投PPN002,101.08,4.1031,-5.2,4.1031,
434,19龙游国资债,100.00,6.4578,,6.4578,
435,18内蒙16,100.55,2.8500,,2.8500,
436,20东方证券CP006,99.98,3.0505,-4.98,3.0505,
437,19工元宜居1A2,100.27,,,,
438,20烟台银行CD171,99.75,2.9992,,2.9992,
439,19国开16,99.33,3.2100,-9.0,3.2100,
440,20光穗兴城ABN001优先,100.00,,,,
441,18国泰租赁PPN001,98.97,8.7918,,8.7819,
442,20新都兴城MTN001,100.00,5.7998,,5.7999,
443,16农发18,100.85,3.4000,0.08,3.3962,
444,18国开10,102.65,3.6300,1.0,3.6198,
445,20贴现国债50,99.36,2.6104,1.0,2.6087,
446,20眉岷专债,98.65,7.7336,,7.7334,
447,14国开10,100.84,2.7537,-2.02,2.7600,
448,20盛京银行CD457,99.74,3.0501,,3.0501,
449,20中建投资MTN001,98.38,4.0581,-4.19,4.0595,
450,16宁化工MTN001,100.15,7.5941,1.07,7.5979,
451,19中电信MTN001,100.10,3.3200,-4.0,3.3151,
452,15国开18,101.37,3.4191,1.91,3.3570,
453,19中建一局MTN001,101.06,7.4630,-0.55,7.4630,
454,20海淀国资MTN001,96.69,4.7000,-17.0,4.7000,
455,17日照银行二级01,100.31,4.7382,5.09,4.7382,
456,20甘肃债06,97.50,3.4100,-5.43,3.4100,
457,19国开04,101.37,3.3850,-0.54,3.4143,
458,20温州铁投SCP004,99.77,3.8200,-1.49,3.8229,
459,20北京国资SCP002,100.00,2.5020,0.35,2.5252,
460,18农发03,103.75,3.1200,0.19,3.1138,
461,16潍柴控股MTN001,100.07,3.3939,1.0,3.3939,
462,20乌城投MTN001,97.32,4.1700,-11.13,4.1706,
463,19附息国债13,99.69,3.0250,-2.5,3.0321,
464,20南航集SCP008,99.90,2.9996,-10.08,2.9996,
465,18中建四局MTN003,100.50,3.6368,-0.32,3.6386,
466,20上海12,99.36,3.3650,6.0,3.3670,
467,20宁波港SCP001,99.90,3.1796,1.0,3.1796,
468,20农业银行永续债01,95.34,4.6700,3.0,4.6637,
469,20长沙银行CD207,96.30,3.8500,1.0,3.8500,
470,20贵阳农商行CD080,99.73,3.1498,,3.1498,
471,20武汉农商行CD082,96.48,3.6497,,3.6497,
472,20泉州银行CD106,99.17,3.4072,,3.4072,
473,20中国银行CD028,97.12,3.3500,1.0,3.1180,
474,20平安银行CD061,97.29,2.9499,1.0,2.9499,
475,19惠益M7A2,100.23,,,,
476,20瓯海农商行CD059,99.74,3.1000,,3.1000,
477,20杭州银行CD239,99.28,2.9489,-0.02,2.9489,
